move_id	command	hit_level	damage	startup	block	hit	counter
0000	db+1+2,3+4			F			
0000	db+2	M	21	25~26F	-5c	+19a	
0000	db+2+3	T	40 (8+20+12)	12F		+1d / 0d	
0000	db+3	L	17	23F	-14	+4c	+25d
0000	db+4	L	20	29~31F	-17	-3d	+27d
0000	db,n,f+2+4	H	53	11F		1d	
0000	df+1	M	15	14~15F	-1	+3s	
0000	df+1,2	M,M	15,15	20~21F	-10	+5s	
0000	df+1+3	H	19	32F			
0000	df+2	M	12	13F	-6	+4s	
0000	df+2,1	M,H	12,15	20~21F	-4	+24d	
0000	df+2+3	T	40	12F		+0d	
0000	df+3	M	17	14F	-9	+6s	
0000	df+3+4	S	15,30	28~35F	-12~-18	+18d/-7~0	
0000	df+3,4	M,H	17,23	30F	+0	+28d	
0000	df+4	L	10	14~15F	-14	-3	
0000	df+4,3	L,H	10,11	22F	-5	+6	
0000	df+4,3,4	L,H,M	10,11,27	28~29F	-15/-8	+6a/+13a	+47a(+16)
0000	df+4,3,d+4	L,H,L	10,11,20	33~35F	-10	-8d	+22d
0000	f+1+2	H	23	16~17F	+0	+10d	
0000	f+1+4	M	21	17~19F	+3	+7s	
0000	f+2	M	12	15~16F	-11	+2s	
0000	f+2,1	M,H	12,25	15~16F	+1	+17g/+16d	
0000	f+2+3	M	27	20~24F	-9	+17g/+9d	
0000	f+2,d+1	M,M	12,16	22F	-13c	+2c	
0000	f+2,d+1,2	M,M,M	12,16,16	22~23F	-15	+27a(+17)	
0000	f+3	M	18	15~16F	-8	+1	+9s
0000	f+3,1+2	M,T	18,20			+1d	
0000	f+3+4						
0000	f+4	M	25	18~20F	-9	+12a(+3)	
0000	FC.1+2	M	0	26F		+3	
0000	FC.d+3	L	10	18F	-17	-6	
0000	FC.df+1/CD.1	L	20	32~34F	-12	+73a(+57)	
0000	FC.df+2	M	21	15F	-14	+56d	
0000	f,F,1	M	21	20~21F	-5	+14g	+38d
0000	f,F,2	M	21	31~32F	0c	+12c	
0000	f,F,2+3	M,T	20,15	21~43F	-16c~+2c	-19c~+3c/-5d	
0000	f,F,3+4	H	25	28~30F	0/+2c	+24d(-34)	
0000	f,F,4	M	25(30,14)	15F	-15	+14a(+4)	+1d
0000	f,f,F+2+4	H	40	10F		+1d	
0000	f,f,F,3 / wr3	M	25	20~25F	+3	+30(+22)	
0000	f,f,F,3+4 / wr3+4	M	40	28~34F	+17	+32d(-26)	
0000	f,f,n,1+2	M	0	9F	+0	+7s	+18s
0000	f,f,n,2	L/(L,T)	17/(20,35)	18F	-13	+7s/(0d)	
0000	f,hcf+1	H	45,20	10F		-22d(-50)	
0000	f,hcf+2	H	15,35			+1d	
0000	f,n,d,df						
0000	H.2+3	M,T	20,44	17F	+12	+0d	
0000	JGR.1	M	21	16~17F	-8	+39d/+75a(+59)	
0000	JGR.1+3/JGR.2+4	T	45	23F		+1d	
0000	JGR.2	H	26	18~19F	+3/+6/+18c	+4d	
0000	JGR.2+3	M,T	20,15	21~43F	-16c~+2c	-19c~+3c/-5d	
0000	JGR.3	M	30	22~23F	-9	+11d(+1)	
0000	JGR.4	L	20	20~24F	-21	+0c	
0000	JGS.1	H	21/25/31	17~18/19~20F	-7/-1	+47d/+53d	
0000	JGS.2	M	15/18/22	11~12F	-9/-2/0c	+12c	
0000	JGS.3	M	23/27/34	22~23F	-5/-1	+21a(+12)/+25a(+16)	
0000	JGS.3,2+3	M,M,T	23/27/34,20,15	21~43F	-16c~+2c	-19c~+3c/-5d	
0000	JGS.4	H	40/42/52	17~18F	+8/+15	+5a(-4)/+10a(+1)	
0000	JGS.df+4	M	30/36/45	17~19F	-16/+8	+5a(-4)	
0000	d+3+4,4,4,4	L,L,L,L,L	14,7,7,4,3	29,29F	-26	+15	
0000	(Left side throw)	T	40			+36d	
0000	Leg Cross Hold.1+2	T	15,15			+1d	
0000	R.df+1+2	M	55	20F	-15	+0d	
0000	(Right side throw)	T	42			+21d	
0000	ss2	H	25	19~20F	-5	+18a(+9)	
0000	ss2+4,b/db						
0000	ss3+4	H	50	21~25/27~31F	0	0d	
0000	u+1+2	M	25	35~36F	+2c	+22d	
0000	u+1+2*	M!	40	67F		+11d	
0000	ub+4	M	15	15F	-13	+19a(+9)	+33a(+23)
0000	uf+1	H	21	20~23F	-3	+36a(+27)	
0000	uf+1+2 / uf+1+2,B	T	30	12F		+19d(-7) / +17d(-13)	
0000	uf+2	M	35	47~53F	-17c	-7d/-4c	
0000	uf+3	M	23	22~29F	-10	-1d	
0000	uf+3+4	M	23	22~23F	-12/-7	+25g	
0000	uf+4	M	13	15F	-13	+33a(+23)	
0000	Ultimate Tackle.1+2	T	25			+1d	
0000	Ultimate Tackle.2,1,2,1	T	5,5,5,15				
0000	Ultimate Tackle.3+4	T	20			+1d	
0000	ws1	M	12	10~11F	-3	+4s	
0000	ws1+2	M	20	18~19F	-10	+35a(+25)	
0000	ws2	M	11	14F	-9	+1s	
0000	ws2,2	M,M	11,25	15~16F	-12	+12g	
0000	ws3	H	20	16F	0	+22a(+12)	
0000	ws4	M	20	11~12F	-6	+5	
