move_id	command	hit_level	damage	startup	block	hit	counter
0000	f+2	H	22	10F	-12	+5	+32 (+24)
0000	f+3	M	18	15F	-9	+5	
0000	f+3,1+2	M,M	18,20	25F	-11	+2	+48
0000	f+3,2	M,H	18,20	23F	-9	+44 (-14)	
0000	f+3+4	M	24	22F	-11	+9	
0000	f+4~1	H	80	65F	!	+5	
0000	f+4~1,2	M	30	15 (66~)F	+8	+0	
0000	f,F+1	M	22	15F	-6	+8	+16
0000	f,F+1+2	M	20	15F	-15	+22	
0000	f,F+1+2,1+2	M,L	20,21	28F	-19	+13	
0000	f,F+1+2,2	M,M	20,24	32F	-11	+11 (+2)	
0000	f,F+1+4	M (L)	25	21F	-82	-88	
0000	f,F+2	M	23	18F	-16	+53 (+43)	
0000	f,F+2*	M	35	34F	-16	+61	
0000	f,F+3	M	22	26F	+4	+9	+22
0000	f,F+4	M	32	16F	-10	+15 (+5)	
0000	f,f,F+1+2	M	34	20F	+3	+7 (-2)	
0000	f,f,F+2	H	25	22F	+10	+6	
0000	GMC.1	M	22	22F	-6	+73 (+57)	
0000	GMC.2	H	22	20F	+11	+31 (+5)	
0000	GMH.3+4	S	20	20F	-13	+40 (-18)	
0000	GMH.4	H	30	14F	+3	+21d(+11)	
0000	H.2+3	H,M,T	50	10F	-9	-2 (-12)	
0000	R.df+1+2	M,T	55+	20F	-15	+0	
0000	u+1+2	M	23	19F	-13	+49 (+39)	
0000	u+3+4	M	40	94~100F	!	+17	
0000	u+4	M	25	25F	-16	+15 (+5)	
0000	ub+1+2	H	30	20F	-9	+23	
0000	uf+1	H	10	17F		+71 (+55)	
0000	uf+1*	H	35	35F		+69 (+53)	
0000	uf+2	M	25	24F	+4	+7	+11
0000	uf+3	L	6	23F	-17	+8	
0000	uf+3+4	M	23	34F	+13	+20	
