move_id	command	hit_level	damage	startup	block	hit	counter
0000	d/f+1,2~1+2	M,H,H	12,8,12		-3	0	
0000	d/f+1,2~2	M,M	1212		-10	KND	
0000	d/f+2	M	10	16F	-11	+6	+8c
0000	EXD.1	M	21	19F	-7	+KND	Launch
0000	EXD.2	M	21	19F	-14	Launch	
0000	EXD.f+2	H	28	15F	-+2	Launch	
0000	f+1+2	M,M	10,12	15F	-14	-3	
0000	f+1+2,2	M,M,M	10,1220		-13	KND	
0000	f+2	M	11	21~22F	-6	+5	
0000	f+2,1	M,H	11,12		-5	+1	
0000	f+2,1~2	M,M	11,20		-10	KND	
0000	f+2,2	M,M	1115		-6	+11	
0000	f+2,2,1+2	M,M,M,M,M	1115,5,8,20		-12	+5	
0000	f+3+4	SP					
0000	f+3	SP					
0000	FC.d/f+1	L	11	15F	-12	+2	
0000	FC.d/f+2	M	20	8F	-15	Launch	
0000	f,f+2	M	24	14~17F	-13c	KND	
0000	f,f,f+2	M	30	20~24F	+6	+17	
0000	FLK.1	H	14	12F	-4	+7	
0000	FLK.1,1	H,H	14,8		-9	0	0
0000	FLK.1,1,1	H,H,H	14,8,8		-9	0	
0000	FLK.1,1,1,2	H,H,H,M	14,8,8		-12	KND	
0000	FLK.1,1,1,3+4	H,H,H,SP	14,8,8		+14g	+23g	+23
0000	FLK.1,1,3+4	H,H,SP	14,8		+14g	+23g	
0000	FLK.1,1,f+1	H,H,M	14,8,17		-5	0	
0000	FLK.1+2	THROW	40	12F		KND	
0000	FLK.1,2	H,M	14,22		-13	KND	
0000	FLK.1,3+4	H,SP	14,14		+17g	+28g	+28
0000	FLK.1,d+1	H,M	14,23		0	+18g	Launch
0000	FLK.1,f+1	H,M	14,17		-5	0	
0000	FLK.2	M	21	18F	-5c	KND	Launch
0000	FLK.b+2	H	21	4F	-9	KND	
0000	H.EXD.1+3	H		18F			
0000	H.EXDThrow.1	THROW	15	/		+14	
0000	H.EXDThrow.2	THROW	40	/		KND	
0000	Left throw	THROW	40	12F			
0000	LNH.1	M	21	14F	-9	+17/KND	
0000	LNH.1+2	H	24	20F	+12	KND	
0000	LNH.2	M	22	16F	-13	Launch	
0000	LWV.1	M	14	15F	-10	+1	
0000	LWV.1,1	M,M	1422		-13	KND	
0000	LWV.1,2	M,H	1414		+3	+7	
0000	LWV.1,2~1	M,M	1417		-8	+4	Launch
0000	LWV.1,f+1	M,M	149		-3	+3	
0000	LWV.1,f+1,1	M,M,H	1498		+3	+7	Launch
0000	LWV.2	M	13	14~16F	-5	+4	
0000	LWV.2,1	MM	1321		-8	+4	KND
0000	Opponent down d+1+2	L	14	17F			
0000	PAB.1	H	10	12F	-2	+9	
0000	PAB.1+2		45	11F		KND	
0000	PAB.1,2	H,H	1014		0	+8	
0000	PAB.1,2,1	H,H,M	101421		-13	+8	Launch
0000	PAB.2	,H	19	14F	-3	+2	Launch
0000	PAB.b+1	M	15	17F	-19	-6	
0000	PAB.b+1,1	M,H	15,10	17F	-7	-1	
0000	PAB.b+1,1,2	M,H,M	15,10,12		-11	-5	
0000	PAB.b+1,1,2,1	M,H,M,M	15,10,12,21		-10	KND	
0000	PAB.b+2	M	25	28F	-13	KND	
0000	PAB.d+1	L	11	15F	-12	+2	
0000	PAB.d+2	L	25	28F	-12	+7	Launch
0000	PAB.d/f+1	M	12	15F	-9	+2	
0000	PAB.d/f+1,1	M,M	1214		-10	+1	
0000	PAB.d/f+1,1,2	M,M,M	121412		-11	-3	
0000	PAB.d/f+1,1,2,1	M,M,M,M	121412,20		-13	KND	
0000	PAB.d/f+1,2	M,M,H	1220		-6	+10	
0000	PAB.d/f+2	M	16	17F	-10	Launch	
0000	PAB.f+1+2	H,H	12,23	12F	-5	KND	
0000	PAB.f+2	M	18	18F	-13	KND	
0000	PAB.f+2,1	M,M	1824		+1	KND	
0000	PAB.u/f+2	M	23	17F	-15	Launch	
0000	qcb+2+4	THROW	40	12F			
0000	qcf+1	M	21	16F	-10	+17	
0000	qcf+2	L	18	19F	-18	+2	
0000	Right throw	THROW	40	12F			
0000	RMV.1	M	13	14~16F	-5	+4	
0000	RMV.1,2	M,H(?)	13,17		+3	+7	
0000	RMV.1,2~1	M,M	13,?		+8	+4	Launch
0000	RMV.2	M	22	15F	-13	KND	
0000	SWY.1	M	26	16F	-1c	+14	
0000	SWY.1+2	THROW		10F		+10	
0000	SWY.1+2~b	THROW		10F		+10	
0000	SWY.2	M	30	17F	-18	Launch	
0000	u/b+1+2	M	70	66F	KND	KND	
0000	u/b+2	H	17	17F	+3	+14	
0000	u/b+2~1	M	17	30F	-8	+4	Launch
0000	u/b+3	SP					
0000	u/f+1	M	18	19~21F	-6	+5	
0000	u/f+1+2	THROW	40	12F			
0000	u/f+2	M	20	22~25F	-14	Launch	
0000	u/f+3	L	20	36F	-12	+9	
0000	u/f+3,2	L,H	20,10		-6	+7	
0000	u/f+4	M	20	23F	-14	Launch	
0000	WS.1	M	12	11F	-3	+3	+8
0000	WS.1,1	M,H	12,7		-3	+3	
0000	WS.1,2	M,M	12,20		-13	+3	KND
0000	WS.2	M	17	13F	-7	+4	
0000	WS.2,2	MM	1715		-6	+11	
