move_id	command	hit_level	damage	startup	block	hit	counter
0000	F,F,3	M	23	20F	-9	+11	KDN
0000	F,F,3*	M	23	20F	-9	+11	KDN
0000	F,F,2,1+2	M,M,SP	16,25	15F		KDN	
0000	F,F,2,3	M,M	16,22	15F	-8	KDN	KDN
0000	F,F,2,1	M,H	16,21	15F	-5	KDN	KDN
0000	F,F,2	M	16	15F	-13	-3	-3
0000	F,F,1	M	30	23F	+4		Launch
0000	U/B+B+3	M	32	68F	0	KDN	KDN
0000	U/F+4	M	15	25F	-9	KDN	KDN
0000	Naniwa Gusto U+1+2	M	24	31F		KDN	
0000	U+1+2	M	20	31F		KDN	
0000	UF+4	M	25	20F	-13	Launch	Launch
0000	UB+4	M	25	20F	-15	Launch	Launch
0000	UF+3	M	17	20F	-3	+8	KDN
0000	UF+2	H(,TH)	20(,25)	14F	-17	TH	TH
0000	U+2	H	17	15F	-12	+9	+9
0000	UF+1	M	12	18F	-12	-1	-1
0000	B+2+3	M	23	24F	-9	+6	+6
0000	B+1+4,4	HL,M	15,8,23	12F	-14	+5	+5
0000	B+1+4,3	HL,L	15,8,18	12F	-13	-2	KDN
0000	B+1+4	HL	15,8	12F	-8	+5	+7
0000	B+4,2,3(must hit)1	M,M,M,SP	17,12,21	15F		KDN	
0000	B+4,2,3	M,M,M	17,12,21	15F	-16	KDN	KDN
0000	B+4,2	M,M	17,12	15F	-12	+4	+4
0000	B+4	M	17	15F	-7	+8	KDN
0000	B+3,4+D	M,L	15,14	16F	-11	0	3
0000	B+3,4	M,L	15,14	16F	-11	0	3
0000	B+3,2(must hit),1	M,M,SP	15,20	16F		Launch	
0000	B+3,2+D	M	15	16F	-33	Launch	Launch
0000	B+3,2	M,M	15,20	16F	-20	Launch	Launch
0000	B+3	M	15	16F	-19	Launch	Launch
0000	B+2,1+2,4	M,H,M	12,7,20	46F	-13	KDN	KDN
0000	B+2,1+2+D	M	12	46F	-6	-1	-1
0000	B+2,1+2	M,H	12,7	36F	-9	+2	+2
0000	B+2,4+D	M,L	12,14	15F	-11	0	+3
0000	B+2,4	M,L	12,14	15F	-11	0	+3
0000	B+2,1	M,M	12,14	15F	-7	+4	+4
0000	B+2	M	12	15F	-4	+1	+1
0000	B+1+D	SP					
0000	B+1	L,(TH)	17,(22)	29F	-10	+6	TH
0000	DB+1+2	Absorbs(L),M,M	10,20	42F		KDN	
0000	DB+3	L	17	20F	-12	+4	+14
0000	DB+2	M	22	20F	-11	Launch	Launch
0000	DB+1,4	M,M	13,25	14F		KDN	
0000	DB+1,2	M,H	13,20	14F	-9	KDN	KDN
0000	DB+1,2*	M,H,SP	13,20	14F			
0000	DB+1	M	13	14F	-9	+7	+7
0000	D+3+4	LH	5,20	14F	-25	Launch	Launch
0000	D+1+2	L	20	20F	-18	KDN	KDN
0000	D+4	L	7	12F	-13	-2	-2
0000	D+3	L	12	16F	-17	-3	-3
0000	D+2	M	18	18F	-4	+9	KDN
0000	D+2*	M,SP	18	18F			
0000	D+1	SM	5	10F	-5	+6	+6
0000	DF+3+4+BF						
0000	DF+3+4	L	22	28F	-26	KDN	KDN
0000	DF+4	M	16	12F	-9	+2	+2
0000	DF+3	M	23	20F	-8	KDN	KDN
0000	DF+2	M	14	15F	-6	Launch	Launch
0000	DF+1,4	M,M	10,22	13F	-12	KDN	KDN
0000	DF+1,2	M,H,(TH)	10,13,(25)	13F	-1	TH	TH
0000	DF+1	M	10	13F	-3	+8	+8
0000	F,2+3	Parry Punch(H/M),H	21	23F	0	KDN	KDN
0000	F,3+4	M,SP	27	29F		KDN	
0000	F,1+2	H,SP	26	15F	-9	KDN	KDN
0000	F+4	H	21	19F	+3	KDN	KDN
0000	F+3 Max Hold	UB(M)	28	70F	KDN	KDN	KDN
0000	F+3 Hold	M	26	52F	+6	KDN	KDN
0000	F+3+B	SP					
0000	F+3	M	24	31F	-2	KDN	KDN
0000	F+2 (must hit) 1	M,SP	20				
0000	F+2+D	SP		17F			
0000	F+2	M	20	17F	-18	Launch	Launch
0000	1+4,3+B	SL,H	5,8	14F	-37	-26	-26
0000	1+4,3	SLH,M	5,8,24	14F	-2	KDN	KDN
0000	1+4,2+D+4	SL,H,H,L	5,8,10,15	14F	-23	KDN	KDN
0000	1+4,2,4	SL,H,H,M	5,8,10,26	14F	-9	+4	KDN
0000	1+4,2	SL,H,H	5,8,10	14F	-2	+9	+9
0000	1+4	SL,H	5,8	14F	-19	-8	-8
0000	3+4 +D	M,M	10,21	23F	-6	KDN	KDN
0000	3+4	M,M	10,21	23F	-6	KDN	KDN
0000	1+2	M	21	16F	-9	Knockdown	Knockdown
0000	4	H	18	11F	-7	+7	Launch
0000	3,1	M,M	17,17	14F	-11	+8	Knockdown
0000	3	M	17	14F	-7	+9	+9
0000	2,1	H,M	9,16	12F	-19	Knockdown	Knockdown
0000	2,1+D+1+2+B	H,H,SP	9,10	12F			
0000	2,1+D+1+2+D	H,H,M	9,10,23	12F			
0000	2,1+D+1+2	H,H,M	9,10,23	12F	-10	+3	Launch
0000	2,1,2	H,H,M	9,10,16	12F		Knockdown	
0000	2,1*	H,H	9,10	12F	-3	+8	+8
0000	2	H	9	12F	-11	0	0
0000	1,4+D	H,L	6,14	10F	-11	0	+3
0000	1,4	H,L	6,14	10F	-11	0	+3
0000	1,3	H,L	6,10	10F	-11	0	0
0000	1,2,4	H,M,M	6,9,20	10F	-12	Knockdown	Knockdown
0000	1,2,3+B	H,M,M	6,9	10F	-18	-7	-7
0000	1,2,3	H,M,M	6,9,24	10F	-2	Knockdown	Knockdown
0000	1,2	H,M	6,9	10F	-8	+3	+3
0000	1,1	H,M	6,15	10F	-7	+4	+4
0000	1	H	6	10F	-2	+9	+9
