move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
	u/b+4	m	11	15~16 js9~	-15~-14	-4~-3	-4~-3		
	u+4	m	15	15~16 js9~	-13~-12	KND	Launch (JG?)		
1520	u/f+4	m	13	15~16 js13~	-13~-12	Launch (JG?)	Launch (JG?)		Ka_jprk00F
1686	f, F+2	m(, (throw))	17(,20)	13(14~) ,67 pc6~12	-13	Throw(KND)	Throw(KND)	Power crush	Ka_66rp
1592	f, F+4	m	21	20~21 (21~)	-7~-6	KND	KND		Ka_66rk
1567	b, f+2	m	12	15~16 (15~)	-12~-11	-~01	FS (+6~+7) 19~20		Ka_46rp_R
1570	b, f+2, 1	m, m	12,9	15~16 (15~)	-14~-13	-1~0	-1~0		Ka_46rplp
1571	b, f+2, 1, 4	m, m, h	12,9,20	15~16 (15~)	-6~-5	+13kg	+13kg	Tail spin, Homing	Ka_46rplprk
1572	b, f+2, 1, 1+2	m, m, m(, Sm)	12,9,13(,20)	15~16 (15~)	-14~-13	KND	KND		Ka_46rplplrp
1671	f, f, f+1	h	30	15~17 (18~)	+7~+9	KND	KND		Ka_666lp
1670	f, f, f+2	m	25	15~16 (18~)	-4~-3	KND	KND		Ka_666rp
1680	WS+1	m	12	12~13	-4~-3	+7~+8	+7~+8		Ka_s_tlp00
1681	WS+1, 2	m, m	12,23	12~13	-13~-12	KND	KND		Ka_s_tlprp
1659	WS+2	m?	20	18~19	-12~-11	Launch (JG?)	Launch (JG?)		Ka_s_trp
1665,1666	WS+3	m	20	14~15	-11~-10	-8	-8		Ka_s_tlk,Ka_s_tlk_tora
	WS+3f	m	20	14~15	-11~-10	-8	-8		
1667	WS+4	m	13	11~12	-3~-2	+8~+9	+8~+9		Ka_s_trk
1668	WS+4, 4	m, h	13,16	11~12	-6~-5	+13~+14kg	+13~+14kg	Tail spin, Homing	Ka_s_trkrk
	FC+d/b or d+4	l	10	16~17s cs1~	-15~-14	-4~-3	-4~-3		
	FC+d/f+4	l	10	12 cs1~	-15	-4	-4		
1679	Opponent Down d+2	l(On grounded opponent)	16	17~18	-13~-12	-2~-1	-2~-1		Ka_dwp
	2+3+4	(Special)		17~18					
	f+3+4 or f, f+3+4 or b+3+4, f	(RSS) (TJ)		a					
1952	RSS 1	m	25	19(35~) js1~10	-11	KND	KND	Wall bounce	Ka_6lrklp
1954	RSS 2	h	20	15(28~) js1~8	-10	Launch (JG?)	Launch (JG?)		Ka_6lrkrp
1962	RSS 3	m	20	23~27a (39~) js1~	-7~-3	+7s~+11s	KND		Ka_6lrklk
1959	RSS 4	l	17	18(34~) js1~10	-31	+5s(KND)	+5s(KND)		Ka_6lrkrk2
1961	RSS 4, 2	l, m	17,20	18(34~) 1~10	-16~-15	KND	KND		Ka_6lrkrkrp
1956	RSS 1+2	m	20	22(38~) js1~8	+4	+8	KND		Ka_6lrklrp
1967	RSS 3+4	m, m	7, 20	19	-15	Launch	Launch		Ka_renkan2
1957	RSS f+1+2	!	30	50(66~) js1~8	CS	CS	CS		Ka_6lrk6lrp
	RSS 1+3	m(Throw), m	15	46(62~)		Throw(+8)			
1944	Ka_Tora01
