move_id	command	hit_level	damage	startup	block	hit	counter
1665	d/f+4	M	22	15	-14	KND	Launch
1666	d/f+3+4	M	17	24	-10~-11	+1	+1
1667	d/f+3+4,1	M,M	17,20	24	-13	KND	KND
1668	d/f+3+4,4	M,L	17,17	24	-13	+4 (OC)	KND
1649	d+2	M	18	20	-4	+9	Launch
1654	d+4	L	10	15	-12	-1	
1655	d+4,4	L,L	10,20	15	-9	KND	KND
1650	d+1+2	M	28	26	-9	Tornado	Tornado
1657	d+3+4	L,H	5,20	14	-6	-6	Launch
1669	d/b+1	M	7	15	-8	+1	+1
1670	d/b+1,1	M,M	7,8	15	-10~-11	0	0
1673	d/b+1,1,1+2	M,M,M,M,M	7,8,5,5,20	15	-15	KND	KND
1674	d/b+2	L	15	23	-11	+2	+15?
1675	d/b+3	L	14	18	-12	+2	+6 (OC)
1676	d/b+4 (Leg cutter)	L	14	22	-11	0	+3
1578	b+1	L	19	29	-10	+6	KND (Throw)
	b+1 (Counter hit)	L	22,22	29	-	KND	KND
1582	b+2	M	10	14	-9	+2	+2
1584	b+2,1 → Saika	M,H	10,7	14	-9	+8	+8
1589	b+2,2	M,M	10,10	14	-9	+3	+3
1620	b+3	M	20	16	-19~-20	Launch	Launch
1623	b+3,2	M,M	20,15 (scaled)	16	-9	KND	Tornado
1624	b+3,4 (Leg cutter)	M,L	20,9 (scaled)	16	-11	0	+3
1625	b+4	M	14	13	-7	+5	+5
1626	b+4,2	M,M	14,17	13	-13	+5	Launch
	b+1+2 (MIA)	-	-	-	-	-	-
1536	b+3+4	M	21	28	-12	+7	+7
2097	b+2+3	M(!)	50	59	-	KND	KND
1557	u+2 (IZU)	H	17	23	-5~-6	+10	+15~+16
1481	u+4	M	21	23	-3	KND	KND
1542	u/f+1	H,H	6,30	10	-14	KND	KND
1543	u/f+2	M	24	19	-9	KND	Tornado
1461	u/f+3	M	17	20	-6	+5	Launch
1483	u/f+4	M	10	16	-19~-20	-9	-9
1485	u/f+4,3 → MIA	M,M,sM	10,8,14	16	-12	Tornado	Tornado
1535	u or u/f+3+4	M,M	5,21	20	-8	KND	KND
1550	f, F+2	M	16	18~19	-12	+3	+3
	f, F+2,B → MIA	M	16	18~19	-	-	-
	f, F+2,F → GEN	M	16	18~19	-	-	-
1551	f, F+2,2	M,M	16,22	18~19	-13	KND	Launch
1552	f, F+2,3	M,H	16,22	18~19	-8	KND	KND
1714	f, F+3	M	23	20~21	-9	+2	+2
1716	f, F+3,3+4	M,M,M	23,12,15	20~21	+3	KND	KND
1692	f, F+1+2	M	30	24~25	+6	KND	KND
1694	f,f, F+3	M	32	27~29	+2	KND	KND
1680	WS 1	H	14	12	-6	+5	+5
1727	WS 1,1 → Saika	H,H	14,7	12	-9	+8	+8
1681	WS 1,4	H,M	14,16	12	-10~-11	0	0
1682	WS 1,4,2	H,M,L	14,16,17	12	-16	0	KND
1683	WS 1,4,1+2	H,M,M	14,16,28	12	-19~-20	KND	KND
1684	WS 2	M	12	13	-8	+5	Launch
1685	WS 2,1	M,M	12,20	13	-12	KND	KND
1688	WS 3	M	16	14	-13	Launch	Launch
1689	WS 4	M	21	11	-12	KND	KND
1686	WS 1+2	M	20	21	-2	+5	+17
1690	WS 3+4	M	23	18	-19~-20	Launch	Launch
1638	FC 3+4	M,M	10,10	21	-6	+5	+5
1640	FC 3+4,3	M,M,M,M	10,10,10,10	21	0	KND	KND
1644	FC d/f+1	sL,M	6,30	10	-19~-20	KND	KND
1645	FC d/f+2	L	12	16	-11	0	+15
1646	FC d/f+3	L	15	21	-19~-20	KND (Clean)	KND (Clean)
1717	SS 2	M	27	16	-9	KND	KND (Guaranteed followup)
1724	SS 4	M	20	18	+6~+8	+18? (HE)	+18? (HE)
1722	SS 1+2	H,H,M	7,9,18	16	-4	+7	+7
1562	IZU 1	H	7	12~13	-7	+1	+4
1563	IZU 1,1	H,H	7,26	12~13	-4	KND	KND
1564	IZU 1,2	H,M	7,20	12~13	-13	KND	Launch
1565	IZU 2	M	24	23~24	-13	Launch	Launch
1571	IZU 3	M,H	10,16	15~16	-6	+18? (HE) - W!	+18? (HE) - W!
1573	IZU 4	L	15	20~21	-37	-1	Launch
1574	IZU 4,1	L,M	15,21 (scaled)	20~21	-14	KND	KND
1568	IZU 1+2	M	24	20~21	-12	+6 (OC)	KND
1566	IZU f+1+2	M	21	15~16	-9	+2	+13
1607	GEN 1	L	22	19~20	-13	+3	KND
1609	GEN 2	M	16,32 (throw)	15~16	-13	Throw (KND)	Throw (KND)
1616	GEN 3	M	14	16~17	-4	+4	+4
1617	GEN 3,1+2	M,M	14,20	16~17	-9	KND	KND
1619	GEN 4	H	24	25~26	+4~+5	KND	KND
1595	MIA 1	M	30	23~24	-9	Tornado	Tornado
1597	MIA 2	sM	35	15~16	-19~-20	+18? (HE) - W!	+18? (HE) - W!
1561	MIA 1+2 → IZU	H	17	22~23	-5~-6	+10	+15~+16
	MIA F → GEN	-	-	-	-	-	-
	MIA U/D → Sidestep	-	-	-	-	-	-
1678,1679	Leg cutter 4 → Leg cutter	L	15	-	-11	0	+3
	Leg cutter 1+4 → White heron dance	sL,H	5,8	-	-3	0	0
1703	White heron dance 2	H	10	-	-2	+9	+9
1704	White heron dance 2,4	H,M	10,23	-	-15	KND	KND
1705	White heron dance 2,d+4	H,L	10,15	-	-26	KND	KND
1701	White heron dance 3	M	15	-	-10~-11	+1	+1
1667	White heron dance 3,1	M,M	15,20	-	-13	KND	KND
1668	White heron dance 3,4	M,L	15,17	-	-13	+4 (OC)	KND
1585	Saika 1	M	20	-	-13	KND	KND
1586	Saika 2	M	22	-	-9	KND	Tornado
1588	Saika 4	H	24	-	-8	KND	KND
	Saika B → MIA	-	-	-	-	-	-
	Saika F → GEN	-	-	-	-	-	-
1538	1+3	Throw	35	12	-	KND	-
1539	2+4	Throw	35	12	-	KND	-
1742	u/f+1+2	Throw	40	12	-	KND	-
1740	d/f+2+3	Throw	40	12	-	KND	-
1743	FC d/b+1+2	Throw	15,30	11~12	-	Launch	-
1741	IZU 1+4 or 2+3	Throw	35	12~13	-	KND	-
2113	Heat activation available 2+3	M	15	?	+3	+3	+3
1518	During Heat 2+3	M,M	20,30	13	-4	KND	KND
1614	During Heat GEN 2+3	L,M	14,28 (scaled)	19~20	-18	KND	KND
	During Heat f+1+2	H	0	12	+2	-	-
	During Heat 1+2,F	M	26	13	+5	KND	KND
	During Heat f+2,1+2,F	M,M	16,20	17	+5	Launch	Launch
	During Heat SS+4,F	M	20	18	+5	Launch	Launch
	During Heat IZU 3,F	M	10,16	15~16	+5	Launch	Launch
	During Heat MIA 2,F	M	35	15~16	+5	Launch	Launch
2102	During Rage d/f+1+2	M	55	?	-15	RA	RA
