move_id	command	hit_level	damage	startup	block	hit	counter
0000	BT.3+4	M	25	18F	-16	+10 (+1)	
0000	BT.4	M	13	13F	-18	+33 (+23)	
0000	BT.d+1+3					+51 (+35)	
0000	BT.d+3	L	12	16F	-12	+7	
0000	BT.d+3+4						
0000	BT.d+3,4	L,H	1220	19F	-5	+20 (+11)	+37
0000	BT.d+4	L	20	24F	-26	+73 (+57)	+
0000	BT.db+4	L	0	15F	+2	+2	+14
0000	BT.f+1+2	M	21	23F	-8	+3	+5
0000	BT.f+1+3	T	35	31F	-6	+1	
0000	BT.f+2+3	T	20	31F	-2	+20	
0000	BT.f+3+4						
0000	BT.f+3+4,3+4	M	23	12F	-11	+40 (+30)	
0000	BT.f,F+3+4	M (T)	15 (43)	39F	+4	+39	
0000	BT.uf+1	L	15	33F	-7	+12	
0000	CH AOP.d+1	L,T	40	19F	-12	+0	
0000	d+1	M	21	17F	-6	+8	+9
0000	d+1+2						
0000	d+2	S	8	11F	-4	+7	
0000	d+3	L	12	14F	-12	+3	
0000	d+3+4	SPECIAL					
0000	d+3,4	L,H	12,21	25F	+0	+26 (+17)	
0000	d+4	L	6	12F	-15	-4	
0000	db+1	M	30	18F	-9	+14 (+5)	
0000	db+1+2						
0000	db+1+2*						
0000	db+2	L	13	18F	-8	+5	+18
0000	db+3	L	0	15F	-8	+2	+14
0000	db+4	L	14	18F	-12	+4	+14
0000	df+1	M		14F	-2	+9	
0000	df+2	M	15	14F	-6	+7	
0000	df+2,3	M,H	15,23	23F	-1	+35 (+9)	
0000	df+2+4	T	38	12F	-2	+0	
0000	df+3	L	23	29F	-23	+71 (+55)	
0000	df+4	M	12	12F	-4	+7	
0000	f+1+2	M	25	12F	-16	+15 (+10)	
0000	f+2	M	12	16F	-5	+4	
0000	f+2,1	M,H	12,14	20F	-6	+5	+7
0000	f+2,1,4	M,H,M	12,14,20	26F	-13	+17 (+8)	
0000	f+2+3	T	20	12F	-2	+20	
0000	f+3	M	14	16F	-9	+2	
0000	f+3,1	M,M	14,8	22F	-9	+8	
0000	f+3,1,1+2	M,M,M	14,8,27	16F	-12	+7	
0000	f+3,1,4	M,M,M	14,8,20	26F	-22	+62 (+46)	
0000	f+3+4	SPECIAL		12F			
0000	f+3+4,3+4	SPECIALM	30	20F	+8	+2	
0000	f+4	H		19F	+1	+13	
0000	FC.1	S	5	10F	-5	+6	
0000	FC.2	S	8	11F	-4	+7	
0000	FC.3	L	11	15F	-15	-4	
0000	FC.3,2	L,H	11,6	18F	+0	+7	
0000	FC.3,2,1	L,H,H	11,6,6	14F	-1	+6	+10
0000	FC.3,2,1,4	L,H,H,M	11,6,6,12	18F	-18	+33 (+23)	
0000	FC.4	L	6	12F	-15	-4	
0000	db+3+4						
0000	FC.df+2	L	10	19F	-17	-6	
0000	FC.df+2,1	L,L	10,14	21F	-11	+0	
0000	FC.df+4	L	13	18F	-7	+4	
0000	FC.df+4,4	L,L	13,13	28F	-6	+5	
0000	f,F+1	M	13	15F	-11	+7	
0000	f,F+1+2	M	12	14F	-9	+5	+58 (+38)
0000	f,F+1+2,1+2	M,M	1220	19F	-8	+7	+43
0000	f,F+1,3	M,H	13,20	18F	-1	+20 (+11)	
0000	f,F+1,4	M,M	13,20	21F	-12	+22	
0000	f,F+2	M	12	15F	-5	+6	
0000	f,F+2,1	M,M	1220	27F	-12	+16 (+7)	
0000	f,F+3	M	12	14F	-5	+6	+12
0000	f,F+3+4	M	23	37F	-3	+39	
0000	f,F+4	H	20	20F	+9	+13	+58 (+38)
0000	f,f,F+3	M	20	23F	+7	+29 (+19)	
0000	H.2+3	M,T	50	15F	+9	+0	
0000	H.BT.2+3	M,T	51	15F	+19	+16	
0000	H.f+2,1,2	M,H,M	12,14,23	16, 20, 20F	+6	+23	
0000	H.f,F+1,2	M,M	13,23	15, 20F	+6	+24	
0000	HYP.1+2						
0000	HYP.2	M	25	18F	-4	+22 (-13)	
0000	HYP.2+3	!	40	61F		+10	
0000	HYP.3	L	20	20F	-12	+7	
0000	HYP.3+4	H	20	25F	-2	+30	
0000	HYP.4	H	20	14F	-2	+26	+50
0000	Left Throw	T	45	12F	-3	+0	
0000	R.df+1+2	M,T	55+	20F	-15	+0	
0000	Right Throw	T	45	12F	-3	+0	
0000	ss4	L	19	18F	-13	-2	+29
0000	u+1+2	M	10	17F	-11	+0	
0000	u+1+2,2	M,M	10,12	27F	-12	-1	
0000	u+1+2,2,1	M,M,M	10,12,20	27F	-12	+16 (+7)	
0000	ub+3	M	23	20F	-13	+36 (+26)	
0000	ub+4	M	26	22F	-13	+13 (-4)	
0000	uf+1	L	15	33F	-7	+10	
0000	uf+1+2	T	40	12F	+0	+0	
0000	uf+2	M	23	26F	+6	+7	+49
0000	uf+3	M	13	16F	-13	+29 (+19)	
0000	uf+3+4	M	30	20F	-1	+4	
0000	uf+4	M	20	23F	-7	+5	+24
0000	uf,n,4	M	20	23F	-18	+27 (+17)	
0000	While landing 4	M	25	8F	-8	+23 (+13)	
0000	While landing 3	L	19	15F	-18	+27	
0000	ws1	M	8	12F	-7	+4	
0000	ws1,4	M,M	8,16	22F	-10	+12	
0000	ws2	M	17	14F	-3	+7	+38 (+28)
0000	ws2*	M	20	22F	-3	+38 (+28)	
0000	ws3	M	22	22F	+3	+6	+51
0000	ws4	M	20	11F	-10	+20 (+13)	
