move_id	command	hit_level	damage	startup	block	hit	counter
0000	ub+1+2,1,2	M,M,M,M,M	5,2,2,2				
0000	ub+1+2,1,2,1	M,M,M,M,M,M	5,2,2,2,2				
0000	ub+1+2,1,2,1,2	M,M,M,M,M,M,M	5,2,2,2,2,2				
0000	ub+1+2,1,2,1,2,1	M,M,M,M,M,M,M,M	5,2,2,2,2,2,2				
0000	ub+1+2,1,2,1,2,1,2	M,M,M,M,M,M,M,M,M	5,2,2,2,2,2,2,2				
0000	ub+1+2,1,2,1,2,1,2,1	M,M,M,M,M,M,M,M,M,M	5,2,2,2,2,2,2,2,2				
0000	ub+1+2,1,2,1,2,1,2,1,2	M,M,M,M,M,M,M,M,M,M,M	5,2,2,2,2,2,2,2,2,2				
0000	ub+1+2,1,2,1,2,1,2,1,2,1	M,M,M,M,M,M,M,M,M,M,M,M	5,2,2,2,2,2,2,2,2,2,2				
0000	ub+1+2,1,2,1,2,1,2,1,2,1,4	T	5,2,2,2,2,2,2,2,2,2,2,14		-35	-15	
0000	uf+1+2	M	40	12F		-5	
0000	uf+2	M,M	6	13F	-10	+1	
0000	uf+2,2	M,M,M	6,4	10F	-10	+1	
0000	uf+2,2,2	M,M,M,M	6,4,4	10F	-10	+1	
0000	uf+2,2,2,3	M,M,M,M	6,4,4,20	22~23F	-15	+30	
0000	uf+2,2,2,SNE.2	M,M,M,M,M	6,4,4,?	10F	-12	+21	
0000	uf+2,2,2,SNE.2,2	M,M,M,M,M,M	6,4,4,?,?	10F	-12		
0000	uf+2,2,2,SNE.2,2,3	M	6,4,4,?,?,?	22~23F	-15		
0000	uf+3	M	15	27~28F	-2	+15	
0000	uf+3+4	M	22	16~17F	-7	+8	
0000	uf+4	M	20				
0000	uf,n,4	M	20	23~25F	-13	+32	
0000	ws1	M,T	20	15~16F	-14	+35	
0000	ws2	M	10,20	19F	-10	+50	
0000	ws3	M,M	17	12F	-10	+4	+33
0000	ws3,4	M	17,21	28F	-10	+4	+29
0000	ws4	m	16	11~12F	-6	5	
