move_id	command	hit_level	damage	startup	block	hit	counter
0000	b+2,4,3	h,h,h	9,16,21	i27	-0	+22a (+13)	+51a
0000	b+3	l	9	i15	-14	-3	
0000	b+3,3	l,h	9,12	i19	-12	-1	
0000	b+3+4	h	23	i20	-7	+15a (+6)	
0000	b+4	m	20	i20	-3	+7c	+64a
0000	Back Throw	t	50	i12~14	!	-5d	
0000	b,B+4	h	23	i19	+2	+25a	
0000	d+1	s	5	i10	-5	+6	
0000	d+2	m	17	i18	-6	+8	+13
0000	d+3	l	17	i16	-15	-1	+17a
0000	d+3+4	!	60	i60	!	+9a	
0000	d+4	l	7	i12	-13	-14	-2
0000	D+4	l	7	i12	-13	-14	-2
0000	D+4,4	l,l	7,8	i20	-15	-16	-4
0000	D+4,4,4	l,l,l	7,8,5	i20	-15	-16	-4
0000	D+4,4,4,4	l,l,l,m	7,8,5,21	i24	-20	+11a (+2)	
0000	d+4,n,4	l,h	7,16	i23	-9	+2	+27a (+17)
0000	db+2	s	8	i11	-4	+7	
0000	db+3	l	12	i20	-12	-1	
0000	db+3+4	l	21	i21	-13	+4	+38a
0000	db+4	l	6	i12	-4	-15	
0000	d,DB+4	m	24	i22	-17	+50a (+40)	
0000	df+1	m	10	i13	-1	+5	
0000	df+2	m	12	i15	-7	+34a (+24)	
0000	df+3	m	13	i15	-8	+3	
0000	df+3,2	m,h	13,13	i19	-6	+5	
0000	df+3,2,3	m,h,m	13,13,20	i22	-16	+13c g	
0000	df+4	m	14	i13-14	-9	+5	
0000	df+4,4	m,h	14,22	i22-23	-9	+10g	
0000	f+1+2	h,h	12,20	i13	-13	+18a (+9)	
0000	f+2	m	12	i14	-9	+2	
0000	f+2,1	m,h	12,22	i19	-10	+42d (-16)	
0000	f+3	m	6	i15	-18	-7	
0000	f+3,3	m,m	6,3	i8	-18	-7	
0000	f+3,3,3	m,m,m	6,3,3	i8	-18	-7	
0000	f+3,3,3,3	m,m,m,m	6,3,3,3	i8	-18	-7	
0000	f+3,3,3,3,3	m,m,m,m,h	6,3,3,3,3	i8	-18	+13a (+3)	
0000	f+3,3,3,3,3,4	m,m,m,m,h,h	6,3,3,3,3,25	i23	-9	+69a (+53)	
0000	f+3,3,3,3,3:4	m,m,m,m,h,h	6,3,3,3,3,26	i23	-9	+69a (+53)	
0000	f+3+4	m,m	10,20	i30	+4c	+8c	
0000	f+4	m	11	i16	-7	+4	
0000	f+4,1	m,h	11,20	i24	-5	+20a (+3)	
0000	f+4:1	m,h	11,25	i24	+5	+20a (+3)	
0000	f+4,3	m,m	11,18	i21	-8	+6c	+63a
0000	FC.1	s	5	i10	-5	+6	
0000	FC.2	s	5	i16	-4	+7	
0000	FC.3	l	10	i13	-17	-6	
0000	FC.4	l	6	i12	-15	-4	
0000	FC.df+4	l	17	i16	-14	-3	+25d
0000	FC.df,d,DF						
0000	FC.df,d,DF#3	l	25	i18~24	-15*	+3	+5d
0000	FC.df,d,DF+3	l	20	i18~24	-15*	+3	+5d
0000	FC.UF+3+4	m	30	i46~49	-4	+18a (+8)	
0000	FC.UF+4	m	25	i18~28	-17	+28a (+18)	
0000	f,F+2	h	26	i18	+2	+18gc	+69a (+53)
0000	f:F+2	h	26	i18	+2	+18gc	+69a (+53)
0000	f,F+3	m	26	i14~15	-9	+21d (+11)	
0000	f,F+4	h	22	i16	-5	+29a	
0000	f,f,F+3	m	14	i14	-9	+16a (+9)	
0000	f,f,F+3,4	m,m	1426	i20	+3	+19d	
0000	f,n						
0000	H.2+3	l,t	37	i20	-15	+0d	
0000	HMS.1	h	7	i12	+2	+9	
0000	HMS.1,1	h,h	7,7	i14	-2	+8	
0000	HMS.1,1,1	h,h,h	7,7,20	i20	-7	+44d (-14)	
0000	HMS.1+2	m,m	10,15	i15	-5	+6	+19a (+10)
0000	HMS.1,4	h,m	7,17	i15	-8	+4	+57a
0000	HMS.2	m	23	i19	-13	+39a (+29)	
0000	HMS.3	h,t	21,20	i18	-3	+0d	
0000	HMS.4	l	20	i22	-13	+4c	+72a (+56)
0000	HMS.u+3	m	26	i20~22	-9	+23d (+13)	
0000	HMS.u+4	m	20	i26~29	-5c	+13c	
0000	Left Throw	t	40	i12~14	-3	-3d	
0000	MS.3	m	10	i15	-12	-1	
0000	MS.3+4	l	17	i25~31	-15*	+3	+5d
0000	MS.3,4	m,m	10,10	i15	-13	+32a (+22)	
0000	b,n						
0000	b,n,4	l	18	i21	-13	+3	+12
0000	R.df+1+2	m,t	55+	i20	-15	+0	
0000	Right Throw	t	40	i12~14	-3	+0d	
0000	u+3						
0000	ub+3	m	20	i18	-13	+20a (+13)	+74a (+58)
0000	ub,b						
0000	uf+1+2	t	20	i12~14	-3	+23d	
0000	uf+3	m	12	i25	-9	+2	
0000	uf+3,2	m,m	12,18	i21	-12	+3	+26a
0000	uf+3+4	m	30	i22	+5	+28d (+20)	
0000	uf+3,4	m,h	12,23	i25	-3	+25a	
0000	uf+4	m	14	i15	-13	+31a (+21)	
0000	uf,n,4	m	20	i23	-13	+32a (+22)	
0000	ws1	m	12	i13	-2	+8	
0000	ws1,2	m,h	12,17	i20	-7	+2	+7
0000	ws1,4	m,h	12,20	i20	-5	+4	
0000	ws2	m	12	i14	-8	+3	
0000	ws2,3	m,m	12,24	i20	-13	+32a (+22)	
0000	ws2,4	m,h	12,23	i27	-2	+13g	+37a
0000	ws3	m	16	i10	-21	-10	
0000	ws3,3	m,m	16,11	i15	-15	-4c	
0000	ws3,3,D+3	m,m,l	16,11,8	i26	-19	-8	
0000	ws3,3,D+3,3 ...	m,m,l,h	16,11,8,10	i24	-16	-5	
0000	ws3,3,DF+3	m,m,m	16,11,10	i26	-19	-8	
0000	ws3,3,DF+3,3 ...	m,m,m,h	16,11,10,10	i26	-16	-8	
0000	ws4	m	16	i11	-6	+5	
