move_id	command	hit_level	damage	startup	block	hit	counter
0000	BT.3+4	M,M	5,20	15 34~35F	-20~-19	+43 (+39)	
0000	BT.3,4	H,M	10,17	,28~30F	+0~+2	+1~+3	+11~+13
0000	BT.3,4,3	H,M,M	10,17,22	,27~30F	-6~-3	+18	
0000	BT.3,4,4	H,M,M	10,17,21	,32~34F	-9~-8	+5	
0000	BT.3,4,4,F	H,M,M	10,17,21		-36		
0000	BT.4	M	21	19~20F	-5~-4	+44 (-14)	
0000	BT.b+2	M	17	16~17F	-2~-1	+6~+7	
0000	BT.b+2,3	M,M,M	17,5,20	,20 39~40F	-20~-19	+42 (+38)	
0000	BT.b+2,4	M,H	17,13	,17~18F	-9~-8	+2~+3	
0000	BT.b+3	H	22	18~19F	+4~+5	+41	
0000	BT.b+3+4						
0000	BT.d+1	SL	5	10F	-3	+6	
0000	BT.d+3	L	16	25~27F	-26~-24	+0~+2	
0000	BT.d+3*	L	21	25f(2)F	-26	KDN	KDN
0000	BT.d+4	L	6	12F	-15	-4	
0000	BT.f+1	M	18	16F	-8	+6	
0000	BT.f+1+2						
0000	BT.f+1+2,P	T	25			+5	
0000	BT.f+2	M	13	17~18F	-5~-4	+6~+7	
0000	BT.f+2,3	M,M	13,15	,24~25F	-7~-6	+14~+15	
0000	BT.f+2,4	M,H	13,17	,20~21F	-7~-6	+4~+5	
0000	BT.f+2,4,2	M,H,SM	13,17,21	,19~20F	-14~-13	+24 (+9)	
0000	BT.f+3	M	17	13~14F	-5~-4	+3~+4	+38 (+30)
0000	BT.f+3+4	M	24	25~27F	-9~-7	+5	
0000	BT.f+3+4,F	M	24		-36	-22	
0000	BT.f+3~B	M	17		-8	+0	+35 (+27)
0000	BT.f+4	L	9	16F	-9	+2	
0000	BT.f+4,1	L,H	9,15	,22~23F	-9~-8	+5~+6	
0000	BT.f+4,1,3+4	L,H	9,15		-6~-5	+8~+9	
0000	BT.f,F+3	M	25	21~22F	-9~-8	+8	
0000	BT.f,F+3+4	L	17	23~30F	-18~-11	+24	
0000	BT.f,f,f						
0000	d+1	SL	5	10F	-5	+6	
0000	d+2	SL	8	11F	-4	+7	
0000	d+3	L	10	15F	-11	+0	
0000	d+4	L	18	21F	-13	-2	+13
0000	db+2	M	13	13~14F	-4~-3	+5~+6	
0000	db+2,1	M,H	13,15	,22~23F	-1~+0	+8~+9	
0000	db+2,1,1	M,H,SM	13,15,21	,18~19F	-14~-13	+2 (-7)	
0000	db+2,1,3+4	M,H	13,15		-4	+5	
0000	db+3	L	19	28~29F	-12~-11	+5~+6	+39
0000	db+4	L	21	24~25F	-14~-13	+4~+5	+37
0000	df+1	M	13	14~15F	-2~-1	+8~+9	
0000	df+1+4	T	35	11F	-2	+0	
0000	df+1,4	M,SM	13,25	,18~27F	-14~-5	+32 (-26)	
0000	df+2	M	15	16~18F	-13~-11	+30 (+20)	
0000	df+2,3	M,H	15,17	,12~13F	-8~-7	+28 (+19)	
0000	df+2,4	M,M	15,24	,12~13F	-15~-14	+11 (+2)	
0000	df+3	H	17	16~17F	-9~-8	+12	+46 (+36)
0000	df+4	M	15	15~16F	-9~-8	+2~+3	
0000	df+4,4	M,M	15,16	,22~25F	-14~-13	+6	
0000	df+4,4,3	M,M,M	15,16,22	,27~30F	-6~-3	+18	
0000	f+1+2	M	10,20	18~19 26F	-14	+30 (+4)	
0000	f+2	M	10	15~16F	-12~-11	-1~+0	
0000	f+2,3	M,M	10,13	,21~22F	-9~-8	+6~+7	
0000	f+2,3,3+4	M,M	10,13				
0000	f+3	M	18	17F	-9	+3	
0000	f+3,2	M,M	18,21	,30F	-14	+10 (+1)	+30 (+22)
0000	f+3~B	M	18		-6	+6	
0000	f+4	H	23	15~16F	-9~-8	+31 (+23)	
0000	FC.1	SL	5	10F	-5	+6	
0000	FC.2	SL	8	11F	-4	+7	
0000	FC.3	L	10	16F	-17	-6	
0000	FC.4	L	6	12F	-15	-4	
0000	FC.df+3	L	17	20~22F	-9~-7	+2~+4	+30
0000	FC.df+3+4	L,SM	17,25	18~20 34~36F	-23~-21	-5	
0000	FC.df,d,DF						
0000	FC.df,d,DF,f						
0000	f,F+2	M	26	16~17F	-12~-11	+15 (+5)	
0000	f,F+3	M	20	15~18F	-14~-11	+43 (+29)	
0000	f,F+4	M	21	15~17F	-10~-8	+21 (+4)	
0000	f,f,F+3	M	20	26~28F	+4~+6	+6	
0000	H.1+2,F	M	20	14F	+5	+45 (+35)	
0000	H.2+3	M,T	20,35	18~20F	+14	+3	
0000	H.b+2,4,2	H,H,SM,SM	12,17,21,30	15~17, 24~25, 19~20 39~-41F	-3~-1	+24 (+9)	
0000	H.BT.2,2,1	H,M,SM,SM	9,12,21,30	10, 21~22, 18~19, 39~47F	-3	+2 (-7)	
0000	H.BT.4,F	M	21	19~20F	-5~-4	+36 (+26)	
0000	H.BT.f+2,4,2	M,H,SM,SM	13,17,21,30	17~18, 20~21, 19~20 39~41F	-3~-1	+24 (+9)	
0000	H.db+2,1,1	M,H,SM,SM	13,15,21,30	13~14, 22~23, 18~19 39~47F	-3~+5	+2 (-7)	
0000	H.df+1,4	M,SM,SM	13,25,30	14~15, 18~27, 44~45F	-3~-2	+32 (-26)	
0000	H.f+1+2,F	M	10,20	18~19 26F	+5	+34	
0000	H.FC.df+3+4	L,SM	17,25	18~20 34~36F	-23~-21	-5	
0000	H.f,f,F+3,4	M,SM	20,20	26~28, 43~44F	+7~+8	+72 (+56)	
0000	H.qcf+1,2	M,SM,SM	15,21,30	16, 19~20, 39~41F	-3~-1	+24 (+9)	
0000	H.qcf+3	H,T	16,14	16~17F	-7~-6	-4	
0000	H.SZN.1,4	H,SM,SM	12,25,30	14~15, 18~27, 44~45F	-3~-2	+32 (-26)	
0000	H.SZN.2,F	M,SM	20,10	18 23~24F	+5	+36 (+26)	
0000	H.SZN.3,2	M,SM,SM	16,21,30	16~17, 19~20 39~-41F	-3~-1	+24 (+9)	
0000	H.ws3,2	M,SM,SM	18,18,20	16~17, 19~20 39~41F	-3~-1	+65 (+49)	
0000	H.ws3+4,F	M	20	16~18F	+5	+62 (+42)	
0000	Left throw	T	40		-3	-3	
0000	qcf						
0000	qcf+1	M	15	16F	-9	+4	+15
0000	qcf+1+2	M,M	12,21	24 35F	-9	+11 (+2)	
0000	qcf+1,2	M,SM	15,21	,19~20F	-14~-13	+24 (+9)	
0000	qcf+1+2,P	M,M,T	12,21,35	,15~25F	-8~+2	+0	
0000	qcf+1,3+4	M	15		+0	+13	+24
0000	qcf+2	L	18	25~26F	-12~-11	+5~+6	+14~+15
0000	qcf+2~1	L,M	18,25	,20~21F	-9~-8	+24 (+14)	
0000	qcf+3	H,T	16,14	16~17F	-7~-6	-4	
0000	qcf+4	M	15	18~20F	-14~-12	+32 (+22)	
0000	qcf,d,DF						
0000	R.df+1+2	M,T	55+	20F	-15	+0	
0000	Right throw	T	40		-3	-4	
0000	SZN.1	H	12	14~15F	-3~-2	+8~+9	
0000	SZN.1+2	H	25	15~16F	+0~+1	+23	
0000	SZN.1,4	H,SM	12,25	,18~27F	-14~-5	+32 (-26)	
0000	SZN.1~F	H	12		+1~+2	+12~+13	
0000	SZN.2	M,SM	20,10	18 23~24F	-9	+7 (-2)	
0000	SZN.3	M	16	16~17F	-4~-3	+5~+6	
0000	SZN.3,2	M,SM	16,21	,19~20F	-14~-13	+24 (+9)	
0000	SZN.4	L	21	17~24F	-16~-9	+2~+9	+26
0000	SZN.B						
0000	SZN.D						
0000	SZN.U						
0000	u+3	H	23	27~28F	+2	+6~+7	
0000	u+3,3	H,L	23,18	31~32F	-16~-15	+16	
0000	u+3,3,3	H,L,M	23,18,22	,27~30F	-6~-4	+18	
0000	u+4	M	11	20~21F	-9~-8	+22 (+12)	
0000	ub+1	M	11	16F	-6	+5	
0000	ub+1,2	M,M	11,13	,18~19F	-13~-12	-2~-1	
0000	UB,b						
0000	UB,b,3+4	,M!,M!,M!	,20,20,20	,38~40 46~49 51~54F		-19	
0000	uf+1+4	T	40	12F	-2	+0	
0000	uf+3	M	20	29~30F	-9	+20	
0000	uf+3+4	M	17	23~25F	-16~-14	+14	
0000	uf+3+4,3+4	M,M	17,15	,20~24F	-25~-21	+6	
0000	uf+3+4,4	M,L	17,9	,21~22F	-11~-10	+0~+1	
0000	uf+3+4,4,2	M,L,M	17,9,21	,21F	-13	+10	
0000	uf+4	M	14	20~21F	-9~-8	+22 (+12)	
0000	uf+4,4	M,M	14,20	,16~19F	-15	+9~12	+21
0000	uf+4,4~B	M,M	14,20		-16~-15	+15 (+5)	
0000	uf,n,4	M	20	23~25F	-13~-11	+32 (+22)	
0000	ws1	M	14	14~15F	-14~-13	+35 (+25)	
0000	ws2	M	17	13~14F	-8~-7	+8~+9	+37 (+27)
0000	ws3	M	18	16~17F	-8~-7	+0	
0000	ws3,2	M,SM	18,20	,19~20F	-14~-13	+65 (+49)	
0000	ws3+4	M	20	16~18F	-12~-10	+7~+9	
0000	ws3+4~B	M	20				
0000	ws4	M	18	11~12F	-6~-5	+7~+8	+4
