move_id	command	hit_level	damage	startup	block	hit	counter
0000	DF+3	M	13	18F	-7	+9	+9
0000	DF+3,2	M,M	13,15	18F	-11	+5	+5
0000	DF+3,2,1	M,M,M	13,15,21	18F	-18	KDN	+24
0000	DF+3,2,1 Hold	M,M,M	13,15,25	18F			
0000	DF+4	M	10	13F	-9	+2	+2
0000	DF+4,DF+4	M,M	10,16	13F	-15	-4	-4
0000	DF+3+4	MH	7,9	18F	-8		
0000	DF+3+4,1	MH,M	7,9,15	18F	-11		
0000	DF+3+4,1,2	MH,M,SM,SM	7,9,15,14,25	18F	-19		
0000	FC 1	SM	5	10F	-5	+6	+6
0000	FC 2	SM	8	11F	-4	+7	+7
0000	FC 3	L	12	16F	-17	-3	-3
0000	FC 4	L	10	12F	-15	-4	-4
0000	WS 1	M	10	13F	-5	+5	+5
0000	WS 1,2	M,M	10,12	13F	-12	Launch	Launch
0000	WS 2	M	25	16F	-18	KDN	KDN
0000	WS 3	M	24	21F	-5	KDN	KDN
0000	WS 4	M	13	11F	-3	+8	+8
0000	WS 4,4	M,M	13,16	11F	-15	-4	-4
0000	WS 1+2	M	25	13F	-9	+11	+11
0000	FC DF+3+4	M	24	23F	-11	KDN	KDN
0000	DB+1	M	7	13F			
0000	DB+1,2*	M,MM,SP	7,8,15	13F			
0000	DB+2	M	23	20F	-9		KDN
0000	DB+3	L	14	19F	-12	-1	+7
0000	DB+4	L	18	20F	-12	+4	+17
0000	B+1	H	10	11F	-10	+1	+1
0000	B+1,2	H,M	10,20	11F	-14	KDN	KDN
0000	B+2	M	12	14F	-8	+4	+4
0000	B+2,2	M,M	12,14	14F			
0000	B+2,2,1+2	M,M,H	12,14,20	14F		KDN	
0000	B+2,4	M,H	12,12	14F	-3	+8	+8
0000	B+2,4,1	M,H,M	12,12,22	14F	-14	KDN	KDN
0000	B+3	H	15	18F	-8	+3	+3
0000	B+3,1	H,H	15,10	18F	0	+6	+6
0000	B+3,1,4	H,H,L	15,10,10	18F	-10	+7	+7
0000	B+3,1,4,1	H,H,L,M	15,10,10,15	18F	-14	KDN	KDN
0000	B+3,1,4,3	H,H,L,L	15,10,10,12	18F	-13	+1	+1
0000	B+4*	H,SP	20	17F			
0000	B+4**	H	20	17F	-5	+16	KDN
0000	B+1+2*	M,SP	21	22F			
0000	B+1+2**	M	21	22F	-12	+5	KDN
0000	B+1+4	M	60	63F	Launch	Launch	Launch
0000	UF+1	M	12	18F	-12	-1	-1
0000	UF+2	H	17	15F	-12	+9	+9
0000	UB+1+2	H	32	41F	KDN	KDN	KDN
0000	UB+3	M	25	21F	-17	KDN	KDN
0000	UF+3	M	25	19F	-9	KDN	KDN
0000	UB+4	M	11	15F	-19	-8	-8
0000	UF+4	M	16	25F	-12	-1	-1
0000	UF+4,4	M,L	16,12	25F	-23	KDN	KDN
0000	UF+4,4,4	M,L,L	16,12,10	25F	-23	KDN	KDN
0000	UF+4,4,4,4	M,L,L,M	16,12,10,20	25F	-17	KDN	KDN
0000	UF,N,4	M	20	23F	-11	Launch	Launch
0000	FF+2*	M,SP	20	16F			
0000	FF+2**	M	20 (15)	16F	-12	TH	TH
0000	FF+3	M	25	20F	-3	KDN	KDN
0000	FF+4	M	22	17F	-9	+5	KDN
0000	FFF+3	M	30	22F	+9	KDN	KDN
0000	SS 3	M	23	23F	-7	KDN	KDN
0000	SS 1+2	H	25	19F	-9	KDN	KDN
0000	(when enemy is down) D+3+4	L	25	23F	-12	-1	-1
0000	F,N,D,DF+1	M	23	20F	-16	Launch	Launch
0000	F,N,D,DF+2	H	20	11F	-10	Launch	Launch
0000	F,N,D,DF+2 (Perfect)	H	23	11F	+5	Launch	Launch
0000	F,N,D,DF+3	H	30	20F	-9	KDN	KDN
0000	F,N,D,DF+4	L	15	16F	-23	-3	KDN
0000	F,N,D,DF+4,1	L,M	15,23	16F	-16	KDN	KDN
0000	F,N,D,DF+4,4	L,H	15,25	16F			
0000	F,N,D,DF+1+2	M	25	24F		KDN	
