move_id	command	hit_level	damage	startup	block	hit	counter
0000	DEW.3	M	28	17F	-9	+20a (+3)	
0000	DEW.3+4	H	26	12F	+6	+17g	
0000	df+1	M	10	13F	-1	+8	
0000	df+2	M	15	16F	-11	+31a (+21)	
0000	df+3	M	23	20F	+3c	+8c	+19a
0000	df+3+4	M	14	24F	-4	+27a	
0000	df+3+4,3+4	M,M	14,19	26F	-7	+2d	
0000	df+4	M	12	13F	-8	-2	+5
0000	df+4,4	M,L	12,23	20F	-13	-2	+8
0000	(During Enemy wall stun) 1+3	T	39	12F	!	+0d	
0000	f+1+2	M	17	14F	-7	+4c	+12c
0000	f+2	H	10	12F	-9	-1	
0000	f+2,3	H,M	10,20	22F	-15	+24a (+7)	
0000	f+3	M	26	20F	-3	+17a (+8)	
0000	f+3+4	M	20	18F	-4	+6d	
0000	f+3+4,3	M,M	20,20	30F	-8	+24a	
0000	f+3+4,3,4	M,M,M	20,20,20	19F	-20	+10 (+3)	
0000	f+4	M	23	17F	-9	+7	+57a
0000	FC.1	S	5	10F	-5	+6	
0000	FC.2	S	8	11F	-4	+7	
0000	FC.3	L	10	16F	-17	-6	
0000	FC.4	L	6	12F	-15	-4	
0000	FC.df+1	M	25	14F	-6	+19a (+2)	+34d (+26)
0000	FC.df+3	L	19	23F	-18	-2	+26a
0000	f,F+1+2	M	28	18F	-9	+17a (+8)	
0000	f,F+2	M	20	16F	-13	+20a	
0000	f,F+3	M	15	22F	-12	+5c	
0000	f,F+3,3+4	M,M	15,25	27F	-8	+13d	
0000	f,F+3+4	M	30	19F	-2	+4a (-5)	
0000	f,F+4	L	23	22F	-12	+4	+4
0000	f,f,F+3	M	30	23F	+3	+20a (+10)	
0000	H.2+3	H,T	55	23F	+9	-3d	
0000	H.BT.2+3	L	39	16F	-8	+23a (+5)	
0000	H.f,F+3+4 (etc.)	M	36	19F	+4 (+9w)	+20a (-6)	
0000	H.RAB.3	L	20	20F	-13	+24a	+70a (+54)
0000	Left Throw	T	42	12F	-3	+0d	
0000	qcf			F			
0000	RAB.2	M	20	20F	-9	+39d (-19)	
0000	RAB.3	L	20	20F	-13	+3c	+70a (+54)
0000	RAB.4	M	24	23F	-2	+4a (-5)	
0000	RAB.B+3						
0000	R.df+1+2	M,T	55+	20F	-15	+0	
0000	Right Throw	T	43	12F	-3	+1d	
0000	ss1+2	M	21	19F	+0	+25a (+16)	+64a
0000	ss3	M	20	16F	-9	+35d (+27)	
0000	ss4	M	18	20F	-2	+4	+11g
0000	u+3	M	20	22F	-16	+25a (+15)	
0000	u+3,3	M,M	20,15	28F	-12	+5c	
0000	u+3,3,3+4	M,M,M	20,15,25	27F	-8	+13d	
0000	u+3+4	M (T)	18 (28 )	36F	-8	+13d (+39a)	
0000	ub+1	M	21	16F	-9	+9d	
0000	uf+1+2	T	40	12F	-3	+1	
0000	uf+2	M	21	20F	-10	+15a (+6)	
0000	uf+3	M	13	15F	-13	+30a (+20)	
0000	uf+3+4	M	15	15F	-9	+2	
0000	uf+3+4,3+4	M,M	15,23	19F	-21	+45a (+35)	
0000	uf+3+4,4	M,H	15,18	13F	-4	+14g (+18g w)	+20a (+10)
0000	uf+4	M	18	25F	-12	+1c	
0000	uf+4,3	M,M	18,30	24F	-9	+41d (-17)	+32d (+24)
0000	uf,n,4	M	20	23F	-13	+32a (+22)	
0000	ws1	M	10	13F	-11	+0	
0000	ws1,2	M,H	10,16	22F	-3	+8	
0000	ws1,2,4	M,H,L	10,16,20	22F	-14	+12a	+43a
0000	ws2	M	17	16F	-12	+39a (+29)	
0000	ws3	M	25	15F	-21	+62a (+46)	
0000	ws3,4	M,M	25,25	44F	+4c	+26d	
0000	ws4	M	18	11F	-9	+20a (+13)	
