move_id	command	hit_level	damage	startup	block	hit	counter
0000	db+1,1+2	m,m	12,25	,i21~22	-10	+23 (+18)	
0000	db+1+2	m	25	i32~33	-11		
0000	db+1,2	m,m	12,20	,i21~22	-12	+17 (+0)	
0000	db+1,3	m,h	12,17	,i18~19	0	+8	
0000	db+2+3	lm	10,14 (9)	i20~21		+67 (+51)	
0000	db+3	l	12	i20~21	-8	+5	
0000	db+4	l	13	i17	-15	-4c	
0000	df+1	m	10	i13~14	-6	+5	
0000	df+1,1+2	m,h	10,9		-6	0	
0000	df+1,1+2,2	m,h	10,9,17	,i24	-10	+3	
0000	df+1,4	m,m	10,16	,i18	-9	+3	
0000	df+2	m	7	i15~16	-6	+6	
0000	df+2,1+2	m,hm	7,5,10		-18	+33 (+23)	
0000	df+3	m	14	i16	-11	0	
0000	df+3,1	m,h	14,12	,i16~17	0	+6	
0000	df+3,1,1+2	m,h,m	14,12,25	,i20~21	-13	+34 (+13)	
0000	df+3+4	h	23	i18~19	-9	+70 (+54)	
0000	df+4	m	14	i13	-6	+6	
0000	df+4,3	m,m	14,14	,i20~21	-9	+7	
0000	f+1+2	m	20	i17~18	-13	+20 (+15)	
0000	f+2	h	15	i14~16	-9	+2	
0000	f+2+3	m	35	i22~23		+73	
0000	f+2,3	h,m	1515	,i18	-10		
0000	f+2,3,4	h,m,m	151520	,i21~22	-9	+8	
0000	f+3	m	14	i14~15	-7	+7	
0000	f+3,1+2	m,h	1415		-12		
0000	f+3,1+2,4	m,h,m	1415,20	,i20~21	-16	+13 (+6)	
0000	f+4	m	14	i16~17	-9	+4	
0000	f+4,4	m,h	14,24	,i28~30	-6		
0000	FC.4	l	14	i15~16	-15	-4	
0000	FC.4,1	l,m	14,15	,i20~21		+31 (+21)	
0000	f,F+2	m	8	i14~15	-11	0	
0000	f,F+2,2	m,m	8,13	,i17~18	-15	+55	
0000	f,F+3	h	23	i18~23	-2	+33 (+25)	
0000	f,F+4	m	16	i16~17	-4	+9	
0000	f,F+4,2	m,m	16,21	,i27~28	-14	+34 (+19)	
0000	f,f,F+3	m	30	i24~27	+6	+41 (-17)	
0000	H.2+3	m	41 (18)	i15	+6	+0	
0000	HRM.1	m	17	i24~25			
0000	HRM.1+2	m	12	i14			
0000	HRM.1+2,1	m,m	12,20	,i17~18			
0000	HRM.2	h	14	i12~13			
0000	HRM.2,4	h,h	14,23	,i24~25		+16 (+9)	
0000	HRM.3	l	8	i16			
0000	HRM.3,4	l,m	8,16	,i22~23		+1	
0000	HRM.4	m	13	i11~12			
0000	HRM.4,1+2	m,m	13,25	,i24~25		+27 (+12)	
0000	HRM.b+1	m	21	i20~22		+7c	
0000	HRM.b+3	l	12	i20~21			
0000	HRM.b+3,1+2	l,m	12,18 (12)	,i31~32		+0 (-1)	
0000	HRM.SS	sp					
0000	HRM.f+1	h	17	i14~15		+15g	
0000	HRM.f+4	m	21	i26~29		+40	
0000	HRM.SS.1+2	h	26	i14		+30	
0000	Left throw	th(h)	40	i12~14			
0000	OTG.db+2	l		i17~18			
0000	OTG.db+2,1+2	l,l					
0000	P:b+2	sp					
0000	P.b+2,1	m	30	i13			
0000	P:b+2,1	m	35	i13			
0000	d,df,f+2	h	20	i16~17	-6	+29 (+22)	
0000	d,df,f+3+4,F	ub(m)	80	i56~57		-1	
0000	R.df+1+2	m	55	i20			
0000	Right throw	th(h)	40	i12~14			
0000	SS.4	l	17	i18~19		+4	
0000	ub+2	m	17	i20	-10	+3	
0000	uf+1+2	th(h)	35	i12~14			
0000	uf+1	h	17	i16~17	-9	+5	
0000	uf+2	m	25	i24~25	+1	+10 (+1)	
0000	uf+3	m	25	i20~24	-8	+14 (+5)	
0000	uf+3+4	mm	8,10	i14~15,i10~11	-14	+16	
0000	uf+3+4,1+2	mm,m	8,10,17 (11)	,i30~31	-13	+23 (+13)	
0000	uf+4	m	22	i23~25	-8	+21	
0000	uf,n,4	m	20	i23~25	-13	+32 (+22)	
0000	ws1	m	14	i13~14			
0000	ws1,4	m,m	14,16	,i21		+3	
0000	ws2	m	21	i15~16		+51	
0000	ws4	m	16	i11~12		+5	
