move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
1505	u/b or u+2	h	17	13	-7	5	throw		Kt_jprp00B
	u/b or u+2 (counter hit)	h	17,25	13			throw		
1503	u/f+2	l	19	35 js10~	-14	8	KND		Kt_jprp00F
	u/f+2, D	(cancel)		35 js10~					
	u/b+3	(special)		js6~					
	u+3	(special)							
1526	u/f+3	m	13	15 js9~	-13	Launch	Launch		Kt_jplk00F
1528	u/f+3, 4	m, h	13,20	15 js9~	-13	Launch	Launch		Kt_9lk_rk
1531	u/b, u or u/f+4	m	22 (20)	24	-7	KND	KND		Kt_jprk00F
1501	u+1+2	m!	21	51	D	KND	KND		Kt_nin01
1538	u/b+3+4	m	25	19 js9~	-17	Launch	Launch		Kt_7lrk
1533	u+3+4	m, m	10,12	39 js12~	+5s	KND	KND		Kt_kakat01
	u/f+3+4	(MUS)			–				
1535	MUS 2	25	l	25	-18	KND	JG		Kt_jpWK00F_RP
1536	MUS 4	m	30	13	-14	KND	KND		Kt_jpWK00F_RK
1559	u/f, N, 4	m	25	24 js9~	-14	KND	KND		Kt_sjprk01F
	u/b, b	(special)		js10~	–				
1758	u/b, b+3	m (TJ)	30	68	±0	KND	KND		Kt_runlk02
1685	FC 1	sm (TC)	5	10	-5	6	6		Co_syalp00
1687	FC 2	sm (TC)	8	11	-4	7	7		Co_syarp00
1692	FC 3	m (TC)	12	16	-17	-3	-3		Kt_syalk00
1694	FC 4	m (TC)	10	12	-15	-4	-4		Kt_syark00
1747	WS 1	m	11	13	-7	4	4		Kt_s_tlp00
1748	WS 1, 1	m, m	11,15	13	-8	+3s	KND		Kt_s_tlplp
1749	WS 2	m	14	14	-9	1	1		Kt_s_trp00
1750	WS 2, 4	m, h	14,20	14	-9	+11k	KND	Tail spin	Kt_s_trp_RK
	WS 2, 4, F	m, l (SET)	14,20	14	-9	+11k	KND	Tail spin	
1751	WS 3	m	16	15 js9~	-13	Launch	Launch		Kt_s_tlk00
1752	WS 4	m	15	11	-6	5	5		Co_s_trk00
1688	FC d/f+2	m (TC)	16	22	-13	2	+15g		Kt_syarpF
1697	FC d/f+3	m (TC)	20	18	-26	KND	KND		Co_syalkF
1769	SS 2	m	13	17	-6	5	5		Kt_SideRP
	SS 2, B	m (BT)	13	17	-5	6	6		
1772	SS 2, 1+2	m, m, m	13,10,20	17	-10	KND	KND		Kt_SideRP3
1773	SS 4	l	23	24	-37	KND	KND		Kt_SideRK
	1+3+4 or BT 1+2+3								
	2+3+4 or BT 2+3+4								
	1+2+3+4	(special)							
	(back agains wall) b, b, u/b	21	m	37	-3	KND	KND		
1581	BT 1	h (BT)	15	15	-6	5	5		Co_R_rp00L
1583	BT 1, 2	h, m	15,12	15	-8	3	3		Kt_Se_lp_RP
1584	BT 1, 2, 1	h, m, m (TJ)	15,14,21	15	-11	KND	KND		Kt_Se_lprp_LP
1585	BT 1, 2, 2	h, m , m	15,14,24	15	-9	KND	KND		Kt_Se_lprp_RP
1586	BT 1, 2, 4	h, m, m (TJ)	15,14,23	15	3	KND	KND		Kt_Se_lprp_RK
1587	BT 1, 3	h, m	15,12	15	-6	1	1		Kt_Se_lp_LK
	BT 1, 3, F	h, m (SET)	15,12	15	1	8	8		
1588	BT 2	h	12	12	-6	2	2		Kt_R_rp00
	BT 2, 3	h, h	12,20	12	-6	KND	KND		
1598	BT 3	m (BT)	20	24 js6~	-3	KND	KND		Kt_R_lk00L
1599	BT 4	h	17	13	-3	+16k	KND		Co_R_rk00R
1590	BT 1+2	m, m	10, 15	14	-2	7	7		Kt_Se_lrp2
	BT 3+4 (counters h)	m!	25	3~12		KND	KND		
1591	BT f+1+2	m	21	16	-12	KND	KND		Kt_Se_lrpF
1689	BT d+1	sm (TC)	20	10 cs1~	-2	9	9		Co_R_crp00L
1691	BT d+2	l	20	17 cs6~	-13	+3s	KND		Kt_R_crp00
1695	BT d+3	l	12	10 cs1~	-11	3	3		Co_R_clk00L
1601	BT d+4	l, l	10, 10	20 cs4~	-14	+1s	+1s		Kt_R_crk02
	1+2	(KAT)							
1570	KAT 1	m	14	15	-5	6	12		Kt_nin_LP
1571	KAT 2	m	21	22	-11	KND	KND		Kt_nin_RP
1572	KAT 3	m	10		-6	+2s	+2s		Kt_nin_LK
1573	KAT 3, 2	m, m	10,15	18	-16	Launch	Launch		Kt_nin_LK_RP
1574	KAT 4	h (TC)	16	22 js1~	-16	-2	-2		Kt_nin_RK
1575	KAT 4, 2	h, l	16,23	22 js1~	-9	KND	Tail spin	Tail spin	Kt_nin_rk_RP
	KAT F	(SET)							
	KAT B	(BT)							
	KAT U	(special)							
	f+3	(SET)							
1647	SET 1	h	10	10	-3	8	8		Kt_6lk_LP
1648	SET 1, 2	h, h	10,13	10	-6	8	8		Kt_6lk_lpRP
1649	SET 1, 2, 1	h, h, m (TJ)	10,13,21	10	-11	KND	KND	Tail spin	Kt_6lk_lprpLP
1650	SET 1, 2, 2	h, h, m (TJ)	10,13,24	10	-9	KND	KND		Kt_6lk_lprpRP
1651	SET 1, 2, 3	h, h, m (TJ)	10,13,23	10	-4	KND	KND		Kt_6lk_lprpLK
1652	SET 1, 2, 4	h, h, m (TJ)	10,13,23	10	+3s	KND	KND		Kt_6lk_lprpRK
1653	SET 2	m	17	12	-9	+12k		Tail spin	Kt_6lk_RP
	SET 2 (counter hit)	m	17,10	12			KND		
1656	SET 3	l	17	18 cs6~	-16	0s	KND		Kt_6lk_LK
1657	SET 4	m	16	18	-8	6	6		Kt_6lk_RK
1658	SET 4, 3	m, m (TJ)	16,23	18	-13	KND	KND		Kt_6lk_RK_LK
	SET 3+4	(special)		js 8~					
	SET D	(special)							
	SET B	(special)							
1660	SET u/f+4	m	12	13 js11~	-14				Kt_6lk_9RK
	SET u/f+4 (hit in front)	m	12,25	13 js11~		throw	throw		
	b+1+3 or b+2+4 (counters h)		35	3~12		throw			
