move_id	command	hit_level	damage	startup	block	hit	counter
0000	B+1,1,1,1,1	H,H,H,H,H	8,9,10,12,14	11~12F	+4~+5	+5~+6	+10~+11
0000	B+1,1,1,1,1,1	H,H,H,H,H,H	8,9,10,12,14,16	11~12F	-73	-71	-67
0000	B+1,1,DB+3	H,H,L	8,9,7	13~14F	-20~-19	-9~-8	
0000	B+1,1,DB+3,3	H,H,L,L	8,9,7,5	15~17F	-19~-17	-7~-5	
0000	B+1,1,DB+3,3,3	H,H,L,L,L	8,9,7,5,5	9~11F	-27~-25	-15~-13	
0000	B+1,1,DB+3,3,4	H,H,L,L,M	8,9,7,5,15	12~13F	-8~-7	+23a (+13a)	
0000	b+1+2						
0000	b+2	M	12	14~15F	-9~-8	+2~+3	
0000	b+2,1	M,M	12,20	27~28F	-17~-16	+28a (+18)	
0000	b+2,2	M,H	12,21	22~23F	-13	+2a	
0000	b+2,NSS.1	M,M	12,17	27~28F	-17~-16	+28a (+18)	
0000	b+2,NSS.2	M,H	12,18	22~23F	-10~-9	+0~+1	
0000	b+3						
0000	b+3,3						
0000	b+3,3,3						
0000	b+3,3,3,3						
0000	b+3,3,3,3,3						
0000	b+3,3,3,3,3,3						
0000	Back Throw	T	50			+1d	
0000	b,B+1+4	M!	50	59~61F		+2a	
0000	b,B+1+4,B	,M	,21	22~25F	-15~-12	+14c~+17c	
0000	BDS.1	H!	25	21~40F		+32a	
0000	BDS.1*	M	23	17~30F	-15~-2	-13~+0	
0000	BT.1	H	16	15F	-3	+8	
0000	BT.1,2	H,M	16,18	25F	-5	+5	+63a
0000	BT.1,3	H,H	16,25	25~26F	-7~-6	+27a (+17)	
0000	BT.2	H	18	16~17F	-4~-3	+14g~+15g	+39a
0000	BT.3	M	20	24~26F	-3~-1	+11a	
0000	BT.d+1	L	20	17~18F	-13~-12	+3~+4	+38a
0000	d+1	M	15	24~25F	-9~-8	+1c~+2c	+6a
0000	d+1*(1),n	M!	20	55~56F		+4c~+5c	+6a
0000	d+1+2						
0000	d+1*(2),n	M!	25	99~100F		+4c~+5c	+6a
0000	d+1*(3),n	M!	30	130~131F		+4c~+5c	+6a
0000	d+1+4	M!	60	29~30F		-32a	
0000	d+1+4,?B+1	M!,M!	60,18	1~39F		-29a	
0000	d+1+4,?B+1,1	M!,M!,M!	60,18,20	1~18F		-29a	
0000	d+1+4,?B+1,1,1	M!,M!,M!,M!	60,18,20,21	1~18F		-29a	
0000	d+1+4,?B+1,1,1,1	M!,M!,M!,M!,M!	60,18,20,21,28	1~18F		-29a	
0000	d+1+4,?B+1,1,1,1,1	M!,M!,M!,M!,M!,M!	60,18,20,21,28,30	1~35F		-30a	
0000	d+1*(4),n	M!	40	179~180F		+16a	+52a
0000	d+1*(5),n	M!	60	214~215F		+16a	+52a
0000	d+1*(6),n	M!	180	249~250F		+16a	+52a
0000	d+2	M	12	16~17F	-9~-8	+0~+1	
0000	d+2,1	M,H	12,23	27~28F	-9~-8	+17a (+8)	
0000	d+2,2	M,M	12,17	22~23F	-12~-11	+7g~+8g	+28a (+22)
0000	d+2,2,1	M,M,H	12,17,20	19~20F	-9~-8	+8a (-1)	
0000	d+2,2,2	M,M,M	12,17,19	25~27F	-13~-11	+16a (+9)	
0000	d+2,2,d+1	M,M,M	12,17,17	29~30F	-12~-11	+2c~+3c	+42a
0000	d+2,2,NSS.1	M,M,H	12,17,20	19~20F	-9~-8	+8a (-1)	
0000	d+2,2,NSS.d+1	M,M,M	12,17,17	29~30F	-12~-11	+2c~+3c	+42a
0000	d+2,NSS.1	M,H	12,18	27~28F	-9~-8	+10g~+11g	
0000	d+3	L	12	15~17F	-18~-16	-4~-2	
0000	d+3+4						
0000	d+4	L	6	12F	-15	-4	
0000	db+1	L	12	26~28F	-11~-9	+4~+6	7~+9
0000	db+1,2	LM	1220	25~26F	-13~12	+0~+1	+6g~+7g
0000	DB+1+2						
0000	DB+2	M	8	15F	-5	+6	
0000	DB+2,2	M,M	8,7	10~14F	-9~-5	+2~+6	
0000	DB+2,2,2	M,M,M	8,7,6	10~14F	-9~-5	+2~+6	
0000	DB+2,2,2,2	M,M,M,M	8,7,6,5	10~14F	-9~-5	+2~+6	
0000	DB+2,2,2,2,2	M,M,M,M,M	8,7,6,5,4	10~14F	-9~-5	+2~+6	
0000	DB+2,2,2,2,2,2	M,M,M,M,M,M	8,7,6,5,4,3	10~14F	-49	-37	
0000	DB+3	L	8	18~19F	-25~-24	-14~-13	
0000	DB+3,3	L,L	8,7	15~17F	-19~-17	-7~-5	
0000	DB+3,3,3	L,L,L	8,7,7	15~17F	-19~-17	-7~-5	
0000	DB+3,3,3,3	L,L,L,L	8,7,7,5	15~17F	-19~-17	-7~-5	
0000	DB+3,3,3,3,3	L,L,L,L,L	8,7,7,5,5	15~17F	-19~-17	-7~-5	
0000	DB+3,3,3,3,3,3	L,L,L,L,L,L	8,7,7,5,5,5	9~11F	-26~-24	-15~-13	
0000	DB+3,3,3,3,3,3,4	L,L,L,L,L,L,M	8,7,7,5,5,5,15	12~13F	-8~-7	+23a (+13)	
0000	db+4	L	14	17F	-12	-1	
0000	df+1	M	14	13F	-4	+5	
0000	df+1,2	M,H	14,16	25~26F	-4~-3	+14g~+15g	+39a
0000	df+1,2,1	M,H,M	14,16,19	26~27F	-12~-11	+17a (+10)	
0000	df+1,2,db+2	M,H,M	14,16,7	15F	-5	+6	
0000	df+1,2,NSS.1	M,H,M	14,16,19	26~27F	-12~-11	+17a (+10)	
0000	df+1+4	M	20	20~21F	-17~-16	+35a (+25)	
0000	df+1,4	M,M	14,17	17F	-12	+4	
0000	df+2	M	13	15~16F	-7~-6	+34a (+24)	
0000	df+2+3	M	18	17~18F	-13~-12	+6	+58a (+38)
0000	df+3	M	10	17~18F	-4~-3	+4~+5	
0000	df+3,1	M,M	10,20	23~24F	-9~-8	+4c~+5c	+6a
0000	df+3,NSS.1	M,M	10,24	23~24F	-9~-8	+16a	+6a
0000	df+4	M	15	12F	-7	+4	
0000	DGF.1	M	15	30~31F	-2c~-1c	+10a	+46a
0000	DGF.1+2						
0000	DGF.2	H	15	16~18F	+4~+6	+13s	
0000	DGF.2,4	H,M	15,22	26~28F	-14~-12	+15a (+8)	
0000	DGF.3	L	18	22~23F	-13~-12	+6c~+7c	+27a
0000	DGF.3+4	H!,T	17,18	20~21F		+0~+1	
0000	DGF.4	M	24	18~20F	-4~-2	+14g~+15g	
0000	DGF.b						
0000	DGF.d						
0000	DGF.d+3+4						
0000	DGF.f						
0000	DGF.f+1+2	H,H,H	10,10,20	16~17 11~12 11~12F	-2~-1	+18a (+9)	
0000	DGF.f+2	H	23	20~21F	+7~+8	+19a (+10)	+64a (+44)
0000	f+1+2	M	23	20F	-12	+8a (-1)	
0000	f+2	H	18	17~18F	-4~-3	+14g~+15g	+39a
0000	f+2,1	H,M	18,21	26~27F	-12~-11	+17a (+10)	
0000	f+2,db+2	H,M	18,8	10~14F	-5	+6	
0000	f+2,NSS.1	H,M	18,21	26~27F	-12~-11	+17a (+10)	
0000	f+3	H	24	16~17F	-9~-8	+17a (+8)	
0000	f+3+4	M,M,M,M	20,3,3,3	21~25F	-13~-9	-8a (-15)	
0000	f+3,4	H,M	2420	23~24F	-6~-5	+37a (+23a)	
0000	f+4	M	20	18F	-13	+21a (+11)	
0000	FC.d+1	SL	5	10F	-5	+6	
0000	FC.d+2	SL	8	11F	-4	+5	
0000	FC.d+3	L	10	16F	-16	-6	
0000	FC.d+4	L	6	12F	-15	-4	
0000	FC.db+3	L	8	18~19F	-25~-24	-14~-13	
0000	FC.DF+1	L!	12	26F		+70a (+54)	
0000	FC.df+4	L	18	18~19F	-26~-25	+4c~+5c	+31a
0000	f,F+1+2	M	22	22~24F	-8~-6	+3c~+5c	
0000	f,F+1+4	M!	60	45F		-65a	
0000	f,F+1+4,F	M!,M!	60185	35~37F		-60a	
0000	f,F+1+4,n	M!	60				
0000	f,F+2	M	15	15F	-9	+4	
0000	f,F+2:2	M,T	15,20			+17d	
0000	f,F+3	M	20	23~24F	-4~-3	+5~+6	
0000	f,F+3+4	M	15	22~24F	-20~-18	-9c~-7c	
0000	f,F+3+4,1+2	M,M	15,15	12~18F	-31~-25	-2a (-12)	
0000	f,F+3+4,1+2,3+4	M,M,M	15,15,20	27F	-13	+52a (+42)	
0000	f,F+4	M	20z	15~16F	-6~-5	+37a (+23)	
0000	f,f,F+3	M	30	22~23F	+5g~+6g	+13a (+3)	
0000	f,f,F+3,U	M	30		+7g~+8g	+15a (+5)	
0000	FLE.1						
0000	FLE.1+2	H	20	18~19F	-8~-7	+31a (+21)	
0000	FLE.2	L	20	24~28F	-12~-8	+30a	
0000	FLE.3						
0000	FLE.3+4	M	25	25~26F	-13~-12	+52a (+42)	
0000	FLE.b						
0000	FLE.d						
0000	FLE.d+3+4						
0000	FLE.db						
0000	FLE.d*	M	0	10F		+31a (+24)	
0000	FLE.f						
0000	FLE.f+2	H	23	20~21F	+7g~+8g	+19a (+10)	+64a (+44)
0000	FLE.f,f	M,M,M,M,M	3,3,3,3,3	17~19,6~8 5~7 6~8 6~8F	-10	+1	
0000	FLE.n	M	7	2~60F	-18~	+48a (+38a)	
0000	FLE.u+1+2	M	30	38~40F	+4~+6	+21a (+12)	
0000	FLE.u+1+2*						
0000	FLE.uf	M!	21	30~45F		+30a (+20)	
0000	f,n,d,df+1	M	22	17~18F	-17~-16	+35a (+25a)	
0000	f,n,d,df+2	M	20	14~15F	-13~-12	+6g~+7g	+58a (+38)
0000	FUFT.d+3+4						
0000	H.2+3	M,M,M,M	51	18~19F	+4~+5	-3d	
0000	H.DGF.1	M	20	30~31F	+2~+3	+46a	
0000	H.DGF.f+1+2	H,H,H	10,10,20	16~17 11~12 11~12F	+4~+5	+18a (+9)	
0000	IND.1	M!	15	53~55F		+0c~+2c	
0000	IND.1+2						
0000	IND.2	M	7	39~43F	-8~-5	+2~+6	
0000	IND.3	M	15	12~18F	-31~-25	-2a (-12)	
0000	IND.3,3+4	M,M	15,20	27F	-13	+52a (+42)	
0000	IND.3+4	M,M	6,22	17~18 28~29F	-6~-5	+3~+4	
0000	IND.4	L	18	47~48F	-26~-25	+4c~+5c	
0000	IND.b						
0000	IND.D+3+4*						
0000	IND.f						
0000	IND.n						
0000	IND.u						
0000	IND.u+1+2						
0000	KIN.1	M	10	17F	-12	-1	
0000	KIN.1,1	M,M,M	10,5,15	23~24 14~15F	-9~-8	+7c~+8c	
0000	KIN.1+2	M,M,M,M	4,4,4,24	12~13 6~7 7~8 11~13F	-6~-4	+11a	
0000	KIN.1+4	M	21	10~13F	-15~-12	+14c~+17c	
0000	KIN.1,NSS.1	M,M,M	10,5,20	23~24 14~15F	-1~+0	+37a (+29)	
0000	KIN.2	M	15	21~22F	-14~-13	+26a (+16a)	
0000	KIN.2,1+2	M,M	1530	32~34F	-15~-13	+2a	
0000	KIN.2,1+2*	M,M	1530	47~49F	+2~+4	+2a	
0000	KIN.2,NSS.1+2*	M,M	15,30	47~49F	+14~+16	+69a (+49)	
0000	KIN.2,NSS.1+2	M,M	15,30	32~34F	-3~-1	+15a	
0000	KIN.3	L	17	25~32F	-16~-9	+13a	+24a
0000	KIN.4	H	23	16~17F	+0~+1	+20a (+11)	+49a
0000	KIN.b+1+2	M!	25	46F		+6a	
0000	KIN.b+2	M	15	15~16F	-9~-8	+2~+3	
0000	KIN.b+2,1	M,M	15,19	23~24F	-12~-11	+30a (+20)	
0000	KIN.d+1	L	20	23~24F	-13	+3	+38a
0000	KIN.f						
0000	KIN.f+1	M,M,M	6,6,10	19~20 6~7 7~8F	-5~-4	-2	
0000	KIN.f+1*	M,M,M,M,M,M	6,6,6,6,6,10	19~20 6~7 7~8 6~7 7~8 7~8F	-12~-11	+29a (+14)	
0000	KIN.f+2	H	25	12~13F	-1~+0	+9a (+0)	
0000	KIN.u+1+2						
0000	Left Throw	T	45		-3	+0d	
0000	MED.1+2	M!	10	30~34F		-1a	
0000	MED.1+4	M	21	6~9F	-15~-12	+14c~+17c	
0000	MED.3	M,M	15,15	17~28 28~39F	+2~+13	+43a	
0000	MED.3+4						
0000	MED.3,d+1	M,M,M	15,15,15	,24~25F	-9~-8	+1c~+2c	+6a
0000	MED.b						
0000	MED.d						
0000	MED.f						
0000	MED.n						
0000	MED.u						
0000	NSS.1+2+3	H	25	22~40F	-18~+0	+26d (-32)	
0000	NSS.1+4	M	24	8~11F	-15~-12	+14 +64a	
0000	NSS.b+1+2						
0000	NSS.b,B+1+4	M!	40	65~70F		-3a (-12)	+29a (-18)
0000	NSS.b,B+1+4,B	,M	,24	22~25F	-15~-12	+14 +64a	
0000	NSS.BT.b~db+1+2	L	20	17~18F	-13~-12	+3	+38a
0000	NSS.BT.d+1	L	15	17~18F	-13~-12	+3	+38a
0000	NSS.d+1	M	24	24~25F	-9~-8	+16a	+6a
0000	NSS.d+1+2						
0000	NSS.d+1+4						
0000	NSS.db+1	SL	5	10F	-5	+6	
0000	NSS.df+1+4	M	19	20~21F	-17~-16	+35a (+25)	
0000	NSS.f+1+2	M	29	20F	-12	+8a (-1)	
0000	NSS.f+3+4	M	20	21~25F	-13~-9	+20a (+11)	
0000	NSS.FC.DF+1	L	12	25~26F	-16~-15	+27a	
0000	NSS.FC.DF+1,2	L,L	12,20	25~26F	-14~-13	+14~+15	
0000	NSS.FC.df+3	L	12	20~21F	-26~-25	+67a (+51)	
0000	NSS.f,n,d,df+1	M	19	17~18F	-17~-16	+35a (+25a)	
0000	NSS.KIN.1+4	M	24	12~15F	-15~-12	+14 +64a	
0000	NSS.KIN.f+1	M,M,M	6,6,12	19~20 6~7 7~8F	-5~-4	+18a (+11)	
0000	NSS.KIN.f+1*	M,M,M,M,M,M	6,6,6,6,6,12	19~20 6~7 7~8 6~7 7~8 7~8F	--9~-8	+29a (+14)	
0000	NSS.qcf+1	M	30	53~56F	-8c~-5c	+5a	
0000	NSS.u+1	M	21	25~26F	-5~-4	+4c~+5c	
0000	NSS.u+1+2	L	18	27~29F	+4~+6	+20c~+22c	
0000	NSS.ub+1	M	19	25~26F	-6~-5	+3c~+4c	
0000	NSS.u,b+1+2	M	25	24~25F	-8c~-7c	+27a (+17)	
0000	NSS.ub+1+2	M	30	24~25F	-8c~-7c	+16a (+6)	
0000	NSS.ub+1+3	M!	50	51~65F		-23	
0000	NSS.ub+1+3,1+2	M!H	50,15	18~19F	-15~-4	-4~-3	+45a
0000	NSS.ub+1+3,n+1	M!,H!	50,40	,20~105F		-49a (-75)	
0000	NSS.uf+1	M	24	25~26F	-4~-3	+5c~+6c	+15a
0000	NSS.uf+1+3						
0000	OTG.u+1	M	24	27~29F	-13~-11	-8c~-6c	
0000	qcb,f+2	T	0	15~16F		+0	
0000	qcf+1	H,H,M	24,15,35	28~34 37 58~60F	+0~+2	+30a	
0000	qcf+2	T	22	15~16F	+0	+0	
0000	R.df+1+2	M	10,45+	20F	-15	+0d	
0000	Right Throw	T	40		-3	-3d	
0000	SS.1	M	23	17~18F	-9~-8	+2~+3	
0000	SS.2	M	22	18~19F	-13~-12	+30a (+20)	
0000	u+1	M	17	24~25F	-5~-4	+4c~+5c	
0000	u+1+2						
0000	u+3+4	M,M	10,12	39~42 3~6F	+1c~+4c	+24a	
0000	ub+1	M	15	24~25F	-6~-5	+3c~+4c	
0000	ub+1+2	M	25	24~25F	-8c~-7c	+27a (+17)	
0000	ub+1+3	M!	40	50~52F		-24	
0000	ub+1+3,1+2	M!H!	40,18	18~19F		+1~+2	+45a
0000	ub+1+3,n+1	M!,M!	40,22	28~113F		-57a	
0000	ub+4	M	17	20~22F	-19~-17	+12a (+2)	
0000	uf+1	M	20	24~25F	-4~-3	+5c~+6c	+50a
0000	uf+1+2	T	45	11F	+0	+1	
0000	uf+1+3	M!	40	113~114F		+30a	
0000	uf+1+3,b	M!	35	55~56F		+24a	
0000	uf+1+3,d	M	25	55~56F	-3~-2	+34a	
0000	uf+1+3>d	M	30	83~84F	-1c~+0c	+34a	
0000	uf+2	M	25	35~36F	-16~-15	+6g~+7g	+25a
0000	uf+3	M	15	15F	-13	+32a (+22)	
0000	uf+3+4	M	20	31~35F	-16~-12	-4a	
0000	uf+3+4,1	M,H	20,8	16~18F	-1~+1	-42	
0000	uf+3+4,1,3+4	M,H,M	20,8,21	31~35F	+0c~+4c	-14a	
0000	uf+3+4,1,4	M,H,M	20,8,15	17~28 28~39F	-14~+13g	+27a (+17a)	
0000	uf+3+4,1,4,1	M,H,M,M	20,8,15,15	24~25F	-9~-8	+1c~+2c	+6a
0000	uf+3+4,1,4,NSS.1	M,H,M,M	20,8,15,15	24~25F	-9~-8	+16a	+52a
0000	uf+3+4,3	M,M,M	20,10,10	39~42 3~6F	-4c~-1c	+27a	
0000	uf+3+4,3+4	M,M	20,25	25~26F	-13~-12	+52a (+42)	
0000	uf+4	M	21	20~22F	-9~-7	+22a	
0000	WFL.3	M	25	17F	-16	+2a (-7)	
0000	WFL.3 (Close Hit)	M,T	37,20			+15a	
0000	WFL.4	L	15	23~24F	-9~-8	+12c~+13c	+20a
0000	ws1	M	12	14~15F	-10~-9	+1~+2	+6~+7
0000	ws1,1	M,H	12,12	18F	-11	+0	
0000	ws1,1,1	M,H,H	12,12,12	18F	-11	+0	
0000	ws1,1,1,1	M,H,H,M	12,12,12,25	25~26F	+0c~+1c	+6c~+7c	
0000	ws1,1~b+3	M,H	12,12		-16	-5	
0000	ws1,2	M,H	12,18	25~26F	-4~-3	+14g~+15g	+39a
0000	ws1,2,1	M,H,M	12,18,21	26~27F	-12~-11	+17a (+10)	
0000	ws1,2,db+2	M,H,M	12,18,8	15F	-5	+6	
0000	ws2	M	13	15~16F	-4~-3	+7~+8	
0000	ws2,1	M,M	13,14	27~28F	-3a	+36a (+26)	
0000	ws2,NSS.1	M,H	13,16	23F	-6	+5	
0000	ws2,NSS.1,2	M,H,M	13,16,18	25F	-5	+5	+63a
0000	ws2,NSS.1,3	M,H,H	13,16,25	25~26F	-7~-6	+27a (+17)	
0000	ws3	M	12	16F	-6	+3	
0000	ws3,2	M,M	12,20	32F	-12c	+0a	
0000	ws4	M	14	11~12F	-6~-5	+5~+6	
