move_id	command	hit_level	damage	startup	block	hit	counter
0000	DF+4 (Heat Engager)	M,SP	22	20F	-3	+8	Launch
0000	DF+4*	M	20	20F	-3	+8	Launch
0000	D+1	M,Th	21,10	21F	-7	TH	TH
0000	D+2	L	22	22F	-14	+4	+4
0000	D+3	L	7	15F	-13	-2	-2
0000	D+3,4	L,H	7,10				
0000	D+3,4,3	L,H,M	7,10,22				
0000	D+4	L	11	16F	-12	-1	-1
0000	D+3+4	M	5,15	15F	-19	Launch	Launch
0000	DB+1	SM	5	10F	-5	+6	+6
0000	DB+2	M	12	16F	-10	-4	KDN
0000	DB+2,2	M,H	12,11	16F	-12	-7	-7
0000	DB+2,2,3	M,H,M	12,11,21	16F	-9	KDN	KDN
0000	DB+2,3	M,M	12,23	16F	-8	KDN	KDN
0000	DB+3	H	28	20F	-10	KDN	KDN
0000	DB+4	L	18	20F	-13	+3	KDN
0000	DB+1+2	M(SP	0	19F	-25		
0000	Heat DB+1+2 Hit/Block, 1	M,M	0,25	19F		KDN	
0000	Heat DB+1+2 Hit/Block, 2	M,SM	0,23	19F		Launch	
0000	Heat DB+1+2 Hit/Block, 3	M,M	0,25	19F		KDN	
0000	Heat DB+1+2 Hit/Block, DF+3	M,L	0,24	19F		KDN	
0000	Heat DB+1+2 Hit/Block, 4	M,L	0,10	19F			
0000	Heat DB+1+2 Hit/Block, 4,4	M,L,M	0,10,28	19F			
0000	B+1	H	11	12F			
0000	B+1,2	H,H	11,20	12F		KDN	
0000	B+2	M	12	15F	-11	0	0
0000	B+2,1	M,M	12,10	15F	-9	+2	+2
0000	B+3	M	17	16F	-6	+5	KDN
0000	B+3,F	M,SP	17	15F	-2	+9	KDN
0000	B+3,2	M,M	17,20	15F			
0000	B+4	M	21	17F	-7	KDN	KDN
0000	B+1+2	M	20	23F	-12	+6	+6
0000	UF+1	M	12	18F	-12	-1	-1
0000	UB+2	H	12	16F	-5	+4	+4
0000	UF+2	M	18	15F	-7	+6	KDN
0000	UB+3	M	13	22F	-11	+4	KDN
0000	UF+3	M	17	22F	-9	+6	KDN
0000	UB+4	M	11	15F	-20	-8	-8
0000	U+4	M	15	15F	-13	KDN	Launch
0000	UF+4	M	13	15F	-13	Launch	Launch
0000	UB+1+2	M	70	75F	KDN	KDN	KDN
0000	FF2*	M,SP	22	14F	-8	KDN	KDN
0000	FF3	M	20	23F	0	KDN	KDN
0000	FF3,1	M,H	20,5	23F	+1	+7	+7
0000	FF4	M	28	17F			
0000	B,F+2	M	15	15F	-7	+4	KDN
0000	B,F+2,1	M,H	15,14	15F	-5	+6	+6
0000	B,F+2,1,2	M,H,M	15,14,20	15F	-5	KDN	KDN
0000	B,F+2,1,DF+2	M,H,M	15,14,22	15F	-14	Launch	Launch
0000	B,F+2,3	M,M	15,17	15F	-12	+6	KDN
0000	B,F+2,3,F	M,M,SP	15,17	15F	-1	+17	KDN
0000	FFF3	M	30	22F	+9	KDN	KDN
0000	FC 1	SM	5	10F	-5	+6	+6
0000	FC 2	SM	8	11F	-4	+7	+7
0000	FC 3	L	12	16F	-17	-3	-3
0000	FC 4	L	10	12F	-15	-4	-4
0000	WS 1	M	10	13F	-6	+5	+5
0000	WS 1,2	M,M	10,16	13F	-8	+3	+3
0000	WS 1,2,F	M,M,SP	10,16	13F	-9	+2	+2
0000	WS 1,3	M,H	7,8	13F	-6	+4	+4
0000	WS 1,3,2	M,H,M	7,8,4	13F	-1	+4	+4
0000	WS 1,3,2,1	M,H,M,M	7,8,4,3	13F	-7	+7	+7
0000	WS 1,3,2,1,4	M,H,M,M,L	7,8,4,3,5	13F	-13	KDN	
0000	WS 1,3,2,1,4,2	M,H,M,M,L,M	7,8,4,3,5,10	13F			
0000	WS 1,3,B	M,H,SP	7,10	13F	-6	+4	+4
0000	WS 2	M	14	14F	-12	Launch	Launch
0000	WS 3	M	20	16F	-9		
0000	WS 4	M	13	11F	-3	+8	+8
0000	WS 4,4	M,H	13,15				
0000	FC DF+4	L	20	25F	-26	KDN	KDN
0000	BS+1	M	20	16F	-13	Launch	Launch
0000	BS+1 (Perfect)	M	22	16F	-13	Launch	Launch
0000	BS+2	H	20	11F	-10	KDN	KDN
0000	BS+2 (Perfect)	H	25	11F	+5	KDN	KDN
0000	BS+3	M	20	16F	-9		
0000	BS+4	L	10	20F	-31	KDN	KDN
0000	BS+4,2	L,M	12,28	20F			
0000	Zanshin ,1	M	14	16F	-3	+8	+8
0000	Zanshin ,1,2	M,M	14,21	16F		KDN	
0000	Zanshin ,1,3	M,H,TH	14,14,14	16F	-9	TH	TH
0000	Zanshin ,2 (Heat Engager)	H,SP	27	21F			
0000	Zanshin ,2	H	27	21F	-5		
0000	Zanshin ,3	M	20	17F	-9	+10	KDN
0000	Zanshin ,4	M	24	28F	+2	KDN	
0000	Zanshin ,1+2	L,TH	10,20	24F			
0000	Zanshin ,3+4	H	25	22F	+8	KDN	KDN
0000	Zanshin ,U+1	M	20	14F	-16	LNC	
