move_id	command	hit_level	damage	startup	block	hit	counter
0000	MNT.2	M	19	13~14F	-14	-3	+57a
0000	MNT.2,1	M,M	19,10	18~19F	-14	-3	
0000	MNT.2,1,4	M,M,M	19,10,25	27~28F	-13	+13a(+4)	
0000	MNT.2+3						
0000	MNT.3	L	12	15~16F	-12	-1	
0000	MNT.3,1	L,M	12,16	24F	-9	+22a(+15)	
0000	MNT.4	L	13	17~18F	-19	-3	+7
0000	MNT.4,3	L,M	13,23	27F	-30	+32a(+22)	
0000	MNT.d+1	L	14	15~16F	-11	0	
0000	MNT.d+1,4	L,M	14,23	27~30F	-16	+15(+6)	+60a(+40)
0000	MNT.d+4	L	19	20~27F	-22~-15	+4c~+11c	+19a~+26a
0000	MNT.df+1	M	30	24~25F	+6	+7d	
0000	MNT.df+2	M	10	19~20F	-9	+32a(22)	
0000	MNT.df+3	M	20	15~16F	-17	+19b	
0000	MNT.df+4	M	18	17~18F	-5	+13b	
0000	MNT.uf+3	M	25	26~28F	-9	+11d	
0000	R.df+1+2	M	55	20F	+15	d	
0000	Right Throw	T	40			+7	
0000	SCR.1	H	12	10~11F	-2	+9	
0000	SCR.1+2	M	20	17~19F	+6	+17d	
0000	SCR.1,4	H,M	12,18	22F	+7	-6	+32d
0000	SCR.2	M	17	14F	-7	+7	
0000	SCR.2,1	M,M	17,25	21F	-6	+30d(+20)	
0000	SCR.2,2	M,M	17,17	22F	-10	+8c	+8d
0000	SCR.3	M	15	13F	-6	+5	
0000	SCR.3,3	M,H	15,20	16F	0	+25a(+15)	
0000	SCR.3+4	M,M	10,20	18~19 6~8F	-12	+8	
0000	SCR.4	M	20	15~16F	-18	+58a(+42)	
0000	SCR.b+1+2	L	16	16F	-17	+3	+12d
0000	SCR.d+3	L	10	18F	-6	-3	+9c
0000	SCR.d+3,3	LH	10,28	24F	+3	+77a(+61)	
0000	SCR.d+3+4						
0000	SCR.d+4	L	20	24~30F	-25	-4d	
0000	SCR.db			19F			
0000	SCR.df+3	L	10	28~30F	-23	-10c	
0000	SCR.df+3,3	L,L	10,10	29~31F	-23	+54a(+38)	
0000	SCR.df+4	L	17	19~20F	-14	+7c	+37a
0000	SS.1+2	M	22	17~18F	-2c	+8c	+28d
0000	TRT.1	L	13	18F	-11	+5	+15d
0000	TRT.1+2	M,M	7,20	19~20 9~10F	-12	+14a	
0000	TRT.2	M	24	34-36F	-9	+40a(+30)	
0000	TRT.3	M	16	14~15F	-17	+15d	
0000	TRT.4	M	10	26F	-22	-4b	-4c
0000	TRT.4,3	M,M	10,10	28~31F	-12	+18a	
0000	TRT.d+1+2	L	20	25F	-21	+10d	
0000	TRT.db						
0000	TRT.df+1	M	30	19~20F	-7	+30a(+15)	
0000	uf+1	H	19	19F	+4	+9	
0000	uf+1+2	T	40	12F		0	
0000	uf+3	M	25	22~23F	-8	+17d	
0000	uf+4	M	18	17~18F	-13	+29a(19)	
0000	wr4	L	21	14~30F	-52	+?	
0000	ws1	M	9	15F	-10	+1	
0000	ws1,2	MM	9,18	20~21F	-13	+36a(26)	
0000	ws2	M	20	18~19F	-14	+28a(18)	
0000	ws3	M	20	12F	0	+9	
0000	ws4	M	14	11F	-7	+4	
0000	SCR.df+1	M,M	10,20	18 17~19F	-9	+33a(+18)	
