move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
1660	d+1+2	m	29	16	+1	+1	Throw(0)		Sm_okuri00
1670	d+1+4	m	35	44	-25 OC	KND	KND		Sm_SHIKO
	d+1+4* (Short hold)	m	40	55	-25 OC	KND	KND		
	d+1+4* (Long hold)	m	50	93	-25 OC	KND	KND		
1671	d+1+4* (Very long hold)	!	67	90	KND	KND	KND		Sm_SHIKOMAX
1690	d/b+2	l (TC)	16	29	-22	Launch	Launch		Sm_t_srpB
	d/b+2, 3+4	(Special)		s			Ends in TAI	
1609	b+1	h	18	20~21	-6~-4	+5~+7	+5~+7	Homing	Sm_lp00B
1610	b+1, 1	h, h	18,15	20~21	-6~-5	0~+1	+6~+7OB		Sm_lp01B
1611	b+1, 1, 1	h, h, m	18,15,20	20~21	+2~+4 OC	KND	KND		Sm_lp02
	b+1, 1, 1, 3+4	h, h, m	18,15,20	20~21	+3~+5 OC	KND	KND		
1622	b+1~2	mmmm	2,2,2,21	14(14)	-14	KND	KND		Sm_hyakuFinish
	b+1~2 (1, 2, 1, 2, 1, 2)	mmmm	2,2,2,2,2,2,2,21	14(14)	-14	KND	KND		
1624	b+2	m	12	15 RC	-14	-7	-7		Sm_tsuppari
1625	b+2, 1	m, m	12,13	15 RC	-5	+1	+3		Sm_tsuppari2
1627	b+2, 1, 2	m, m, m	12,13,22	15	-12	KND	KND		Sm_tsupparimid
1628	b+2, 1, d+2	m, m, l (TC)	12,13,20	15	-22	KND	KND		Sm_tsupparilo
1571	b+4	m	14	15	-10	+1	+8		Sm_rk00B
1572	b+4, 1	m, m	14,24	15	-7	KND	KND		Sm_midklp2
1632	b+1+2	h	19	10~11	-13~-12	KND	ATD		Sm_zutuki
1505	u/b or u or u/f+1	m (TJ)	15	18~19	-6~-5	+5~+6 (+12 OC)	+5~+6 (+12 OC)		Sm_jplp00F
1489	u/f+2	m	17	21	-8	+5	+5	Homing	Sm_RPmawari
	u/f+2, 3+4	m	17	21~~22	-7~-8	+6~+7	+6~+7	Homing, Ends in TAI	
1490	u/f+2, 1+2	m, m	17,22	21	-14	KND	CS		Sm_kurutsuki
1542	u/f+1+2	m (TJ)	28	18~23	-10~-5	-2~+3 (SH)	-2~+3 (SH)		Sm_flyb00
	u/f+1+2, 3+4	m (TJ)	28	18~23 RC	-2~+3	+6~+11 (SH)	+6~+11 (SH)		
1735	f, F+2	m	18	17~18 (18~)	-9~-8	+5~+6	Throw(0)		Sm_thr_RP
1601	f, F+3	m	25	25~26 (26~)	+4~+5OC	KND	KND		Sm_dssiko
1605	f, F+4	m	24	17~18 RG (18~)	-24~-23	KND	KND		Sm_keriage00
1599	f, F+1+2	h	15	13(14~)	-8	CS	CS		Sm_66WP
1608	f, F+3+4	m (TJ)	50	39~41 RG (40~)	+7~+9	KND	KND		Sm_drop_00
1623	b, f+1	m	24	30~32 (30~)	-14~-12	+9~+11OB	+9~+11OB		Sm_yokelp
1630	b, f+2+3	m (TC)	22	32~33 (32~)	+5~+6	Launch	Launch		Sm_soltrp00
1748	b, d/b, d, D/F+1	m	23	26~27 (30~)	-18~-17	Launch(JG?)	Launch(JG?)		Sm_splp00
1734	b, d/b, d, D/F+2	m	35	22 RC(26~)	-6~-5	KND	KND	Wall bounce	Sm_p00
1726	f, f, f+1+2 or WR+1+2	m	35	24(27~)	+9	+32 GB	+32 GB		Sm_runpush
1714	WS+1	m	12	13~14	-3~-2	+8~+9	+8~+9		Sm_s_tlp00
1715	WS+1, 2	m, m	12,23	13~14	-14	+6	+6		Sm_stlprp
	WS+1, 2, 3+4	m, m	12,23	13~14	-14	+6	+6	Ends in TAI	
1717	WS+2	m	17	16~17	-13~-12	Launch	Launch		Sm_s_trp00
1720	WS+1+2	m	14	19~20	-14~-13	Launch	Launch		Sm_stlrp
1721	WS+1+2, 1+2	m, m	14,17	19~20	-11~-10 OC	+23~+24 GB	KND		Sm_tslrlrp
1633	FC+d+1	l (TC)	10	19~20 RC	-8~-7	+2~+3	+2~+3		Sm_syalp00
1997	FC+d+1, 1	l (TC), l (TC)	10,8	19~20 RC	-5	+6	+6		Sm_sy_lp01
1998	FC+d+1, 1, 1	l (TC), l (TC), m	10,8,12	19~20 RC	-14	-3	-3		Km_sylu02
1653	FC+d+1, 1, 1, 2	l (TC), l (TC), m, m	10,8,12,12	19~20 RC	-19	-8	-8		Km_tslprpA
1655	FC+d+1, 1, 1, 2, 1	l (TC), l (TC), m, m, h	10,8,12,12,12	19~20	-6	+14OB	+14OB		Km_tsrplpH
1654	FC+d+1, 1, 1, 2, d/f+1	l (TC), l (TC), m, m, m	10,8,12,12,15	19~20 RC	-2	+8	+8		Km_tsrplpB
1656	FC+d+1, 1, 1, 2, d+1	l (TC), l (TC), m, m, l (TC)	10,8,12,12,8	19~20 RC	-11	-1	-1		Km_tsrplpL
1642	FC+d/f+1	m	9	17~19 RC	-9~-7	+2~+4	+2~+4		Sm_syalp00F
1643	FC+d/f+1, 2	m, m	9,12	17~19 RC	-8~-7	+2~+3	+2~+3		Sm_sylprp00
1644	FC+d/f+1, 2, 1	m, m, m	9,12,12	17~19 RC	-8	+8	KND		Sm_syrplp01
1645	FC+d/f+2	m	20	14~15	-12~-11	Tail spin	Tail spin	Tail spin	Sm_syarp00F
1646	FC+d or d/f+1+2	l (TC)	24	23~24s	-23~-22	KND	KND		Sm_lrps00
1750	SS+1	h	25	17~19 (26~)	-9~-7	Launch	Launch		Sm_superLP
1762	BT 1+2	m (TJ)	51	30~43 RG	-2~+11	KND	KND		Sm_motare_00
	1+2+3+4	(Special)		30~43					
	3+4 (to SIT)	(Special) (TC)(SIT)		(3F~ Air)					
1546	u/b or u or u/f+3+4	m (TJ), (Special) (TC)	23	34~39	+13~+18 OC	KND	KND		Sm_sjplrkF
	u/b or u or u/f+3+4 (After stance ends)	m (TJ), (Special) (TC)	23	34~39	-32~-27 OC	KND	KND		
1733	Grounded face up 1+2	m, (Special) (TC)	12	25~27	+5~+7 OC	+16~+18	+16~+18		Sm_oklrp
	Grounded face up 1+2 (After stance ends)	m, (Special) (TC)	12	25~27	-19~-17 OC	-9~-7	-9~-7		
1579	SIT1	m	30	27(47~)	-4	KND	CS(17)		Sm_shiriL
1581	SIT2	l (TC)	11	19 RC(39~)	-17	Launch	Launch		Sm_shiriR
1763	SIT1+2	m (TJ)	38	30~43 RG (50~)	-2~+11	KND	KND		Sm_sitmotare
1766	SIT3+4	l (TC)	22	25~58 RG (45~)	-29~+4	KND	KND		Sm_maruta00
	SITd	(Special) (TC)		RC					
	SIT d, f	(Special)(Absorbs 1 h/m hit)							
	SIT d, f, 1+2	m	15	26 (pc8~26)	-12	Throw(0)	Throw(0)	Power crush	
	SIT d, d or u	m		30(75~)					
