move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
	WS+3+4, 3	m, m	16,20	20	-5	6s (KND)	KND		
1587	SS+3	m	15	18	-12	-1	FS (+5~+6)		Hw_2tukikeri_R
1589	SS+3, 3	m, h(LFS)	15,18	18	3	14g	14		Hw_2tukikeri2
1595	SS+4	l(RFF)	18	19	-13	5s	KND		Hw_lowkake
1930	LFF BT 4	m(RFF)	20	14	-13	Launch (JG?)	Launch (JG?)		Hw_B_rk
	RFF 1+2	(LFF)	b	14~16					
	RFF 3+4	(LFF)		14~16					
1775	RFF 1	h	10	10	0	+6	+6		Hw_sr_lp00
1776	RFF 1, 1	h, m(LFF)	10,12	10	-8	+3	+3		Hw_sr_lplpF
1777	RFF 2	h	6	10	+2	+8	+8		Hw_sr_rp00
1778	RFF 2, 1	h, h	6,10	10	0	+6	+6		Hw_sr_rplpF
	RFF 2, 1, 1	h, h, m(LFF)	6,10,12	10	-8	+3	+3		
1800	RFF 2, 3	h, h(LFF)	6,20	10	-7	2	CS		Hw_rpkaelkB
1787	RFF 2, 4	h, h(RFF)	6,12	10	-8	+3	+3		Hw_sr_rk00
	RFF 2, 4, b or f	h, h, (RFS)	6,12	10	+7	+18g	+18g		
	RFF 2, 4, d or u	h, h, (RFS)	6,12,20	10	+6	+17g	+17g (+13)		
1922	RFF 2, 4, 3	h, h, m	6,12,20	10	-15	KND	KND		Hw_rkkklk00
	RFF 2, 4, 4	h, h, h(LFF)	6,12,23	10	-5	KND	KND	Tail spin	
	RFF 2, b+4	h, h (TC)(LFF)	6,27	10	-9	+13kg	+13kg	Tail spin	
1782	RFF 3	m(LFF)	13	16	-4	+7	+7		Hw_sr_midk
1784	RFF 3, 4	m, h, (RFS)	13,16	16	10g	21g	21g		Hw_sr_midkrkF
	RFF 3, 4f	m, h, (RFS)	13,16	16	-12	-1	-1		
1786	RFF 3, F+4	m, h, (RFF)	13,16	16	-7	4	4		
1915	RFF 3~4	h(LFF)	35	27	4	KND	KND	Homing, Tail spin, Power crush	Hw_swrbk00
	RFF 4	h(RFF)	12	12	-8	+3	+3	39	
	RFF 4, b or f	h, (RFS)	12	12	+7	+18g	+18g		
	RFF 4, d or u	h, (RFS)	12	12	+6	+17g	+17g (+13)		
	RFF 4, 3	h, m, (Special)	12,20	12	-15	KND	KND		
1919	RFF 4, 4	h, h(LFF)	12,23	12	-5	KND	KND	Tail spin	Hw_srrkrk00
	RFF f+4	(Special)		35~					
1795	RFF f+4~4	m	20	18	-13	Launch (JG?)	Launch (JG?)		Hw_sr_rk0FE
1790	RFF f+3	h, (LFS)	21	14	12	23	23		Hw_sr_lk00F
	RFF f+3, B	h(RFF)	21	14	-11	0	0		
1634	RFF d/f+3	m(LFF)	25	20	-9	KND	KND	Homing, Tail spin	Hw_sr_3lk
1797	RFF d/f+4	m	12	13	-7	+1	+1	39	Hw_sr_tsrkF
	RFF d/f+4, b or f	m, (RFS)	12	13	+7	+15g	+15		
	RFF d/f+4, d or u	m, (RFS)	12	13	+6	+14g	+14		
1789	RFF d+4	l	19	19	-11	+5	+15g		Hw_sr_2rk00
1781	RFF d/b+3	l (TC)	13	17F	-11	-3	+4		Hw_sr_lk00
1844	RFF d/b+3, 3	l, h(LFF)	13,28	17 10~	-2	KND	KND	Tail spin	Hw_lspin00
1779	RFF b+2	m	17	16	2	6s	KND		Hw_sr_4rp00
1799	RFF b+3	h(LFF)	20	13	-7	4	CS		Hw_kaelkB
1867	RFF b+4	h (TC)(LFF)	27	18	-9	+13kg	+13kg	Tail spin	Hw_R_yokerk
1829	RFF f, F+3	m (TJ)(LFF)	22	22	-6	KND	KND		Hw_mlkR00
1908	RFF f, F+4	m(LFF)	15	22	-9	-1	-1		Hw_mrkR00H
1832	RFF f, F+4, 3	m, h (TJ)	15,20	js5~	+3	KND	KND		Hw_mrklkR00
1928	RFF BT 3	m(LFF)	20	14	-13	Launch (JG?)	Launch (JG?)		Hw_Bsr_lk
1602	RFF BT 4	m(RFF)	16	20	-9	+2	+2		Hw_spin_midrk2
1603	RFF BT 4, 3	m, m	16,20	20	-5	+6 (KND)	KND		Hw_spin_midrklk
1929	RFF BT d+3	l (TC)(LFF)	20	18F	-13	-2	KND		Hw_Bsr_lowlk
	f+3	(Special)		18~19 4~					
	LFS 3+4	(RFS)		18~19 4~					
1809	LFS 1	h(LFF)	7	13	+5	+7	+7		Hw_jnblpL00
1811	LFS 2	m(RFF)	15	16	-2	+9	+9		Hw_jnbrpL00
1827	LFS 3	m(LFF)	10	14	-13	-7	-2		Hw_jnblk00
	LFS 3, 3	m, m(LFF)	10,15	14	-14	KND	KND		
	LFS 3, F	m, (LFS)	10	14	+2	+8	+13		
	LFS 3, 4	m, h, (RFS)	10,15	14	9G	20g	20		
	LFS 3, d/f or f+4	m, h(LFF)	10,23	14	-1	KND	KND		
1865	LFS 4	h (TJ), (RFS)	24	14	+4	KND	KND		Hw_jtmrk
1926	LFS 1+4	! (TJ)(LFF)	80	67F	KND	KND	KND		Hw_jgfrk
	LFS 1+4 , b, b (Cancel)	(LFF)		66~69 54~					
1942	LFS f+3	m, (LFS)	23	19	4	KND	CS (20~21)		Hw_binlk00
1890	LFS f+4	m(RFF)	17	16	-7	4	4		Hw_LF_srk
1892	LFS f+4, 3	m, h (TJ)(RFF)	17,26	js17~	3	KND	KND		Hw_LF_srk_lk
1834	LFS d/f+3	m(LFF)	12	22	-14	-4	-4		Hw_jnbkkt00
1841	LFS d/f+3, 4	m, m(LFF)	12,20	22	-14	KND	KND		Bk_t_slkrk
	LFS d/f+3, f (Cancel)	(LFS)		22~23					
1828	LFS d+3	l(LFF)	7	16	-17	-6	-6		Hw_jnblk02
	LFS d+3, 4	l, h, (RFS)	7,10	16	8g	15g	19		
1910	LFS d or d/f+4	l (TC)(LFF)	12	28F	-23	KND	KND		Hw_jnbdrk00
1911	LFS d/b+4	l(RFF)	17	20	-12	+4	KND		Hw_LF_2rk00
	LFS b+1	m	18	15	-13	0	CS (0)		
1623	LFS b+3	m (TJ)(RFF)	23	20	-12	+14k	+14k	Homing, Tail spin, Power crush	Hw_LFmidlk
1937	LFS b+4	m(RFF)	21	16	-8	+7	CS		Hw_jnblkA
1520	LFS u/f+3	m (TJ)(LFF)	13	28	-6	KND	KND		Hw_jplk00FDLF
1523	LFS u/f+3, 4	m (TJ), m(LFF)	13,12	js1~	-8	Launch (JG?)	Launch (JG?)		Hw_rsk01ELF
1525	LFS u/f+3, 4, 3	m (TJ), m, h(LFF)	13,12,23	1~		KND			Hw_rsk02LF
1940	LFS u/f+4	m (TJ)(LFF)	20	19~20	-14~-13	JG	JG		Hw_LF9rk
	LFS u/f+4, F	m (TJ)(RFF)	20	19~20	-14~-13	JG	JG		
1877	LFS u/f+3+4	mh (TJ)(LFF)	10,8	14,25 js9~	-10	+1	+1		Hw_66lrk2
	LFS u/f+3+4, 4	mh (TJ), m (TJ)(LFF)	10,8,13	js1~	-13	+1	+1		
	LFS f or b or u or d	(Special)		1~					
	f, n+4	(Special)		1~					
	RFS 3+4	(LFS)		1~					
1808	RFS 1	m(LFF)	15	16	-2	+9	+9		Hw_jnblpR00
1810	RFS 2	h(RFF)	7	13	+5	+7	+7		Hw_jnbrpR00
1824	RFS 3	h (TJ), (LFS)	24	14	+4	KND	KND		Hw_jtrmlk
1857	RFS 4	m(RFF)	20	14	-14	KND	KND		Hw_sdmdrk00
1887	RFS f+3	m(LFF)	17	16	-7	4	4		Hw_RF_slk
1889	RFS f+3, 4	m, h (TJ)(LFF)	17,26	js17~	3	KND	KND		Hw_RF_slk_rk
1946	RFS f+4	hh, (RFS)	8,10	8,18	+1	+3	+7		Hw_binrk01
1943	RFS f+4, 4	hh, h(RFF)	8,10,12	8,18	-6	Launch (JG?)	Launch (JG?)		Hw_binrkage
1914	RFS d/f+4	m(LFF)	17	17	1	8s	KND		Hw_jnbkktR0
1842	RFS d/b or d or d/f+3	l (TC)(LFF)	12	28	-23	KND	KND		Hw_jnbdlk00
1947	RFS u/f+4	m (TC) (RFF)	20	17~18 js10~	-13	Launch	Launch		
1863	RFS d+4	l(LFF)	14	20	-31	-1 (KND)	-1 (KND)		Hw_sdlork00_R
1864	RFS d+4, 3	l, m(LFF)	14,25	20	-14	KND	KND		Hw_RF2rklk2
1938	RFS b+3	m(LFF)	21	16	-10	JG	JG		Hw_jnblkAR
1620	RFS b+4	m (TJ)(LFF)	23	20 pc8~19 js15~	-12	+14kg	+14kg	Homing, Tail spin, Power crush	Hw_RFmidrk
	RFS f or b or u or d	(Special)		20~22 8~19 15~					
