move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
1632	SS+2	h	23	20	-8	CS	CS	Tail spin	Na_yokol
	2+3+4	(special)		pc5				Power crush	
1698	Opponent down d+3+4	l	11(,15)	18	-20	-9	-9		Na_2rkrk
	BT 1	h	15	8	-8	+3	+3		
1714	BT 2	m	23	14	-10	KND	KND		Na_TurnAB
	BT 3 or 4	h	18	10	-8	KND	KND		
	BT d+1 or d+2	sm	10	10	-2	+9	+9		
	BT d+3 or d+4	l	12	10	-11	+3	+3		
	3+4	(INT)							
	INT auto low parry		25			CS			
1446	INT 1	m	15	14	-4	+8	+8		Na_Batlp
1447	INT 1, 2	m, m	15,20		-13	KND	KND	Tail spin	Na_Batlplrp
1448	INT 2	m	20	20	+7	KND	KND		Na_Batrp
1464	INT 3	m	19	17	-2	+7	+13(g?)		Na_Batlk
1465	INT 4	m	25	20~21	-7~-6	KND	KND		Na_Batrk
1455	INT 1+2	h	25	15 pc5	-9	Tail spin	Tail spin	Homing, Tail spin, Power crush	Na_Batlrp
1462	INT 2+3	m! (throw)	50	60	KND	KND	KND		Na_Batrplk
	INT 2+3, B	(cancel)							
1461	INT d/f+2	m	20	19	-20	JG	JG		Na_Bat3rp
1450	INT d+2	l	26	21	-13	+3	+13g	Unparryable	Na_Bat2rp
