move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
1650	b+3, 1, 4, 1	h, h, l, m	15,10,10,15	18~19	-14	KND	KND		Kz_Naru032
1651	b+3, 1, 4, 3	h, h, l, l	15,10,10,12	18~19	-13	+1	+1		Kz_Naru04
1624	b+4	h	20	17~18	-5~-4	+16~+17kg	KND	Tail spin, Homing	Kz_keriage0
1643	b+1+2	m	21	22	-12	+5	CS(13)		Kz_Luraken
1635	b+1+4	!	25	43~44 ar43~	Launch	Launch	Launch		Kz_kazup00
1636	B+1+4	!	60	63~64 ar63~	Launch	Launch	Launch		Kz_kazup00E
1527	u or u/f+3	m (TJ)	25	19~20 js9~	-9~-8	KND	KND		Kz_jplk00F
1560	u or u/f+4	m (TJ)	16	25~27 js9~	-12~-10	-1~+1	-1~+1		Kz_jprk00F
1563	u/f+4, 4	m (TJ), l	16,12	25~27 9~	-23	KND	KND		Kz_sjk01G
1558	u/f+4, 4, 4	m (TJ), l, l	16,12,10	25~27 9~	-23	KND	KND		Kz_sjk02hG
1559	u/f+4, 4, 4, 4	m (TJ), l, l, m	16,12,10,20	25~27 9~	-17	KND	KND		Kz_sjk03h
1612	f, F+2	h	30	13(14~)	-11	KND	KND		Kz_mach
1630	f, F+3	m	25	20~22 (21~)	-3~-1s	KND	KND		Kz_kakat
1623	f, F+4	m	22	17~18 (18~)	-9~-8	+5~+6	bKZD		Kz_66rk
1701	f, f, f+3 or WR+3	m (TJ)	30	22~25a (25~) js3~	+9~+12g	KND	KND		Co_runlk00
1652	WS+1	m	10	13~14	-5~-4	+5~+6	+5~+6		Kz_s_tlp00
1653	WS+1, 2	m, m	10,12	13~14	-12~-11	Launch (JG?)	Launch (JG?)		Kz_m_p02
1654	WS+2	m	25	16~17	-18~-17	CS	CS	Homing	Kz_up03
1658	WS+3	m	24	21~23	-5~-3	KND	KND	Homing, Tail spin	Kz_s_tlk00
1659	WS+4	m	13	11~12	-3~-2	+8~+9	+8~+9		Kz_s_trk
	WS+4, 4	m, m	13,16	11~12	-15~-14	-4~-3s	-4~-3s	
1662	FC+d/f+3+4	m (TC)	24	23s cs1~ ar13~	-11s	KND	KND		Kz_crh_kick00
1752	SS+3	m	23	23(32~)	-7	CS	CS		ThrmvLB2_00
1750	SS+1+2	h	25	16~17 (25~)	-6~-5	KND	KND	Tail spin	Kz_kgtk_r
1699	Opponent Down d+3+4	On grounded opponent(l)	20	23	-12	-1	-1		Kz_dwfumi
	Odd frame f, n (SSL)	(Special)		23				
	Even frame f, n (SSR)	(Special)		23				
1735	f, n, D/F+2	h	20	11~12 (14~)	-10~-9	Launch (JG?)	Launch (JG?)		Kz_shoryu_hit
1733	f, n, d/f+2	h	23	11~12 (13~)	+5~+6	Launch (JG?)	Launch (JG?)		Kz_shoryu_S
1728	f, n, d/f+1	m	30	22~24 (24~) ar22~	-16~-14	Launch	Launch		Kz_dslp
1741	f, n, d/f+3	h (TJ)	40	18~27 (20~) js10~	-9~0	KND	KND		Kz_m_k00
1743	f, n, d/f+4	l	15	16(18~)	-23	-3s (KND)	KND		Kz_m_k00G
1746	f, n, d, D/F	(Special)		16(18~)					Kz_narakudslp
	f, n, d, D/F+2	h	23	11~12 (15~)	-10~-9	Launch (JG?)	Launch (JG?)	
	f, n, d, d/f+2	h	23	11~12 (14~)	+5~+6	Launch (JG?)	Launch (JG?)	
	f, n, d, d/f+1	m?	30	22~24 (25~) ar22~	-16~-14	Launch	Launch	
	f, n, d, d/f+3	h (TJ)	40	18~27 (21~) js10~	-9~0	KND	KND	
1744	f, n, d, d/f+4	l	15	16(19~)	-23	-3s (KND)	KND		Kz_m_k01
1745	f, n, d, d/f+4, 4	l, l	15,12	16(19~)	-23	KND	KND		Kz_naraku_up
	f, n, d, d/f+4, 1	l, m	15,27	16(19~)	-16	KND	KND	
2114	in rage u/b+1+2 (to DVK)	m (DVK)		20 pc5~	-6	KND	KND		Kz_Transform2
	DVK u/b+1+2	(Special)		16(19~)				
2116	DVK 1+2	h!	40	42~	KND	KND	KND		Kz_Beam01
2121	DVK 3+4	! (TJ)	30	69a~	KND	KND	KND		Kz_Wing01
2123	DVK 3+4, 3+4	(Special) (TJ), ! (TJ)	30	113a~	KND	KND	KND		Kz_RageArts00
1632	DVK f+4	m	20	19~20	+4~+5s	+7~+8s (+15~+16)	KND		Kz_mrk_S
1618	DVK f+1+2	m?	21	22~23	-9~-8	CS	CS		Kz_vipLP_Dv
1675	DVK d/f+1	m	11	15~16	-7~-6	+9~+10	+9~+10		Kz_bodylp_DVL
1678	DVK d/f+1, 2	m, m	11,11	15~16	-12~-11	Launch (JG?)	Launch (JG?)		Kz_DoubleUpper
2117	DVK u or u/f+1+2	(Sky)!	26	20~32	KND	KND	KND		Kz_Beam01_7CS
1613	DVK f, F+2	m	20, 15	16(17~)	-12	Throw(CS)	Throw(CS)		Kz_mach2
	DVK f, n, d, d/f+1	m	30	22~24 (25~) ar22~	-16~-14	Launch	Launch	
	DVK f, n, d, d/f+1 When hit U/F	m, (throw)	30,15	22~24 (25~) ar22~	-16~-14	Throw(KND)	Throw(KND)	
	DVK f, n, d, D/F+2	m	23	11~12 (15~)	-10~-9	Launch (JG?)	Launch (JG?)	
1739	DVK f, n, d, d/f+2	m	23	11~12 (14~)	-6~-5	Launch (JG?)	Launch (JG?)		Kz_shoryu_dvlSG
1742	DVK f, n, d, d/f+4	l	15	16(19~)	-23	-3s (KND)	KND		Kz_m_k00Gup
	DVK f, n, d, d/f+4, 1	l, m	15,27	16(19~)	-16	KND	KND	
	DVK f, n, d, d/f+4 , 1, f, n, d, d/f+1	l, m, m	15,27,20	ar22~	-17~-15	Launch	Launch	
	DVK f, n, d, d/f+4 , 1, f, n, d, d/f+1 When hit U/F	l, m, (throw)	15,27,20,15	ar22~	-17~-15	Throw(KND)	Throw(KND)	
	DVK f, n, d, d/f+4, 4	l, l	15,12	22~	-23	KND	KND	
1749	DVK SS+2	m	25	17~18 (26~)	-22~-21	Launch	Launch		Kz_kgtk_l
2119	DVK d+1+2 (Opponent Down)	l(On grounded opponent)	20	22~30	-16~-8	KND	KND		Kz_Beam02_7CS
