move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
	u/f, N, 4	m (TJ)	25	23 js9	-18	JG	JG	
1733	f, F+1	m	11	11	-2	+4	+7		Jl_lp11
1734	f, F+1, 4	m, h	11,17		-4	+15k	KND	Tail spin	Jl_lphrkS
1735	f, F+2	m	23	18	-13	KND	KND		Jl_Kosou
1737	F, F+3	m	21	12	-14	KND	KND		Jl_66lk
1769	f, F+1+2	m	27	13	-7	KND	KND	Wall bounce	Jl_yoohoo
1739	f, F+4
1742	d, d/f+1	m	14	12	-6	0	+5		Jl_ch_lp02
	d, d/f+1, 3 or 4	m (CES)	14		+2	+8	+13	
	d, d/f+1, 3 or 4 (no sequential move)	m (CES)	14		-8	-2	+3	
1750	d, d/f+1, 2	m, m	14,25		-14	KND	KND		Jl_lpDrpH_2
1740	qcf+2	h	15	15	-8	JG	JG		Jl_HighPunch
1723	f, f, f+1 or WR+1	h	28	12	+4	KND	KND		Jl_runlp00
1724	f, f, f+2 or WR+2	m	12	14	-14	+1	+1		Jl_rhizi00
1725	f, f, f+2, 1	m, m	15,21		-13	KND	KND		Jl_rhizi_LP
1728	f, f, f+3 or WR+3	m (TJ)	30	23 js3	0	KND	KND		Wn_runlk00
	FC+1	sm (TC)	5	10	-5	+6	+6	
	FC+2	sm (TC)	8	11	-4	+7	+7	
	FC+3	l (TC)	12	16	-17	-3	-3	
	FC+4	l (TC)	10	12	-15	-4	-4	
1707	WS+1	m	15	15	-13	JG	JG		Jl_s_tlp00
	WS+1~2	m	20	32	-9	KND	KND	
1708	WS+2	m	11	18	-17	-9	-6		Jl_s_trp00
	WS+2, 3 or 4	m (CES)	11		+2	+10	+13	
1711	WS+2, 1	m, h	11,20		-4	KND	KND		Jl_c_p06
1716	WS+2, 2	m, m	11,16		-16	KND	KND		Jl_rphrp_NG
	WS+2, 2, D	m, m	11, 16		-18	KND	KND	
	WS+2, 2*	m, m	11,23		+4	KND	KND	
	WS+2, 2*, D	m, m	11,23		+4	KND	KND	
1719	WS+2, 2, 1+2	m, m, m (TC)	11,16(23),25		-16	KND	KND		Jl_Bhizi
1720	WS+3	m	21	14	-7	+15k	KND	Homing, Tail spin	Jl_s_tlk
1721	WS+4	m	21	11	-15	KND	KND		Jl_s_trk
1662	FC+d/f+2	m (TC)	25	12	-14	KND	KND		Jl_SyaHizi00
1729	FC+d/f+4	l (TC)	9	16	-14	-3	-3		c_kousou
1730	FC+d/f+4, 3	l, m (TJ)	9,23		-17	KND	KND		c_senkyu
1767	SS 2	m (TC)	15	18 cs6	-5	+3	+28g		Jl_chusui
1768	SS 3	m	23	20	-6	KND	KND		Jl_tukilk
1657	SS 4	l	17	20~21s (29~)	-13	+3	KND		Jl_yokork
1771	SS 3+4	m, m	10,10	22	-21	JG	JG		Jl_tan_ki02
	1+3+4	(special)						
	2+3+4	(special)						
	b, b, u/b (back against wall)	m	21	36	+2	KND	KND	
	BT 1 or 2	h	15	8	-8	+3	+3	
	BT 3 or 4	h	18	10	-8	KND	KND	
	BT d+1 or d+2	sm	10	10	-2	+9	+9	
	BT d+3 or d+4	l	12	10	-11	+3	+3	
	3+4 or BT 3+4	(CES)						
	u+3+4 or d+3+4	(CES)						
1608	CES 1	h	14	15	0	+6	KND		Jl_Rkuru_LP
1609	CES 2	m	20	18	-9	+11k	+11k	Tail spin	Jl_Rkuru_RP
1611	CES 3	m	10	18	-17	-7	-7		Jl_Rkuru_LK
1612	CES 3, 1+2	m, m	10,27		-13	KND	KND		Jl_Rkuru_LK2
1614	CES 4	l (TC)	14	20 cs6	-26	+6s	+6s		Jl_Rkuru_RK2
1754	CES 4, 1+2	l, m (TC)	14,27		-16	KND	KND		Jl_tetsuzan
	CES 1+2	m	18	19	-9	+5s	JG	
	f+3	(special)		js13				
	f+3, D or D/B	(recover crouch)						
1637	f+3~1	h (TJ)	24	19 js18	-3	KND	KND		Jl_sippo01
	f+3, 1	m	15	39	-13	JG	JG	
1638	f+3, 2	m	20	31	-8	KND	KND		Jl_syoutei
1639	f+3, 4	l	17	33	-13	+2	KND		Jl_steplow
	f+3, 1+2	h	40			Throw	Throw	Also air throw
1642	f+3, u/f+3+4	m, h	8,12	39	-16	JG	JG		Jl_stepSenQ2
