move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
1619	SEN 3	m	20	14~16 ar14~	-14~-12	Launch (JG?)	Launch (JG?)	 	La_Stormgear
1593	SEN 4	h	27	20~21	-10~-9	Launch (Screw)	Launch (Screw)	Power crush, Tail spin	La_Sentrk
1612	SEN d/f+1	m	20	14~15	0~+1s	+8~+9s	KND	 	La_SentLRP
1596	SEN 3+4
	f+3 or Form certain moves	(Special)	cs 4~10	14~15	 	 	 	 
	DEN F	(SEN)	 	 	 	 	 	 
1588	DEN 1	h	14	11~12 (26~)	-1~0	+8~+9	+8~+9	 	La_DentLPF
1587	DEN 1, F	h, (SEN)	14	11~12 (26~)	-3~-2	+6~+7	+6~+7	 	La_DentLP
1590	DEN 1, 2	h, h	14,20	11~12 (26~)	-6~-5	KND	KND	 	La_DentLP2
1597	DEN 2	m?	19	17~19 (32~)	-7~-5	+7~+9	CS	 	La_DentRP
1599	DEN 3	m	25	27~30 (42~)	+4~+7	KND	KND	Wall bounce	La_DentLK
	DEN 4, 3	l, m	14,20	21	-16	+3	+3	Same as f, F+4, 3
1598	DEN 1+2	h	20	12~13s (28~)	-10~-9	KND	KND	Tail spin	La_DentWP
	DEN 2+3	h(Throw)	20,20	12(27~)	 	Throw(KND)	 	 
	DEN 2+3 (Opponent in air)	Air throw	23,8	12(27~)	 	Throw(KND)	 	 
	u/b or u or u/f+3+4	(Special) (TJ)	 	lc,a	 	 	 	 
1531	u/b or u or u/f+3+4*	h(Throw)	40(50)	9(25) js1~	 	Throw(KND)	 	 	La_jplrk00_Thr
1532	u/f+3+4, 1	l	20	23~24s (53~) js1~10 cs20~	-13~-12	+3~+4s	KND	 	La_jplrk00_LP
1533	u/f+3+4, 4	m	20(,20)	17~18 (37~) js1~	-8~-7	+8~+9s	Throw(KND)		La_jplrk00_RK
