move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
1621	b+1, 2	h, h	14,20	15~16	-9	+15kg	CS	Tail spin	He_binkiriura
	b+1, 2~1+2	h, m	14,25	15~16	-6~-5	KND	KND	
	b+1, 2~1+2 u or d	h, (Special)	14	15~16	-19~-18	-13~-12	-13~-12	
1622	b+2	m	20	22~23	-2~-1	KND	KND	Wall bounce	He_rp00B
1632	b+3	h	14	14~16	-4~-2	+7~+9	+7~+9		He_lk01B
1634	b+3, 3	h, m	14,25	14~16	-12~-8s	KND	KND		He_lk02B
1635	b+4	m	20	18~20	-9~-7	KND	KND	Homing, Tail spin	He_rk00B
1625	b+1+2	m	17	19~20	-9~-8	+2~+3	+2~+3		He_yamazuki
1630	b+1+2, 1+2	m, m	18,24	19~20	-13	KND	KND		He_yamaChop
1532	u/f+3	m (TJ)	17	28~29 js9~	-10~-9	KND	KND		He_jplk00FD
1534	u/f+3, 4	m (TJ), m (TJ)	17,20	js1~	+3~+4	KND	KND	Tail spin	He_rsk01
1549	u/f+4	m (TJ)	25	24~27 js9~	-5~-2	KND	KND	Tail spin	He_jprk00F
1601	f, F+2	m	22	19~20 (20~)	-16~-15	Launch	Launch		He_up00
1606	f, F+3	m	25	20~22 (21~)	-3~-1s	KND	KND		He_kakatA
1742	b, f+2	m	12	15~16 (15~)	-7~-6	+4~+5	+4~+5		He_tk5com_03
1743	b, f+2, 1	m, h	12,24	15~16 (15~)	-9	KND	KND		He_tk5com_02
1744	b, f+2, 2	m, m	12,21	15~16 (15~)	-12s	+1s	KND		He_tk5com_04
1745	b, f+2, 3	m, h	12,20	15~16 (15~)	-9~-8	KND	KND	Tail spin	He_washi_nage
1631	b, B+1+2	m	25	35~36 (36~)	+8~+9	KND	KND		He_44LRP
	b, B+3+4	(Special)		35~36 (36~)				
1479	qcf+2	m	30	15~16 (15~)	-17~-16	ED	ED		He_hadoh03H
1691	f, f, f+3	m	30	22~25 (25~) js3~	+9~+12g	ED	ED		Co_runlk00
1636	WS+1	m	20	14~15	-14~-13	KND	KND		He_s_tlp00
1639	WS+2	m (TC)	20	18 cs1~8	-6	+11kg	CS	Tail spin	He_s_trp01
1640	WS+3	m	10	18	-11	+0	+0		He_s_tlk00
1641	WS+3,1+2	m,m	10,20	18	-14	KND	KND		He_s_tlkwp
1643	WS+4	m	13	11~12	-3~-2	+8~+9	+8~+9		He_s_trk
1644	WS+4, 4	m, m	13,16	11~12	-15~-14	0~+1s	0~+1s		He_s_trk01
1647	FC+d/f+4	l (TC)	20	19~21s cs1~	-23	KND	KND		He_t_srk00F
1584	SS+2	m	10	19(28~)	-9	-1	-1		He_s_rp
1585	SS+2, 1	m, m	10,20	19(28~)	-14~-13	KND	KND		He_s_rplp
1688	Opponent Down, d+4	l(On grounded opponent)	24	19	-14	-3	-3		He_dwki
	2+3+4	(Special)		19				
	1+2+3+4	(Special)		19				
	When ki-charged d, u, u or u/f+3	(Special), m (TJ)	36	28~29 (85~) js9~	-10~-9	KND	KND	
	When ki-charged d, u, u or u/f+3, 4	(Special), m (TJ), m (TJ)	36,24	js1~	+1~+2	KND	KND	Tail spin
	f+3+4	(Special)(h or m punch parry)(RAI)		(5~)				
	f+3+4, u or d	(Special)						
1614	RAI 1	h	20	17~18 (37~)	-2~-1	KND	CS	Homing	He_WK00F_LP
1616	RAI 2	m	20	15~16 (35~)	-13~-12	KND	KND		He_WK00F_RP01
1617	RAI 2, 1	m, m	20,23	15~16 (35~)	-17~-16s	KND	KND		He_WK00F_RP2
1618	RAI 1+2	h!	35	56(76~)	CS	CS	CS		He_WK00F_Genkotu
	f, n, d, D/F	(Special)		56(76~)				
1701	f, n, d, d/f+1	m	25	19~21 (22~) ar19~	-15~-13	Launch	Launch		He_dslp
	f, n, d/f+1	m (TJ)	35	19~21a (21~) ar19~	-10~-8	Launch	Launch	
1704	f, n, d, D/F+2	h	20	11~12 (15~)	-10~-9	Launch (JG?)	Launch (JG?)		He_shoryu_Nhit
1702	f, n, d, d/f+2	h	23	11~12 (14~)	+5~+6	Launch (JG?)	Launch (JG?)		He_shoryu_S
1708	f, n, d, d/f+3	m	30	27~28 (30~) js5~	+7~+8	KND	KND		He_m_k00_CS
	f, n, d, D/F+3	l?	24	33~34 (37~) js5~28	-23~-22	KND	KND	
1718	f, n, d, d/f+4	l(HS)	15	16~17 (19~)	-23	+5~+6s	KND		He_m_k00EN
1740	f, n, d, d/f+4, 4	l, l(HS)	15,10	16~17 (19~)	-10	KND	KND		He_syrrk
	f, n, d, d/f+4, 4 (Single hit)	l, l(HS)	15,10	16~17 (19~)	-10	+3s	KND	
1741	f, n, d, d/f+4, 4, 4	l, l, l(HS)	15,10,8	16~17 (19~)	-10	KND	KND		He_tk5com_01
1737	f, n, d, d/f+4, 4, 4 (Single hit)	l, l, l(HS)	15,10,8	16~17 (19~)	-10	+3s	KND		He_m_k02AG
	HS n, 1	m(HS)	20	ar28~	-15~-12	Launch	Launch	
	HS n, 4	m(HS)	10	28~	-3~-2	+8~+9	+8~+9	
	HS n, 4, 4	m, m(HS)	10,20	28~	-16~-15	-5~-4s	-5~-4s	
