move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
	u/b+3	m (TJ)	15	14 js6	-15	-4	-4		
1525	u+3	m (TJ)	20	14 js6	-15	KND	KND		An_jplk00
1526	u/f+3	m (TJ)	22	25 js10	-3	KND	KND		An_jplk00F
1542	u/f+4	h (TJ)	20	18 js9	-11	-3	-3		An_sjrk00F
1543	u/f+4, 3	h (TJ), l	20, 10		-17	-6	-6		An_sjlk01F
1544	u/f+4, 3, 4	h (TJ), l, h	20,10,14		-6	5	JG		An_sjrk02F
	u/f+4, 3, 4, u or b	h (TJ), l, h (SS)	20, 10		-7	4	4		
1740	U/B+4	m	15	18	-18	-12	-12		An_smrk_02
	U/B+4, D	m (TJ)	15		-19	-13	-13		
	U+4	m (TJ)	18	18	-18	JG	JG		
	U+4, D	m (TJ)	18		-19	JG	JG		
	U/F+4	m (TJ)	21	18 js13	-18	JG	JG		
	U/F+4, D	m (TJ)	21	18 js13	-19	JG	JG		
1547	u/f+3+4	mm (TJ)	4,18	20 js9	-3s	+5s	+5s		An_abise3
	u/f, N, 4	m (TJ)	25	25 js9	-9	KND	KND		
	U/B,b	(TJ)		js					
1697	f, F+2	h	21	16	6	KND	KND	Homing, Tail spin	An_rpsp00
1710	f, F+3	m (TJ)	14	15 js13	-13	JG	JG		An_ki01
1712	f, F+3, 4	m (TJ), m	14,12		-23	JG	JG		An_ki02
1714	f, F+3, 4, 3	m (TJ), m, m	14,12,9		-14	-3	-3		An_ki03b
	f, F+3, 4, b+3	m (TJ), m, m (CJM)	14,12,9		-1	10	10		
	f, F+3, 4, b+3, 4, 1+2	m (TJ), m, m, m! (CJM)	14,12,9,45		KND	KND	KND		
1716	f, F+4	m (TJ)	20	31 js10	0	KNd	KND		An_abise
	f, F+4, B	m (TJ) (CJM)	20		-9	KND	KND		
	f, F+4, D	m (TJ) (special)	20	31s js10	0	KND	KND		
1696	f, F+1+2	m	25	18	-9	KND	KND		An_SUPER002
1672	f, f, f+2	m	10	15	-8	+1	+1		An_runRP00
1673	f, f, f+2, 3	m, m (TJ)	10,28	js26	-13	KND	KND		An_runRPlk00
1674	f, f, f+3	m (TJ)	20	23 js3	-23	KND	KND		Wn_runlk00
	FC+1	sm (TC)	5	10 cs1	-5	6	6		
	FC+d/b or d+2	sm (TC)	8	11 cs1	-4	7	7		
	FC+3	l (TC)	12	16 cs1	-17	-3	-3		
	FC+4	l (TC)	10	12 cs1	-15	-4	-4		
1666	WS+1	m	13	13	-3	7	7		An_shorp10
1668	WS+2	m	22	18	-13	JG	JG		An_s_tlk
	WS+3	m	20	11	-11	0	0		
	WS+3, B	m (CJM)	20		-3	8	8		
	WS+4	m	16	11	-6	5	5		
1731	FC+f+1	m	22	22	-9	KND	KNd	Wall bounce	An_catlp00
1732	FC+f+2	m	25	20 pc8	-14s	KND	KND		An_stafrp01
1727	FC+d/f+2	l (TC)	14	20 cs1	-21	KND	KND		An_colrp00
	FC+d/f+2~1	l (TC)	21	20 cs1	-21	KND	KND		
	FC+u/b+4	m (TJ)	15	18 js13	-18	-12	-12		
	FC+u/b+4, D	m (TJ)	15		-19	-13	-13		
	FC+u+4	m (TJ)	18		-18	JG	JG		
	FC+u+4, D	m (TJ)	18		-19	JG	JG		
1739	FC+u/f+4	m (TJ)	21	18 js13	-18	JG	JG		An_smrk_01
	FC+u/f+4, D	m (TJ)	21	18 js13	-19	JG	JG		
	FC+U/B+4	m (TJ)	25	14 js11	-33	-22	-22		
	FC+U/B+4, D	m (TJ)	25		-27	-16	-16		
	FC+U+4	m (TJ)	28	14 js11	-33	KND	KND		
	FC+U+4, D	m (TJ)	28		-27	KND	KND		
1736	FC+U/F+4	m (TJ)	30	14 js11	-33	KND	KND		An_jpsrkF
	FC+U/F+4, D	m (TJ)	30		-27	KND	KND		
1725	SS+2	l (TC)	12	20 cs6	-12	0	+14g		An_koplp00
1726	SS+3	m	23	21	4s	8s	KND		An_sidelk00
1723	SS+1+2	mm (TJ)	5,7	19	-9	JG	JG		An_shorp01
1612	Opponent down d+3+4	l	20	17	-17	-6	-6		An_dwki
	Back against wall b,b,u/b	m	21	35	1	KND	KND		
	BT+1 or 2	h	15	8	-8	3	3		
	BT+3 or 4	h	18	10	-8	KND	KND		
	BT+d+1 or d+2	sm	10	10	-2	9	9		
	BT+d+3 or d+4	h	12	10	-11	3	3		
	b+3 (to CJM)	(CJM)							
	CJM d/f	(CD)							
	CJM 1	h	14	11	-9	+14	+14		
1742	CJM 1	h	10	10	-13	-2	-2		
1744	CJM 2, 1	h, m	10,12		-7	+4	+4		An_turnchop2
1764	CJM 3	m	18	12	-12	3	KND		An_JudgmentKick_B
1749	CJM 4	m (TC)	20	27 cs14	-29	KND	KND		An_suberuLow
1745	CJM 1+2	m	20	17	-4s	+6s	+6s		An_judgeWP
	CJM 2+3	m	20	13	-16	KND	KND		
1746	CJM 3+4	m	23	20 pc8~	-14	KND	KND	Power crush	
1751	CJM d/b or d+3	l	8	15	-11	0	0		An_JudgmentLow01
1752	CJM d/b or d+3, 3	l, h	8,20		-7	7	7		An_JudgmentLow2
	CJM u/b+4	m (TJ)	15	15 js8	-15	-4	-4		
	CJM u+4	m (TJ)	20	15 js8	-15	-4	-4		
1755	CJM u/f+4	m (TJ)	20	15 js8	-13	JG	JG		An_judgeJrk00F
	CJM f, F	(TC)(TJ) (TC) (Rol)		cs js8~35 cs					
1761	CJM f, F+3	m (TC)	27	30	-11	KND	KND		An_zentenK
1762	CJM f, F+4	h	21	40	7	JG	JG		An_zentenRK
	qcf	(CD)							
1699	qcf+1	h	23	13	2	4	JG		An_lpsp01
1700	qcf+2	m	17	16	-12	3	KND		An_kiridas
1701	qcf+2, 1	m, m	17,20		-14	KND	KND		An_kiridas2
	qcf+2, 1, B	m, m (CJM)	17		-13	2	KND		
1706	qcf+3	m	14	16	-13	-2	-2		An_StepLK
1707	qcf+3, 2	m, h	14,25		-8	KND	Tail spin	Tail spin	An_StepLKrp
1641	qcf+3, 3	m, h	14,8		-11	0	0		An_lk12
1642	qcf+3, 3, 1	m, h, h	14,8,14		-9	15	15		An_lkUpper
1643	qcf+3, 3, 4	m, h, h	14,8,20		-6	KND	KND	Tail spin	An_rk01
1709	qcf+4	mm (TC)	12,12	18 cs5	-12	+6k	+6k		An_jetlee2
