move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
	HAZ 4 (Second part)	m (TJ)	25	22~27b (42~) js1~	-4~+1	KND	KND	
1809	HAZ 1+2	m	20	14~15 (34~)	-13~-12	KND	KND	Wall bounce	Nj_commetlrp
	HAZ f	(Special), (Special)		s				
	HAZ u	(Special), (Special) (TJ)		js1~				
	b+3+4 (to BT)	(BT)		b(14~)				
1615	BT 1	h	10	8~9	-1~0	+5~+6	+5~+6		Nj_R_lp00_
1616	BT 1, 4	h, h	10,30	8~9	-9~-8	KND	KND		Nj_R_lprk
1588	BT 2	h	13	10b	+1	+8g	+8		Nj_R_rp00_
1592	BT 2, 1	h, h	13,5	10	-1	+5	+5		Nj_R_rplp
	BT 2, 1, B	h, h	13,5	10b	-5	+1	+1	
1596	BT 2, 2	h, m	13,15	10	-9~-8	+2~+3	+2~+3		Nj_R_rp01_
1608	BT 3	h	10	10	-11	0	0		Nj_R_lk00B
1609	BT 3, 4	h, m	10,17	10	-0~+2	+1~+3	+6~+8s		Nj_R_lk01B
	BT 3, 4, 3	h, m, m	10,10,22	js1~	-6~-3	KND	KND	
1613	BT 3, 4, 4	h, m, m (TJ)	10,10,21	b js12~	-9~-7	KND	KND		Nj_R_lk02B
	BT 3, 4, 4, F	h, m, m (TJ), (PHR)	10,10,21	12~a	-36~-34	KND	KND	
	BT 3, 4, U	h, m, (Special) (TJ)	10,10	js1~	-23~-22	-23~-22	-12~-11s	
	BT 4	h	25	10	-8	KND	KND	
	BT 1+2	m	25	15~16	-13~-12 pc6	CS	CS	Power Crush
1863	BT 3+4	m, m	5,20	15,34~35 js13~	-20~-19	Launch(JG?)	Launch(JG?)		Nj_jpRlk00
	BT 3+4 (Second hit only)	m	20	34~35 js13~	-20~-19	Launch (JG?)	Launch (JG?)	
1617	BT f+1	m(, (throw))	18	16(b)	-13	+5b	+5b		Nj_R_lp00F
1711	BT f+2	m	13	17~18	-5~-4	+6~+7	+6~+7		Nj_R_rp00F
1715	BT f+2, 3	m, m	13,17	17~18	-12~-11	KND	KND		Nj_R_rplk00
1717	BT f+2, 4	m, h	13,15	17~18	-7~-6	+4~+5	+4~+5		Nj_R_rprk00
	BT f+2, 4, 2	m, h, h (TJ)	13,15,20	js1~	-9~-8	KND	KND	Tail spin
	BT f+2, 4, U	m, h, (Special) (TJ)	13,15	js1~	-18~-17	-7~-6	-7~-6	
1631	BT f+3	m	17	13	-8	+3	KND		Nj_R_lk00F
	BT f+3, b	m(BT)	17	13b	-11	0	KND	
1637	BT f+4	l	9	16b	-9	+2	+2		Nj_R_rk00
1641	BT f+4, 3	l, h	9,21	16	-12~-11	+4~+5 (SH)	+4~+5 (SH)	Tail spin	Nj_R_rklk
	BT f+1+2	Attack returned	30	1~7		Attack returned(KND)		
	BT f+1+2, B	Attack returned	30	1~7b		Attack returned(KND)		
1866	BT f+3+4	m (TJ)	24	25~27b js5~	-9~-7	KND	KND		Nj_sbluna00
	BT f+3+4, F	m (TJ), (PHR)	24	25~27ba	-36~-34	KND	KND	
1736	BT d+3 (Close)	l (TC)	21	25 cs4~	-26	KND	KND		Nj_R_clk00L
	BT d+3	l (TC)	14	25~27 cs4~	-26	0~+2	0~+2	
1597	BT b+2	m	17	16~17	-2~-1	+6~+7	+6~+7		Nj_R_hizi
1603	BT b+2, 3	m, mm	17,5,20	js13~	-20~-19	Launch(JG?)	Launch(JG?)		Nj_hizi_lrk02
	BT b+2, 3 (Third hit only)	m, m	20	js13~	-20~-19	Launch (JG?)	Launch (JG?)	
1601	BT b+2, 4	m, h	17,13	13~	-9	0	Launch (JG?)		Nj_hizi_rk
1605	BT b+3	h	27	18~19b	+3~+4	KND	KND	Tail spin, Homing	Nj_R_lk00B3
1635	BT f, F+3	m (TC)	25	21~22 (22~) cs4~	-9~-8	KND	KND		Nj_R_lk10F
1614	BT f, F+3+4	l (TJ)	17	23~30 (24~) js13~21 cs18~	-18~-11	KND	KND		Nj_R_backsura
	BT f, f, f	(PHR)		a(b)				
	qcf	(Special)		()				
1812	qcf+1	m	17	16~17 (21~)	-9~-8	+4~+5	CS		Nj_steplp00
1813	qcf+1, 2	m	17, 17	16~17 (21~)	-13~-12	KND	KND		Nj_StepLpRp
	qcf+1, 3+4	m, (Special)	19	19~20 (21~)	-2~-1	+11~+12	CS(16)	
1859	qcf+2	l (TC)	10	27~28 (29~) cs10~	-17~-16	KND	KND	Wall bounce	Nj_stencr00
	qcf+2, B (Cancel)	(BT)		b				
1862	qcf+2~1	m	30	40(40)	-12	KND	KND		Nj_stencrLP
1815	qcf+3	h	14	16~17 (18~)	-7~-6	+4~+5 (SH)	+4~+5 (SH)		Nj_kakelk00
1818	qcf+3, When hit 4	h(, m, (throw))	14,20,6	16~17 (18~)		Throw(KND)	Throw(KND)		Nj_commet03
1853	qcf+4	m	15	19~20b (21~)	-14~-13	Launch (JG?)	Launch (JG?)		Nj_rolrk00
1852	qcf+1+2	mm(Returns move)	12,21	24,35s (26~) cs19~	-9	KND	KND		Nj_spclp00cr
1851	qcf+1+2 (First hit only)	m	12	24s(26~) cs19~	-25	CS	CS		Nj_spcrp00cr
	qcf+3+4	m	23	16~19 (18~)	-14~-11	KND	KND	Homing
								
