move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
1666	d+1+2	m?	30	12~13	-16~-15	KND	KND		Pl_TetsuzanA
1664	d/b+2	m?	21	19~20	-11~-10	KND	Launch		Pl_t_srp00B
1631	b+1	h	12	12~13	-9~-8	+2~+3	+2~+3	Homing	Pl_4lp
1632	b+1, 2	h, h	12,21	12~13	-5~-4	+8k~+9k	+8k~+9k	Tail spin	Pl_4lprp2
1634	b+2	m	22	18	-5s	+4s	+4s		Pl_4rp
1637	b+2, 1	m, m	22,22	18	-12	0s	KND		Pl_4rplps
	b+2, 1*	m, m	22,35	18	+8~+9s	+8~+9s	KND	
1686	b+3	h	16	14~15	-6~-5	CS	CS		Pl_agohiza
1659	b+4	l	14	20~21	-13~-12	+3~+4	+3~+4		Pl_rk00B
1642	b+1+2	h	28	24 pc8~23	0	KND	KND	Power crush	Pl_hibiki
1638	u/b+2	m	22	20~21	-9~-8	KND	CS	Homing	Pl_spfk
1801	u/f+2	m (TJ)	35	34a js8	+9	KND	KND	Wall bounce	Pl_chest
	u/b+3	m (TJ)	12	15~16 js10~	-16~-15	Launch (JG?)	Launch (JG?)	
	u+3	m (TJ)	13	15~16 js9~	-16~-15	Launch (JG?)	Launch (JG?)	
1566	u/f+3	m (TJ)	14	15~16 js9~	-16~-15	Launch (JG?)	Launch (JG?)		pol_sjk00FRv
1788	u/b or u or u/f+3, 4	m (TJ), m (TJ)	14,20	js1~	-13~-12	Launch (JG?)	Launch (JG?)		pol_sjk10F
	u/f+4	m (TJ)	13	15~17 js9~	-13~-11	Launch (JG?)	Launch (JG?)	
1739	f, F+2	m	14	15~17 (16~)	-17~-15	-7~-5	-7~-5		Pl_harp01Err01
1709	f, F+2, 1	m, m	14,20	15~17 (16~)	-12	KND	KND		Pl_hazlp01
	f, F+2, 1, B (Cancel)	m, (Special)	14	15~17 (16~)	-21~-19	-11~-9	-11~-9	
1760	f, F+2, 2	m, l (TC)	14,21	cs15~	-19~-17	Launch	Launch		Pl_hz_01
	f, F+2, 2, B (Cancel)	m, (Special) (TC)	14	15~s	-28~-26	-18~-16	-18~-16	
1740	f, F+2:1	m, h	14,24	15~	-4	KMeD	KMeD		Pl_hazlpJST
1777	f, F+3	m (TJ)	14	15~16a (16~) js9~	-17~-16	Launch (JG?)	Launch (JG?)		pol_ki00
1783	f, F+3, 4	m (TJ), m (TJ)	14,15	js1~	-16~-15	Launch (JG?)	Launch (JG?)		pol_ki01
1784	f, F+3, 4, 4	m (TJ), m (TJ), h	14,15,25	1~	-5~-3	KND	KND		pol_ki02H
1785	f, F+3, 4, f or d/f+4	m (TJ), m (TJ), m	14,15,18	1~	-14~-12	KND	KND		pol_ki02M
1786	f, F+3, 4, d or d/b+4	m (TJ), m (TJ), l (TC)	14,15,15	s cs20~	-17~-16	-6~-5	-6~-5		pol_ki02L
1790	f, F+4	m (TJ)	20	23~34as (27~) js13~	-5~+6	KND	KND		Pl_abise
1799	b, f+1	h	22	28~31 (28~)	-6~-3	KND	KND		Pl_Fvlbo00
1644	b, B+1+2	!	80	63~64 (64~)	KND	KND	KND		hadoh_sp
1798	WS+2	m	20	15~16	-14~-13	Launch	Launch		Pl_sidrp
1702	WS+3	m	16	13~14	-8~-7	+3~+4	+3~+4		Co_s_tlk00
1703	WS+3, 2	m, h	16,21	13~14	-9~-8	KND	CS	Tail spin	Pl_stlkrp
1704	WS+4	m	18	11~12	-6~-5	+5~+6	+5~+6		Pl_s_trk00
1734	FC+d/f+2	m	14	14~16	-17~-16	-7~-6	-7~-6		Pl_23rp
1752	FC+d/f+1+2	l (TC)	20	32~33s cs1~	-12~-11	KND	KND		Pl_namatekki
	D(Hundred and sixty frames)	(Special)		32~33 1~				
1707	D(Hundred and sixty frames)n, u+3+4 (On the way up)	m (TJ), m	48	13~18d js9~	-49~-44	Launch	Launch		Pl_smrk00C
	D(Hundred and sixty frames)n, u+3+4 (On the way down)	m (TJ), m	48	46~56d js1~	-21~-11	-10~0s	-10~0s	
1718	SS+1	h	23	20(30~)	+8	KND	KND		Pl_sdhzlp00
1797	SS+3	l	18	19(29~)	-12	+4	+12		Pl_shiranui
1742	Opponent Down, d+2	l(On grounded opponent)	16	18	-12	+4	+4		po_dowp
	qcf	(Special)		18				
1714	qcf+1	h	21	16~17 (18~)	-4~-3	YKU	YKU		Pl_hizilu
1722	qcf+2 (Close)	m	54	13~14 (15~)	-17~-16	KND	KND		Pl_hadoh03
	qcf+2	m	36	13~14 (15~)	-17~-16	KND	KND	
1508	qcf+3	l (TC)	17	18~19 (20~) cs6~	-14~-13	0~+1	KND		Pl_hadohLK
1782	qcf+3+4	m (TJ)	40	19~20a (21~) js18~	-9~-8	Launch	Launch		Pl_megahiza
	qcf, or d, d/f, n			19~20 (21~) 18~				
	qcb	(Special)		19~20 (21~) 18~				
1715	qcb+1	m	24	21~22 (23~)	0~+1s	KND	KND		Pl_Swkawara
1762	qcb+2	m	21(31)	15(17~)	-8	KND	KND		Pl_Swpong
1778,1779	qcb+3	l (TC)	14	18~19s (20~) cs1~	-21~-20	-9~-8	KND		Pl_Swlk
1763	qcb+3, 2	l, m	14,20	18~19 (20~) 1~	-10~-9	+6~+7	+6~+7		Pl_Swlkrp00
1711	qcb+3, 2, 1	l, m, h	14,20,25	18~19 (20~) 1~	-10~-9	KMeD	KMeD		Pl_senoulp
1766	qcb+3, 2, 3	l, m, m	14,20,22	18~19 (20~) 1~	-13	KND	Launch		Pl_senoulk
1719	qcb+4	h	28	15~16 (17~)	+1~+2	KND	CS	Homing, Tail spin	Pl_Swrk
1716	qcb+1+2	m?	22	18~19 (20~)	-14~-13	Launch	Launch		Pl_SwWP
