move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
1685	d/f+1	m	10	15~16	-2~-1	+9~+10	+9~+10		It_t_slpF
1686	d/f+1, 2	m, m	10,13	15~16	-15~-14	JG	JG		It_3lprp
1688	d/f+2	m	19	14	-13	+5	KND		It_t_srpF
1700	d/f+3	m	14	14	-7	+4	+4		It_t_slkF
1705	d/f+3, 1	m, m	14,20	14	-12	KND	KND		It_3lklp
1706	d/f+3, 2	m, h	14,10	14	-2	+4	+4		It_3lkrp
	d/f+4	m	14	13	-8	+3	+3		
1655	d+1	m	16	17~18	-8~-7	+2~+3	+2~+3		It_2lp
1661	d+2	l (TC)	11	20s cs7~	-12	-1	-1		It_2rp
1603	d+1+2 or BT 1+2	m	28	13~14	-18~-17	KND	KND		It_Shoulder
1608	d/b+2 or FC+d/b or d+2	Sm	8	11s cs4~	-4	+7	+7		Co_syarp00
1611	d/b+2, 1	Sm, m	8,12	s cs1~	-13(s)	+3	+3		It_s_rplp
1714	d/b+3	l (TC)	23	24~25s cs6~	-17~-16	+1~+2s	KND		It_t_slk00B
1678	d/b+4	l	7	15	-13	-2	-2		It_t_srk00
1679	d/b+4, 3	l, h	7,10	15	-11	0	0		It_1rklk
1623	d/b+1+2	m, m	20,20	21	-4	KND	KND		It_quetzal2n
1573	b+1	m	25	18	-5	KND	KND	Tail spin, Homing	It_4lp
1668	b+2	h (STB)	30	14~15	-9~-8	KND	KND		It_4rp
1711	b+3	m	16	13	-4	+7	+7		It_4lk
1712	b+3, 3	m, m	21	13	-12	+7	JG		It_4lklk
1650	b+4	m	10	17	-14	-3	-3		It_4rklpy
1635	b+4, 1	m, h	10,18	17	-8	+13k	KND	Tail spin	It_4rkrp
	b+4, 2	m, m (STB)	10,20	17	-12	KND	KND		
1642	b+4, 3	m, h	10,14	17	-12~-11	-4~-3	+1~+2	Homing	It_4rklk
1644	b+4, 3, 2	m, h (TJ)	10,14,20	17	-13~-12	KND	KND		It_4rklkrpn
1575	b+1+2	m	25	22~23 pc8~21	-13~-12	KND	KND	Power crush	It_spam
1561	b+3+4	m	24	29~30	-14~-13	KND	KND	Wall bounce, Homing	It_4lrk00
1985	b+2+3	!	60	72	TKMD	TKMD	TKMD		It_1lrp
1750	u/b or u or u/f+2	m (TJ)	25	25~26 js9~25	-3	KND	KND		It_chest
	u/b+3	m (TJ)	20	23~24 js9~	+2~+3s	+7~+8s	JG		
	u+3	m (TJ)	21	23~24 js9~	+2~+3s	+7~+8s	JG		
1512	u/f+3	m (TJ)	22	23~24 js9~	+2~+3s	+7~+8s	JG		pol_sjk00F
1652	u/b or u or u/f+4	m (TJ)	13	15~17 js9~	-13~-11	Launch (JG?)	Launch (JG?)		It_keriage
1741	u/f+3+4	mm	10,14	20,33~34 2js21~	-11~-10	KND	KND		It_9lrk2
1730	f, F+2 or FC+d/f+2	m	14	14~16 (15~)	-18~-16	-7~-5	-7~-5		It_66rp
1731	f, F+2, 2 or FC+d/f+2, 2	m, h (STB)	14,20	14~16 (15~)	-2~-1	KND	KND		It_66rprp
1733	f, F+2, 1+2 or FC+d/f+2, 1+2	m, m	14,20	14~16 (15~)	-13~-12	KND	KND	Wall bounce	It_66rplrp
1744	f, F+4	m (TJ)	20	15~17 (16~) js11~	-5~-3	KND	KND		It_66rk
	f, F+1+2	m	23	17~18	-8~-7	KND	KND		
1738	f, f, f+2	h (STB)	40	13~16 (16~) js3~	+7~+10g	KND	KND		It_RUN_rp00
1715	WS+1	m	12	12~13	-4~-3	+7~+8	+7~+8		It_s_tlp00
1716	WS+1, 1	m, h	12,15	12~13	-12	+9	+9		It_s_tlplp
1721	WS+1, 2	m, m	12,12	12~13	-9	+4	+9	Tail spin	
1747	WS+2	m(, (Special))(STB)	20	15~16	-14~-13	Launch (JG?)	Launch (JG?)		It_s_trp00
1723	WS+3	m	20	16	-8	KND	KND		Co_s_tlk00
	WS+4	m	18	11~12	-6~-5	+5~+6	+5~+6		
1680	SS+4	l	20	20~21s (29~)	-12~-11	+6~+7s	KND		It_siderk00
	From special move	(STB)		20~21 (29~)					
	STB f+1+2	m	10	16	-18	-7	-7		
1580	STB f+1+2, 1+2	m, m	10,20	16	-9	SPD	SPD		It_lrp2
1656	STB d+1	m	16	17~18	-9~-8	+2~+3	+2~+3		It_2lp_2
1658	STB d+1, 2	m, m	16,23	17~18	+8~+9	KND	KND	Tail spin	It_2lprp2
	STB d+2	l (TC)	11	20s cs7~	-12	-1	-1		
1667	STB d+2, 2	l, l	11,17	cs1~	-12~-11	KND	KND		It_2rprp
1630	STB d/b+1+2	m, !	20,20	20,55	CS	CS	CS		It_quetzal2
1649	STB b+4	m	10	17	-14	-3	-3		It_4rklky
	STB b+4, 3	m, h	10,14	17	-15~-14	-4~-3	-4~-3	Homing	
1643	STB b+4, 3, 2	m, h, m (TJ)	10,14,38	js1~31	-1~0	JG	JG		It_4rklkrp
1722	STB WS+1, 2	m, m	12,23	12~13	+8	KND	KND	Tail spin	
