move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
1878	f, F+2, 1	m, h	12,12	14~16 (15~)	-4~-3	+2~+3	+2~+3		Lw_dh_com02
1879	f, F+2, 1, 3	m, h, m	12,12,23	14~16 (15~)	-13~-11	KND	KND		Lw_dh_com03
1880	f, F+2, 3	m, h	12,20	14~16 (15~)	-15	KND	KND		Lw_dh_LK
2306	f, F+3 (Close)	m	45	20(21~) pc6~19	-17	KND	KND	Power crush, Wall bounce	Lw_spam
	f, F+3	m	30	20~23 (21~) pc6~19	-17~-14	KND	KND	Power crush, Wall bounce
1667	f, F+4	m	12	16~17 (17~)	-13~-12	-2~-1	-2~-1		Lw_nkdr
1668	f, F+4, 3	m, m	10,10	16~17 (17~)	-14	Launch	Launch	Tail spin	Lw_66rklk2
1648	qcf+1	h	5	12(12~)	-3	+3	+3		Lw_atyatya_y
1649	QCF+1, 2	h, h	4,4	12(12~)	-3~-2	+3~+4	+3~+4		Lw_atyatya2
1650	QCF+1, 2, 1	h, h, h	4,4,4	12(12~)	-3~-2	+3~+4	+3~+4		Lw_atyatya3
1651	QCF+1, 2, 1, 2	h, h, h, m	4,4,4,12	12(12~)	-16~-15	Launch (JG?)	Launch (JG?)		Lw_atyatya4
1770	f, f, f+3	m (TJ)	30	20~28a (23~) js3~	+7~+15g	KND	KND		Lw_runki00
	f, f, f+3, 1+2(When hit )	m (TJ), (Special)	30	20~28a (23~) js3~		KND	KND	
1762	WS+1	m	13	13~14	-7~-6	-1~0	+4~+5		Lw_s_tlp00
	WS+1, b, f	m, (DSS)	13	13~14	-5~-4	+1~+2	+6~+7	
1763	WS+1, 2	m, h	13,25	13~14	-9	KND	KND		Lw_s_tlp01
	WS+1, 2, b, f	m, h, (DSS)	13,25	13~14	0	KND	KND	
1764	WS+2	m	20	15~16	-18~-17	Launch(JG?)	Launch(JG?)		Lw_srup00
1765	WS+3	h, (TFS)	16	16	+1	+5	+5		Lw_s_tlk
	WS+3, b, f	h, (TFS)	16	16	+13g	+17	+17	
1767	WS+4	m	14(12)	11~12	-4~-3	+7~+8	+7~+8		Lw_s_trkE
	WS+4, b, f	m, (TFS)	14	11	+6	+17g	+17	
1768	WS+4, 3	m, m (TJ)	12,23	s js17~	-18~-16	Launch (JG?)	Launch (JG?)		Lw_strksmlk
1699	FC+3	l	12	16s cs1~	-14	-3	-3		Lw_syalk00
1844	FC+3, 4	l, m (TJ)	12,23	s js19~	-18~-16	Launch (JG?)	Launch (JG?)		Lw_sylksmrk
	FC+d/b or d+4	l (TC)	7	12s cs1~	-15	-4	-4	
	FC+d/f+4	l (TC)	10	12s cs1~	-15	-4	-4	
	FC+4, 3	l (TC), m (TJ)	7(10),23	s js19~	-18~-16	Launch (JG?)	Launch (JG?)	
	FC+U/B+4	m (TJ)	25	14~17 js9~	-31~-28 (20a)	-10~-8	-10~-8	
	FC+U+4	m (TJ)	28	14~17 js9~	-31~-28 (20a)	KND	KND	
1803	FC+U/F+4	m (TJ)	30	14~17 js9~	-21~-18 (10a)	KND	KND		Lw_jpsrkF
	FC+U/B+4, d	m (TJ)	25	14~17s js9~	-31~-28 (20a)	-10~-8	-10~-8	
	FC+U+4, d	m (TJ)	28	14~17s js9~	-31~-28 (20a)	KND	KND	
	FC+U/F+4, d	m (TJ)	30	14~17s js9~	-21~-18 (10a)	KND	KND	
1799	FC+u/b or u or U/F+3+4	mm (TJ)	30,20	46~49a, 56~58d js9~	-4~-2	KND	KND		Lw_jpsmdFE
	FC+u/b or u or U/F+3+4 (First hit only)	m (TJ)	30	46~49d js9~	-13~-10	KND	KND	
1836	FC+d/f, d, D/F+3	l (TC)	22	16~20ad (19~) cs1~	-23~-19	KND	KND		Lw_m_k02
1864	SS+2	m, (DSS)	5	17(26~)	-5	+5	+5		Lw_Body00
1865	SS+2, 1	m, h, (DSS)	5,6	17(26~)	-5~-4	+5~+6	+5~+6		Lw_Body01
1867	SS+2, 1, 2	m, h, m, (DSS)	5,6,7	17(26~)	-6~-5	+5~+6	+5~+6		Lw_Body02
1869	SS+2, 1, 2, 1	m, h, m, m	5,6,7,25	17(26~)	-20~-19	KND	KND		Lw_Body03
1857	SS+3+4	mh (TJ)	14,26	15,23~25 (24~) js11~	-12~-9	KND	KND	Tail spin	Lw_2RLKiCDE
1856	SS+3+4 (Second hit miss)	m	9	15(24~) js11~	-21	-10	-10		Lw_2RL_KiCD
	1+2+3+4	(Special)		15(24~) 11~				
	1+2+3+4, 1+2*	(Special)		15(24~) 11~				
	1+2+3+4, 1+2*, 2	h	24	14~15 (88~)	-4~-3		KND	
	Grounded face up D+1+2+3+4	(Special)		14~15 (88~)				
	d+1+2 (to DSS)	(DSS)		1~				
1596	DSS 1	h	14	12~13 (13~)	-11~-10	CS	CS		Lw_uraken
	DSS 1, f+1	h, m	14,25	12~13 (13~)	-14~-12	KND	KND	
1600	DSS 1, 4	h, h (TJ)	14,30	js14~	+7g	KND	KND		Lw_SPLPLK
2299	DSS 2	h	20	14~15 (15~)	-4~-3	KND	KND		Lw_sDwRP
1607	DSS 3	h	30	19~21 (21~)	-3~-1	KND	KND	Homing, Tail spin	Lw_Dra_lk
1837	DSS 4	l	19	24~25 (25~)	-14~-13	+5~+6s	KND		Lw_Fakerk
1601	DSS 1+2	h	30	19(20~) pc8~18	-10	KND	KND	Power crush	Lw_FakeAB01
1900	DSS 1+3	h(Throw)	35(8,27)	12(13~)		Throw(KND)			ThrmvLB2_00
1904	DSS 2+4	h(Throw)	35(8,9,18)	12(13~)		Throw(KND)			ThrmvRB3_00
1599	DSS f+1	m	25	17~19 (18~)	-14~-12	KND	KND		Lw_urakenB
	DSS f+2	h(DSS)	10	12(13~)	0	+6	+6	
1605	DSS f+3	m	30(45)	20~23 (21~) pc8~19	-17~-14	KND	KND (KND)	Power crush, wall bounce	Lw_OzKick
1775	DSS f+4	h (TJ)	40	20~28a (21~) js9~	+7g	KND	KND		Lw_newtobikeri_01
	DSS , ,			20~28 (21~) 9~				
	b+1+2 (to TFS)	hmh or m punch parry((Special))(TFS)		3~50		+11		
1817	TFS-success 1	h	12	29~30		+6~+7b	+6~+7b		Lw_drstlp00
1781	TFS-success 2	h	12	22		+27g(KND)	+27g(KND)		Lw_drstrp00
1848	TFS-success 3	m	22	25		KND(KND)	KND(KND)		Lw_drstlk00
1847	TFS-success 4	l	15	23		KND	+19s		Lw_drstrk00
	TFS-whiff 1	h	14	12~13 (79~)	-11~-10	CS	CS	
	TFS-whiff 1, f+1	h, m	14,25	12~13 (79~)	-14~-12	KND	KND	
	TFS-whiff 1, 4	h, h (TJ)	14,30	js14~	+7g	KND	KND	
1819	TFS-whiff 2	m	28	16~17 (86~)	-20~-19	Launch (JG?)	Launch (JG?)		Lw_drstrp10
	TFS-whiff 3	h	28	19~21 (88~)	-3~-1	KND	KND	Homing, Tail spin
	TFS-whiff 4	l	19	24~5 (91~)	-14~-13	+5~+6s	KND	
	TFS-whiff 1+2	h	30	19(84~) pc8~18	-10	KND	KND	Power crush
1818	TFS-whiff f+1	m	25	17~19 (87~)	-14~-12	KND	KND		Lw_drstlp10
	TFS-whiff f+3	m	30(45)	20~23 (91~) pc8~19	-17~-14	KND	KND (KND)	Power crush, Wall bounce
	TFS-whiff f+4	h (TJ)	40	20~28a (85~) js9~	+7g	KND	KND	
	TFS-whiff , ,			20~28 (85~) 9~				
	BT 1	h	7	10	+1	+8	+8	
1623	BT 2	m	17	15~19	-14~-10	-1~+3	CS		Lw_R_rp00LH
1624	BT 2, 2	m, m	17,20	15~19	-17~-15	KND	KND		Lw_R_rp_02
	BT 3	h	25	10	-8	KND	KND	
1639	BT 4	h	14	11	-9	+2	+2		Lw_R_rk00L
1640	BT 4, 3	h, m	14,24	11	-12	KND	KND		Lw_R_rklk
1628	BT 1+2	h	20	15	-1	+16kg	+16kg	Tail spin	Co_R_lp00R
1706	BT d+4 or BT FC+4	l	16	23~26	-15~-12	KND	KND		Lw_dragon_sw
	BT u/b or u or u/f+3	m (TJ)	25	17 js2~	-12	KND	KND	
	BT u/b or u or u/f+3, 4	m (TJ), m (TJ)	25,23	17 2~as	-18~-16	Launch (JG?)	Launch (JG?)	
	BT etc			17 2~				
