move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
1510	u/b+4	m	23	16~18	-14~-12	KND	KND		Ln_jprk00B
1484	u/b or u or u/f+3	m	27	19~20 ar19~	-15~-14	Launch (JG?)	Launch (JG?)		Ln_jplk00
1512	u or u/f+4	m	10	15~16 js9~	-15~-14	-4~-3	-4~-3		Ln_9rk
1513	u/f+4, 4	m, m	10,10	js1~21	-13~-12	BU	BU		Ln_9rkrk
1515	u/f+4, 4, 4	m, m, m (TJ)	10,10,10	1~21a	-10~-9	+4~+5	+4~+5		Ln_9rkrkrk
1577	u/f+4, 4, 4, 4	m, m, m (TJ), h	10,10,10,10	1~21	-10~-11	+4~+5	+4~+5	Ln_rk03_1
	u/f+4, 4, 4, 4, F	m, m, m (TJ), h, (HAR)	10,10,10,10	1~21	-1~0	+5~+6	+5~+6	
	u/f+4, 4, 4, 4, 4	m, m, m (TJ), h, h	10,10,10,10,21	1~21	-6~-5	+5~+6	+5~+6
	u/f+4, 4, 4, 4, 4, 4	m, m, m (TJ), h, h, m	10,10,10,10,21,25	1~21	-9	KND	KND	Wall bounce
1568	u/f+3+4	mm (TJ)	10,20	17~18a ,39 js17~	-10	KND	KND		Ln_9lrk2
1697	f, F+2	h	13	12(13~)	-5	+6	+6		Ln_66RP
1698	f, F+2, 4	h, h	13,20	12(13~)	-9~-8	Tail spin	Tail spin	Tail spin	Ln_66RPrk
1675	f, F+3	m (TJ)	20	24~25a (25~) js9~	-9~-8s	KND	Launch		Ln_66LK
1673	f, F+4	m	27	17~18 (18~)	-13~-12	KND	KND	Tail spin, Homing	Ln_66rk
1646	f, f, f+3	m (TJ)	30	26~28a (29~) js3~	+5s	KND	KND		Ln_runlk00
1659	WS+1	m	15	13~14	-6~-5	+5~+6	+5~+6		Ln_s_tlp00y
1660	WS+1, 1	m, h	13,10	13~14	-5~-4	+6~+7	+6~+7		Ln_s_tlplp
	WS+1, 1, f	m, h, (HAR)	13,8	13~14	-1~0	+10~+11	+10~+11	
1642	WS+2	m	20	15~16	-13~-12	Launch (JG?)	Launch (JG?)		Ln_s_trp
	WS+3	m	14	16	-5	+6	+6	
	WS+4	m	15	11~12	-3~-2	+8~+9	+8~+9	
1614	FC+d/f+4	l (TC)	24	17s cs1~	-16	+1s	KND		Ln_syarkF
1676	Opponent Down d+3+4	On grounded opponent(l)	25	26	-20	-9	-9		Ln_dwfumi
	1+2+3	(Special)		26				
	f+4	(HAR)		26				
	f+4, d	(Special) (TC)(HAR)		s				
1685	HAR 1	h (CS)	12	12~13 (27~)	-3~-2	+17~+18kg	+17~+18kg		Ln_6rklp
1686	HAR 2	m	20	18(33~)	-6s	-2s	JG		Ln_6rkrp
1693	HAR 3	l	20	26~27a (41~) js6~25 cs26~	-25~-24	KND	KND		Ln_6rklk
1695	HAR 4	m (TJ)	27	15~16a (30~) ar15~	-9~-8	KND	KND	Wall bounce	Ln_6rkrk
1687	HAR d/f+2	m	13	16	-13	-2	-2		Ln_6rk3rp
1688	HAR d/f+2, 3	m, h	13,18	16	-3	+14k	+14k	Tail spin	Ln_6rk3rplk
1674	HAR u/f+3	m (TJ)	20	27~28a (42~) js9~	-9~-8s	KND	Launch		Ln_6rk9lk
1694	HAR d/f+3
