move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes	Move Name
1632	f, f, f+3	m (TJ)	30	26~31 (29~) js6~	+6~+11	KND	KND		ThrmvLB2_00
	WR+4	l (TJ)	23	20~26 (53~)	-24~-18	KND	KND		
1618	WS+1	h	12	13	-5	+6	+6		Co_s_trp00
1644	WS+2	m	17	15~16	-15~-14	Launch (JG?)	Launch (JG?)		
1647	WS+3	m	12	13	-7	+5	CS		
1626	WS+4	m	10	11~12	-9~-8	+2~+3	+2~+3		Mx_kkt1
1628	WS+4, 4	m, m	10,20	11~12	-15~-14	-5~-4s	TUD		Co_runtac00
1409	Vertical jump 1	m (TJ)	10	7(16~43) js1~	-25~+2	-15~+12	-15~+12		Mx_jplpF
1412	Vertical jump 2	m (TJ)	15	9(18~43) js1~	-18~+7	-8~+17	-8~+17		Mx_jprpF
1415	Vertical jump 3	m (TJ)	10	7(16~43) js1~	-25~+2	-15~+12	-15~+12		Mx_jplkF
1422	Vertical jump 4	m (TJ)	15	9(18~43) js1~	-18~+7	-8~+17	-8~+17		Mx_jprkF
	Forward or backward jump 1	m (TJ)	10	9(14~40) js1~	-23~+4	-13~+14	-13~+14		
	Forward or backward jump 2	m (TJ)	15	9(14~40) js1~	-18~+9	-8~+19	-8~+19		
	Forward or backward jump 3	m (TJ)	10	7(12~40) js1~	-26~+2	-16~+12	-16~+12		
	Forward or backward jump 4	m (TJ)	15	7(13~40) js1~	-20~+9	-10~+19	-10~+19		
	Top of forward jump d+3	m (TJ)	14	13~ (13~34) js1~	+4~+11g	+9s~+16s	+9s~+16s		
1869	qcf+1 or qcf+2	Sm	12	19~	-13~	-5~	-5~		
	qcf+1, 1+2, f, f	Sm	12	19~	+7?~	+15~	+15~		
1885	hcb+1	Sm	12	28~	-12~	-4	-4		
1873	hcb+2	Sm x 3	9,9,9	33~,41,49	-1~	KND	KND		Ry_ShadohB2
1887	f, d, d/f+1	Sm	15	10a cs6~	-26	Launch (JG?)	Launch (JG?)		Ry_shoryu_cn
	f, d, d/f+1, 1+2f, f	Sm	15	10a cs6~	+1	Launch (JG?)	Launch (JG?)		
1903	f, d, d/f+2	Sm x 3	6,6,20	11,23,35a cs6~7	-34 (~16?a)	Launch (JG?)	Launch (JG?)		Ry_shoryuB4
	f, d, d/f+2, 1+2f, f (Only first hit)	Sm	6	11a cs6~7	0~	+14			
	f, d, d/f+2, 1+2f, f (Only two first hits)	Sm x 2	6,6	11,23a cs6~7	+?	Launch (JG?)	Launch (JG?)		
	f, d, d/f+3(or 4)	(Special) (TJ)(DFLIP)		11,23 6~7					
	DFLIP n	l	23	4~10 (51~)	-24~-18	KND	KND		
1451	DFLIP 1	h	15	7~ (34~46) js1~	-4~+7	KND	KND		
1454	DFLIP 2	m	20	16~20 (52~55) js1~	-9~-5s	KND	KND		Mx_hyaki_gouLK
1456	DFLIP 3	m	17	14~ (41~52) js1~	-10~+1	+24k	KND	Tail spin, Homing	Mx_hyaki_gouD
1481	DFLIP 4	Sm	15	12~ (44~52) js1~	+4~+7g	+16~+19s	+16~+19s		
1445	DFLIP qcf+1+2	Sm, Sm	10,10	10,23 js1~	-14~+20	+0~+32	+0~+32		
1460	DFLIP 1+3 or 2+4	h(Throw)	30	(32~)		Throw(KND)			Mx_hyaki_n
1914	qcb+3	h (TJ)	10	15 js9~	-15	KND	KND	Tail spin	Ry_tatumakiE
1931	qcb+4	Sm (TJ), h x 3	13,6,6,6	10,25,44,54a js13~	-15	KND	KND		Ry_EXtatumaki
1432	Jump qcf+1 or 2	Sm	10	18(~) js1~	-21~	-11~	-11~		Mx_zankuN_B
1428	Jump qcb+3 or 4	Sm	10	13(~) js1~	-9~+2	KND	KND		Mx_tatumaki_airF
	f, d, d/f+3+4 or b, d, d/b+3+4	(Special)		5inv					
1901	qcf+1+2	Sm, Sm	10,10	19~	+1~	KND	KND		
1875	hcb+1+2	Sm x 3	12,12,12	28~,36,44	+9~	KND	KND		Ry_EX_hadoh
1910	f, d, d/f+1+2	Sm x 3	6,6,23	11,23,35a	-34	Launch (JG?)	Launch (JG?)		Ry_shoryuB4EX
1907	f, d, d/f+1+2 (On counter)	Sm, (throw)	7,8,9,9,9	11,,,			Throw(Launch)		Ry_shoryuB2EX_m
1935	qcb+3+4	Sm x 4	10,10,10,20	10,24,39,44 js10~	-8 / -18	KND	KND	Tail spin	Mx_asyura
1431	Jump qcf+1+2	Sm, Sm	10,10	10,23 js1~	-13~+20	+4~+32	+4~+32		Mx_zankuN_A
1425	Jump qcb+3+4	Sm	10	13~ js1~	-4~+9	KND	KND		Mx_tatumaki_airEXF
	TPORT(f+3+4) qcf+1+2	m (TJ), Sm x 2(TPORT)	20,10,10	js1~	-5~-1	+5~+9	+5~+9		
1529	TPORT(f+3+4) qcb+3+4	m (TJ), Sm x 3(TPORT)	20,6,6,20	js1~	-15	KND	KND		Mx_66rp
	TPORT(f+3+4) qcb+3+4 (Third hit miss)	m (TJ), Sm x 2(TPORT)	20,6,6	js1~	-25	KND	KND		
	TPORT(f+3+4) qcb+3+4 (second and third hit miss)	m (TJ), Sm(TPORT)	20,6	1~	-35	KND	KND		
1906	qcf, qcf+1+2	Sm x 5	58(20*5)	10~,,,,	+2~	KND	KND		
