move_id	Command	Hit level	Damage	Start up frame	Block frame	Hit frame	Counter hit frame	Notes
1696	WS+4	m	18	11~12	-6~-5	+5~+6	+5~+6	
1726	FC+d/f+2	m	14	14~16	-17~-16	-7~-6	-7~-6	
1744	FC+d/f+1+2	l (TC)	20	32~33s cs1~	-12~-11	KND	KND	
""	D(Hundred and sixty frames)	(Special)		32~33 1~				
1699	D(Hundred and sixty frames)n, u+3+4 (On the way up)	m (TJ), m	48	13~18d js9~	-49~-44	Launch	Launch	
""	D(Hundred and sixty frames)n, u+3+4 (On the way down)	m (TJ), m	48	46~56d js1~	-21~-11	-10~0s	-10~0s	
1710	SS+1	h	23	20(30~)	+8	KND	KND	
1789	SS+3	l	18	19(29~)	-12	+4	+12	
1734	Opponent Down, d+2	l(On grounded opponent)	16	18	-12	+4	+4	
""	qcf	(Special)		18				
1706	qcf+1	h	21	16~17 (18~)	-4~-3	YKU	YKU	
1714	qcf+2 (Close)	m	54	13~14 (15~)	-17~-16	KND	KND	
	qcf+2	m	36	13~14 (15~)	-17~-16	KND	KND	
1500	qcf+3	l (TC)	17	18~19 (20~) cs6~	-14~-13	0~+1	KND	
1774	qcf+3+4	m (TJ)	40	19~20a (21~) js18~	-9~-8	Launch	Launch	
""	qcf, or d, d/f, n			19~20 (21~) 18~				
""	qcb	(Special)		19~20 (21~) 18~				
1707	qcb+1	m	24	21~22 (23~)	0~+1s	KND	KND	
1754	qcb+2	m	21(31)	15(17~)	-8	KND	KND	
1770,1771	qcb+3	l (TC)	14	18~19s (20~) cs1~	-21~-20	-9~-8	KND	
1755	qcb+3, 2	l, m	14,20	18~19 (20~) 1~	-10~-9	+6~+7	+6~+7	
1703	qcb+3, 2, 1	l, m, h	14,20,25	18~19 (20~) 1~	-10~-9	KMeD	KMeD	
1758	qcb+3, 2, 3	l, m, m	14,20,22	18~19 (20~) 1~	-13	KND	Launch	
1711	qcb+4	h	28	15~16 (17~)	+1~+2	KND	CS	Homing, Tail spin
1708	qcb+1+2	m?	22	18~19 (20~)	-14~-13	Launch	Launch	
